Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.09.2021;30.11.2026;CH1122290187;0;Pfandbriefbank schweizerischer Hypothekarinstitute;17.11.2027;DN;AAA;250000000;62100;Admission;;30.08.2021 11:58
01.09.2021;30.04.2041;CH1122290211;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;25.04.2042;DN;AAA;230000000;62100;Admission;;30.08.2021 11:58
01.09.2021;31.08.2040;CH1127263965;0.05;Kanton Genf;27.08.2041;DN;AA;175000000;59100;Admission;;30.08.2021 11:58
01.09.2021;31.05.2030;CH1118223523;0;Zürich Versicherungs-Gesellschaft, Zürich;26.08.2031;DN;A;200000000;71100;Admission;;30.08.2021 11:58
01.09.2021;30.06.2025;CH1115424678;0.2;Siegfried Holding AG;15.06.2026;DN;BBB;200000000;71100;Admission;;30.08.2021 11:58
01.09.2021;29.05.2026;CH1127263973;0.125;Holcim Helvetia Finance Ltd;26.08.2027;DN;BBB;145000000;71100;Admission;;30.08.2021 11:58
01.09.2021;31.05.2030;CH1127263981;0.5;Holcim Helvetia Finance Ltd;26.08.2031;DN;BBB;185000000;71100;Admission;;30.08.2021 11:58
01.09.2021;31.08.2035;CH1122290237;0.05;Münchener Hypothekenbank;13.08.2036;FC;AAA;100000000;62100;Admission;;30.08.2021 11:58
01.09.2021;31.08.2027;CH1129053802;0.25;Citigroup Inc.;30.08.2029;FC;A;250000000;71100;Admission;;30.08.2021 11:58
01.09.2021;30.09.2042;CH0338330423;0.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;23.09.2043;DN;AAA;700000000;62100;Capital increase;160000000;30.08.2021 11:58
01.09.2021;30.09.2031;CH0338330415;0.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;23.09.2032;DN;AAA;535000000;62100;Capital increase;250000000;30.08.2021 11:58
01.09.2021;31.10.2035;CH0338330472;0.25;Pfandbriefbank schweizerischer  Hypothekarinstitute;14.10.2036;DN;AAA;590000000;62100;Capital increase;190000000;30.08.2021 11:58
01.09.2021;29.04.2033;CH0485252818;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;26.04.2034;DN;AAA;850000000;62100;Capital increase;207000000;30.08.2021 11:58
01.09.2021;31.08.2029;CH0553331858;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;02.08.2030;DN;AAA;600000000;62100;Capital increase;300000000;30.08.2021 11:58
01.09.2021;30.11.2021;CH0446595602;0.25;Daimler International Finance B.V.;14.11.2022;FC;A;215000000;71100;Rating change;;30.08.2021 11:58
01.09.2021;29.11.2024;CH0446595610;0.85;Daimler International Finance B.V.;14.11.2025;FC;A;185000000;71100;Rating change;;30.08.2021 11:58
01.09.2021;30.03.2040;CH1100259808;0.25;Münchener Hypothekenbank;29.03.2041;FC;AAA;205000000;62100;Capital increase;80000000;30.08.2021 11:58
01.09.2021;29.01.2027;CH1121837244;0.55;Digital Intrepid Holding B.V.;16.04.2029;FC;BBB;270000000;71100;ICB Sector change from 8737 to 8777;;30.08.2021 11:58
01.09.2021;30.09.2024;CH1121837236;0.2;Digital Intrepid Holding B.V.;15.12.2026;FC;BBB;275000000;71100;ICB Sector change from 8737 to 8777;;30.08.2021 11:58
;31.08.2021;CH0114695379;2.625;Swisscom AG;31.08.2022;DN;A;500000000;71100;Deletion;;30.08.2021 11:58
;31.08.2021;CH0220684614;1.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;15.08.2022;DN;AAA;1035000000;62100;Deletion;;30.08.2021 11:58
;31.08.2021;CH0289316397;0.35;National Australia Bank Limited;05.08.2022;FC;AA;200000000;71100;Deletion;;30.08.2021 11:58
;31.08.2021;CH0115595487;2;European Investment Bank EIB;24.08.2022;FS;AAA;376000000;55100;Deletion;;30.08.2021 11:58
;31.08.2021;CH0311427626;0.371;Central American Bank for Economic Integration CABEI;26.08.2022;FS;AA;200000000;55100;Deletion;;30.08.2021 11:58
