Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
03.04.2023;31.03.2026;CH1243651937;2.35;Kraftwerke Linth-Limmern AG Linthal;01.03.2027;DN;BBB;100000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.03.2029;CH1243651945;2.75;Kraftwerke Linth-Limmern AG Linthal;01.03.2030;DN;BBB;205000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.09.2037;CH1239464634;2.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.09.2038;DN;AAA;300000000;62100;Admission;;2023-03-29 10:33:04
03.04.2023;31.03.2042;CH1239464659;1.95;Emissionszentrale für gemeinnützige Wohnbauträger;20.03.2043;DN;AAA;121800000;57100;Admission;;2023-03-29 10:33:04
03.04.2023;30.04.2026;CH1251030123;3.125;Alpiq Holding AG;29.04.2027;DN;BBB;220000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.04.2029;CH1251030131;3.375;Alpiq Holding AG;29.04.2030;DN;BBB;155000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.03.2057;CH1239464667;2.2;Stadt Winterthur;27.03.2058;DN;AA;125000000;59100;Admission;;2023-03-29 10:33:04
03.04.2023;29.09.2034;CH1249416053;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;17.09.2035;DN;AAA;446000000;62100;Admission;;2023-03-29 10:33:04
03.04.2023;30.11.2029;CH1249416046;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;15.11.2030;DN;AAA;300000000;62100;Admission;;2023-03-29 10:33:04
03.04.2023;31.07.2025;CH1249416038;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;07.07.2026;DN;AAA;306000000;62100;Admission;;2023-03-29 10:33:04
03.04.2023;28.06.2024;CH1249416079;2.25;Geberit AG;26.09.2025;DN;A;225000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.06.2031;CH1249416087;2.3;Geberit AG;27.09.2032;DN;A;225000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;31.03.2027;CH1251030099;2.625;ABN AMRO Bank N.V.;02.03.2028;FC;BBB;350000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;28.09.2029;CH1249416004;2.5413;Credit Agricole SA;03.09.2030;FC;AA;100000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;31.03.2027;CH1248666963;2.8925;Banco de Crédito e Inversiones;22.03.2028;FC;A;135000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;31.03.2027;CH1249416012;2.7;SpareBank 1 Nord-Norge;20.03.2029;FC;A;130000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;30.06.2027;CH1251030107;1.903;Compagnie de financement foncier;16.06.2028;FC;AAA;365000000;61100;Admission;;2023-03-29 10:33:04
03.04.2023;31.12.2027;CH1251030115;2.5025;ASB Bank Limited;20.12.2028;FC;A;225000000;71100;Admission;;2023-03-29 10:33:04
03.04.2023;31.03.2032;CH1249416020;1.9925;Akademiska Hus AB;14.03.2033;FG;AA;280000000;57100;Admission;;2023-03-29 10:33:04
03.04.2023;31.08.2027;CH1253456102;2.085;Royal Bank of Canada;31.03.2028;FC;AAA;285000000;62100;Admission;;2023-03-29 10:33:04
03.04.2023;31.07.2024;CH0184249990;1.5;Schweizerische Eidgenossenschaft;24.07.2025;DG;AAA;3760645000;51100;Capital increase;210000000;2023-03-29 10:33:04
03.04.2023;30.06.2033;CH0440081393;0;Schweizerische Eidgenossenschaft;26.06.2034;DG;AAA;2272174000;51100;Capital increase;274800000;2023-03-29 10:33:04
03.04.2023;30.06.2051;CH1191066237;1.5;Stadt Zürich;24.06.2052;DN;AA;250000000;59100;Capital increase;30000000;2023-03-29 10:33:04
03.04.2023;29.12.2028;CH1189217826;1.5;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.12.2029;DN;AAA;540000000;62100;Capital increase;217000000;2023-03-29 10:33:04
03.04.2023;31.12.2031;CH1189217909;1.65;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.12.2032;DN;AAA;689000000;62100;Capital increase;343000000;2023-03-29 10:33:04
03.04.2023;30.10.2037;CH0440081567;1.5;Schweizerische Eidgenossenschaft;26.10.2038;DG;AAA;1412150000;51100;Capital increase;346100000;2023-03-29 10:33:04
03.04.2023;30.06.2026;CH1195555409;1.25;Münchener Hypothekenbank;30.06.2027;FC;AAA;250000000;62100;Capital increase;50000000;2023-03-29 10:33:04
;31.03.2023;CH0239312207;1.5;Banque Cantonale Vaudoise;28.03.2024;DN;AA;135000000;71100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0236669591;1.25;Kanton Zürich;07.03.2024;DN;AAA;210000000;59100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0237552101;1.75;Givaudan SA;19.03.2024;DN;BBB;150000000;71100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0278667107;0.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;12.03.2024;DN;AAA;938000000;62100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0362748326;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;25.03.2024;DN;AAA;780000000;62100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0525158454;0;Swiss Auto Lease 2020-1 GmbH;23.03.2024;DN;AAA;250000000;64100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0148606137;2.375;CRH-Caisse de Refinancement de l`Habitat;05.03.2024;FC;AAA;350000000;62100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0404599224;0.25;National Australia Bank Limited;13.03.2024;FC;AA;200000000;71100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0401956864;0.45;Hypo Vorarlberg Bank AG;05.03.2024;FC;A;125000000;71100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0463112067;0.05;DNB Bank ASA;13.03.2024;FC;AA;150000000;71100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0463112042;0.578;FONPLATA;11.03.2024;FS;A;150000000;55100;Deletion;;2023-03-29 10:33:04
;31.03.2023;CH0465044607;0.2;Central American Bank for Economic Integration CABEI;25.03.2024;FS;AA;200000000;55100;Deletion;;2023-03-29 10:33:04
02.05.2023;31.01.2028;CH1253456086;2.25;Sika AG;13.04.2029;DN;A;250000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;31.01.2025;CH1253456078;2.25;Sika AG;13.04.2026;DN;A;200000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;31.07.2023;CH1253456060;2.125;Sika AG;11.10.2024;DN;A;200000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;30.04.2029;CH1255924396;2;Engadiner Kraftwerke AG;11.04.2030;DN;BBB;100000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;30.04.2030;CH1255924412;3.25;Ferring Holding S.A.;21.04.2031;DN;BBB;160000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;30.04.2026;CH1255924404;2.7;Ferring Holding S.A.;21.04.2027;DN;BBB;250000000;71100;Admission;;2023-03-29 10:33:04
02.05.2023;30.04.2024;CH1193213134;1.75;Basler Kantonalbank;04.04.2025;DN;AA;200000000;59100;Admission;;2023-03-29 10:33:04
02.05.2023;31.03.2032;CH1255924420;2;Pfandbriefbank schweizerischer Hypothekarinstitute;03.03.2033;DN;AAA;495000000;62100;Admission;;2023-03-29 10:33:04
02.05.2023;30.04.2037;CH1255924438;2;Pfandbriefbank schweizerischer Hypothekarinstitute;02.04.2038;DN;AAA;331000000;62100;Admission;;2023-03-29 10:33:04
