Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.12.2025;30.11.2029;CH1494626331;1.65;Clariant AG;28.11.2030;DN;BBB;200000000;71510100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2028;CH1494626356;1;Corner Bank AG;19.11.2029;DN;BBB;150000000;74010100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2033;CH1501970607;0.95;Banque Cantonale Vaudoise;28.11.2034;DN;AA;220000000;74010100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2026;CH1265891080;0;Kanton Basel-Stadt;25.11.2027;DN;AAA;200000000;52515100;Admission;;2025-11-27 14:16:46
01.12.2025;31.08.2026;CH1503892635;0.45;Sika AG;27.08.2027;DN;A;100000000;71510100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2029;CH1503892643;0.85;Sika AG;28.11.2030;DN;A;250000000;71510100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2033;CH1503892650;1.2;Sika AG;28.11.2034;DN;A;250000000;71510100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2028;CH1265891098;0.7;Bank Cler AG;28.11.2029;DN;A;100000000;74010100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2034;CH1477661289;0.55;Kanton Glarus;19.11.2035;DN;AA;100000000;52515100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2039;CH1485827187;0.8425;NRW.BANK;12.11.2040;FG;AA;155000000;52015100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2027;CH1494626224;0.4275;Korean Air Lines Co., Ltd.;13.11.2028;FC;AA;100000000;72020100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2029;CH1485827385;0.59;Caribbean Development Bank;19.11.2030;FS;AA;100000000;51515100;Admission;;2025-11-27 14:16:46
01.12.2025;30.11.2029;CH1477661297;1.5;Aroundtown SA;18.11.2030;FC;BBB;150000000;76015100;Admission;;2025-11-27 14:16:46
01.12.2025;28.11.2031;CH1494626406;0.5875;Westpac Banking Corporation;24.11.2032;FC;AAA;210000000;61515100;Admission;;2025-11-27 14:16:46
01.12.2025;30.06.2036;CH0127181193;1.25;Schweizerische Eidgenossenschaft;27.06.2037;DG;AAA;4574274000;51010100;Capital increase;520190000;2025-11-27 14:16:46
01.12.2025;29.03.2041;CH0419040974;0.85;Luzerner Kantonalbank AG;12.03.2042;DN;AA;285000000;52510100;Capital increase;100000000;2025-11-27 14:16:46
01.12.2025;26.02.2027;CH0525158397;0;Pfandbriefbank schweizerischer Hypothekarinstitute;25.02.2028;DN;AAA;950000000;61010100;Capital increase;275000000;2025-11-27 14:16:46
01.12.2025;31.05.2046;CH0557779003;0.875;Schweizerische Eidgenossenschaft;22.05.2047;DG;AAA;1603201000;51010100;Capital increase;158531000;2025-11-27 14:16:46
01.12.2025;30.09.2031;CH1478430718;0.95;Schweizerische Radio- und Fernsehgesellschaft SRG;29.09.2032;DN;A;100000000;75015100;Rating change;;2025-11-27 14:16:46
01.12.2025;31.05.2033;CH1477384122;0.75;Pfandbriefbank schweizerischer Hypothekarinstitute AG;26.05.2034;DN;AAA;900000000;61010100;Capital increase;570000000;2025-11-27 14:16:46
01.12.2025;31.08.2032;CH1282304489;1.5525;Asian Development Bank;03.08.2033;FS;AAA;225000000;51515100;Capital increase;110000000;2025-11-27 14:16:46
01.12.2025;31.10.2034;CH1484611442;0.6825;Landwirtschaftliche Rentenbank;02.10.2035;FG;AAA;310000000;52010100;Capital increase;185000000;2025-11-27 14:16:46
;28.11.2025;CH0143302005;1.625;Banque Cantonale Vaudoise;30.11.2026;DN;AA;220000000;74010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0319403744;0.05;Pfandbriefzentrale der schweizerischen Kantonalbanken;06.11.2026;DN;AAA;904000000;61010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0342587638;0.05;Zürcher Kantonalbank;23.11.2026;DN;AAA;315000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0344583866;0.125;Urner Kantonalbank;27.11.2026;DN;AA;100000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0398633591;0.4;Glarner Kantonalbank;30.11.2026;DN;AA;100000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0443057515;0.5;Thurgauer Kantonalbank;30.11.2026;DN;AA;300000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0446595677;0.3;Kanton Genf;27.11.2026;DN;AA;200000000;52515100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0449619052;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;16.11.2026;DN;AAA;600000000;61010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0461238864;0.375;Stadler Rail AG;20.11.2026;DN;BBB;300000000;72010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0536892588;0.95;SGS AG;06.11.2026;DN;A;325000000;72015100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1223665063;3.35;Sulzer AG;16.11.2026;DN;BBB;170000000;72010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1300277816;1.7425;Hilti AG;10.11.2026;DN;A;100000000;72010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1354928892;0.85;Banca dello Stato del  Cantone Ticino;27.11.2026;DN;AA;200000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1354928884;0.8;Walliser Kantonalbank;25.11.2026;DN;AA;200000000;52510100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0118886735;2;SNCF Réseau;12.11.2026;FC;AA;150000000;52010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0319415995;0.45;J.P. Morgan Chase & Co. Incorporated NY;11.11.2026;FC;A;200000000;74010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0340912168;0.65;Transurban Queensland Finance Pty Ltd;02.11.2026;FC;BBB;175000000;72020100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0441186456;1;Banque Fédérative du Crédit Mutuel;13.11.2026;FC;A;100000000;74010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH0506071148;0.775;Cellnex Telecom S.A.;18.02.2027;FC;BBB;185000000;75010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1139995810;0.01;Münchener Hypothekenbank;10.11.2026;FC;AAA;350000000;61010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1145096140;0.32;HSBC Holdings PLC;03.11.2027;FC;A;300000000;74010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1145096181;0.1475;First Abu Dhabi Bank P.J.S.C;17.11.2026;FC;AA;200000000;74010100;Deletion;;2025-11-27 14:16:46
;28.11.2025;CH1191066278;1.5462;Central American Bank for Economic Integration CABEI;30.11.2026;FS;AA;155000000;51515100;Deletion;;2025-11-27 14:16:46
05.01.2026;30.12.2039;CH1498422810;0.8;Kanton Zürich;03.12.2040;DN;AAA;200000000;52515100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2030;CH1498422802;0.35;Kanton Zürich;03.12.2031;DN;AAA;200000000;52515100;Admission;;2025-11-27 14:16:46
05.01.2026;30.12.2033;CH1489902499;0.75;Luzerner Kantonalbank AG;01.12.2034;DN;AA;175000000;52510100;Admission;;2025-11-27 14:16:46
05.01.2026;29.12.2034;CH1494626364;1.1475;Kraftwerke Linth-Limmern AG Linthal;05.12.2035;DN;BBB;100000000;75510100;Admission;;2025-11-27 14:16:46
05.01.2026;30.09.2031;CH1494626398;1.08;Galenica AG;09.12.2032;DN;BBB;250000000;73510100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2029;CH1503892627;0.505;Glarner Kantonalbank;10.12.2030;DN;AA;115000000;52510100;Admission;;2025-11-27 14:16:46
05.01.2026;28.09.2029;CH1485827393;0.9425;Galderma Holding AG;10.12.2030;DN;BBB;175000000;73515100;Admission;;2025-11-27 14:16:46
05.01.2026;30.04.2037;CH1498422885;0.85;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;15.04.2038;DN;AAA;241000000;61010100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2032;CH1416797517;0.95;Berner Kantonalbank AG;15.12.2033;DN;A;180000000;74010100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2036;CH1472996946;0.71;International Development Association;01.12.2037;FS;AAA;120000000;51515100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2030;CH1503892668;1.1825;Banco de Crédito e Inversiones;03.12.2031;FC;A;130000000;74010100;Admission;;2025-11-27 14:16:46
05.01.2026;29.12.2034;CH1503892684;0.8475;Akademiska Hus AB;12.12.2035;FG;AA;150000000;52015100;Admission;;2025-11-27 14:16:46
05.01.2026;31.12.2029;CH1485827401;0.9675;DekaBank;16.12.2030;FC;A;100000000;74010100;Admission;;2025-11-27 14:16:46
05.01.2026;28.02.2029;CH1148266245;0.3;Walliser Kantonalbank;07.02.2030;DN;AA;250000000;52510100;Capital increase;110000000;2025-11-27 14:16:46
05.01.2026;31.07.2029;CH1206367521;2.1;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.07.2030;DN;AAA;683000000;61010100;Capital increase;412000000;2025-11-27 14:16:46
05.01.2026;28.02.2034;CH1446452265;0.8;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;16.02.2035;DN;AAA;783000000;61010100;Capital increase;433000000;2025-11-27 14:16:46
