Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.04.2025;30.03.2029;CH1405472189;1.25;Bell Food Group AG;22.03.2030;DN;BBB;220000000;73015100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2074;CH1405472197;1.0725;Stadt Zürich;04.03.2075;DN;AAA;210000000;53015100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2027;CH1414003587;1.13;EFG Bank AG;07.03.2028;DN;A;175000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;29.03.2030;CH1423036743;1.4475;EFG Bank AG;07.03.2031;DN;A;165000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2050;CH1409388522;1.0885;Kanton Tessin;07.03.2051;DN;AA;150000000;52515100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2034;CH1405472221;0.95;Pfandbriefzentrale der schweizerischen Kantonalbanken;27.03.2035;DN;AAA;192000000;61010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2045;CH1426717240;1.125;St.Galler Kantonalbank AG;21.03.2046;DN;AAA;300000000;52510100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2042;CH1423931430;0.85;Regionalverkehr Bern-Solothurn AG;17.03.2043;DN;AAA;100000000;52010100;Admission;;31.03.2025 11:42
01.04.2025;28.06.2030;CH1423036867;1.1;Sika AG;24.09.2031;DN;A;150000000;71510100;Admission;;31.03.2025 11:42
01.04.2025;30.09.2026;CH1423036859;0.75;Sika AG;24.09.2027;DN;A;150000000;71510100;Admission;;31.03.2025 11:42
01.04.2025;30.12.2033;CH1423036875;1.35;Sika AG;22.03.2035;DN;A;200000000;71510100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2031;CH1428648252;1.1;Nidwaldner Kantonalbank;24.03.2032;DN;AA;150000000;52510100;Admission;;31.03.2025 11:42
01.04.2025;29.02.2028;CH1399999973;1.4025;Galderma Holding AG;20.03.2029;DN;BBB;190000000;73515100;Admission;;31.03.2025 11:42
01.04.2025;30.12.2031;CH1399999981;1.8098;Galderma Holding AG;18.03.2033;DN;BBB;245000000;73515100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2034;CH1409388555;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute;15.03.2035;DN;AAA;290000000;61010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2034;CH1383924748;1.325;Luzerner Kantonalbank AG;28.03.2035;DN;AA;100000000;52510100;Admission;;31.03.2025 11:42
01.04.2025;29.03.2030;CH1416172364;1;Stadt Winterthur;26.03.2031;DN;AA;120000000;53015100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2027;CH1428867027;1.25;Sandoz Group AG;31.03.2028;DN;BBB;165000000;73515100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2032;CH1428867035;1.75;Sandoz Group AG;31.03.2033;DN;BBB;235000000;73515100;Admission;;31.03.2025 11:42
01.04.2025;31.12.2026;CH1290991384;0.8;Basellandschaftliche Kantonalbank;01.12.2027;DN;AA;155000000;52510100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1420160173;0.415;Landeskreditbank Baden-Württemberg;04.03.2030;FC;AAA;100000000;52510100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1400000001;0.385;Kreditanstalt für Wiederaufbau KFW;06.03.2030;FG;AAA;150000000;52015100;Admission;;31.03.2025 11:42
01.04.2025;28.09.2029;CH1405472171;1.35;Banco de Crédito e Inversiones;11.09.2030;FC;A;125000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;28.04.2034;CH1399999965;0.8663;Province of Manitoba;16.04.2035;FG;A;210000000;52515100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2036;CH1414003504;0.755;Treasury Corporation of Victoria;03.03.2037;FG;AA;150000000;52515100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2031;CH1405472163;0.4625;Landwirtschaftliche Rentenbank;10.03.2032;FG;AAA;150000000;52010100;Admission;;31.03.2025 11:42
01.04.2025;29.03.2030;CH1414003546;1.375;Münchener Hypothekenbank;06.03.2031;FC;A;100000000;74015100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1377955583;1.14;EnBW International Finance B.V., Aamersfoort, Niederlande;11.03.2030;FC;BBB;170000000;75510100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2033;CH1377955591;1.5074;EnBW International Finance B.V., Aamersfoort, Niederlande;10.03.2034;FC;BBB;180000000;75510100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2031;CH1414003561;0.64;European Bank for Reconstruction and Development;12.03.2032;FS;AAA;125000000;51515100;Admission;;31.03.2025 11:42
01.04.2025;30.09.2025;CH1423036768;0.832;Thermo Fisher Scientific Inc.;07.09.2026;FC;A;410000000;73510100;Admission;;31.03.2025 11:42
01.04.2025;31.12.2027;CH1423036776;1.125;Thermo Fisher Scientific Inc.;07.03.2029;FC;A;315000000;73510100;Admission;;31.03.2025 11:42
01.04.2025;31.12.2031;CH1423036784;1.4175;Thermo Fisher Scientific Inc.;07.03.2033;FC;A;350000000;73510100;Admission;;31.03.2025 11:42
01.04.2025;31.12.2035;CH1423036792;1.6524;Thermo Fisher Scientific Inc.;06.03.2037;FC;A;215000000;73510100;Admission;;31.03.2025 11:42
01.04.2025;31.12.2043;CH1423036800;1.8975;Thermo Fisher Scientific Inc.;07.03.2045;FC;A;135000000;73510100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1423036834;0.7725;Korea Gas Corporation;13.03.2030;FC;AA;100000000;71010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2031;CH1423036842;1.325;The Bank of Nova Scotia;18.03.2033;FC;A;225000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2040;CH1427866657;0.8365;KommuneKredit;27.03.2041;FG;AAA;100000000;52015100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1428855923;1.3125;Athene Global Funding;18.03.2030;FC;A;100000000;62510100;Admission;;31.03.2025 11:42
01.04.2025;30.03.2029;CH1423036883;1.495;BPCE Banques Populaires et Caisses d'Epargne;14.03.2030;FC;BBB;185000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2032;CH1423036891;1.4175;BPCE Banques Populaires et Caisses d'Epargne;14.03.2033;FC;A;125000000;74010100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2043;CH1428866961;1.094;BNG Bank N.V.;28.03.2044;FG;AAA;125000000;52015100;Admission;;31.03.2025 11:42
01.04.2025;31.03.2032;CH1399999999;0.8275;Inter-American Development Bank;31.03.2033;FS;AAA;115000000;51515100;Admission;;31.03.2025 11:42
01.04.2025;28.02.2039;CH0149176171;1.5;Pfandbriefbank schweizerischer  Hypothekarinstitute;14.02.2040;DN;AAA;711000000;61010100;Capital increase;109000000;31.03.2025 11:42
01.04.2025;29.06.2063;CH0224397007;2;Schweizerische Eidgenossenschaft;25.06.2064;DG;AAA;3579555000;51010100;Capital increase;171350000;31.03.2025 11:42
01.04.2025;30.06.2031;CH0344958688;0.5;Schweizerische Eidgenossenschaft;27.06.2032;DG;AAA;3637590000;51010100;Capital increase;144520000;31.03.2025 11:42
01.04.2025;31.10.2047;CH0434678402;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute;09.10.2048;DN;AAA;986000000;61010100;Capital increase;232000000;31.03.2025 11:42
01.04.2025;31.08.2026;CH1148728251;0.35;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.08.2027;DN;AAA;896000000;61010100;Capital increase;448000000;31.03.2025 11:42
01.04.2025;31.01.2031;CH1306117115;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.01.2032;DN;AAA;879000000;61010100;Capital increase;367000000;31.03.2025 11:42
01.04.2025;31.08.2027;CH1353015006;1.25;Pfandbriefbank schweizerischer Hypothekarinstitute;10.08.2028;DN;AAA;611000000;61010100;Capital increase;425000000;31.03.2025 11:42
01.04.2025;29.09.2045;CH1349302914;1.05;Luzerner Kantonalbank AG;25.09.2046;DN;AA;200000000;52510100;Capital increase;100000000;31.03.2025 11:42
