Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.12.2021;30.11.2061;CH1141944459;0.54;Stadt Lausanne;06.11.2062;DN;A;100000000;59100;Admission;;29.11.2021 12:20
01.12.2021;31.03.2031;CH1142754253;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;10.03.2032;DN;AAA;480000000;62100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2027;CH1141700414;0.4175;Cembra Money Bank AG;15.11.2028;DN;A;200000000;71100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2050;CH1141700430;0.25;Stadt Zürich;24.11.2051;DN;AA;150000000;59100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2026;CH1145096165;0.435;UBS Group AG;09.11.2028;DN;A;440000000;71100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2035;CH1141700463;0.2;Kanton Bern;26.11.2036;DN;AA;200000000;59100;Admission;;29.11.2021 12:20
01.12.2021;29.02.2024;CH1141700521;0;AMAG Leasing AG;18.02.2025;DN;AAA;260000000;61100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2027;CH1148266161;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;15.11.2028;DN;AAA;355000000;62100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2028;CH1148267755;0.15;Schwyzer Kantonalbank;30.11.2029;DN;AA;150000000;59100;Admission;;29.11.2021 12:20
01.12.2021;31.05.2023;CH1148266195;0.625;Syngenta Finance AG;30.08.2024;DN;BBB;225000000;71100;Admission;;29.11.2021 12:20
01.12.2021;29.08.2025;CH1142754345;0.125;Six Group AG;27.11.2026;DN;A;150000000;71100;Admission, Aggregated issue size (Digital 100 Mio + Traditional 50 Mio);;29.11.2021 12:20
01.12.2021;28.09.2040;CH1118223507;0.15;Emissionszentrale für gemeinnützige Wohnbauträger;09.09.2041;DN;AAA;178000000;57100;Admission;;29.11.2021 12:20
01.12.2021;31.10.2028;CH1137407453;0.125;Münchener Hypothekenbank;05.10.2029;FC;AAA;100000000;62100;Admission;;29.11.2021 12:20
01.12.2021;30.01.2026;CH1142512321;0.3154;Banco de Chile;04.01.2027;FC;A;130000000;71100;Admission;;29.11.2021 12:20
01.12.2021;28.11.2025;CH1139995810;0.01;Münchener Hypothekenbank;10.11.2026;FC;AAA;200000000;62100;Admission;;29.11.2021 12:20
01.12.2021;28.11.2025;CH1145096140;0.32;HSBC Holdings PLC;03.11.2027;FC;A;300000000;71100;Admission;;29.11.2021 12:20
01.12.2021;30.11.2029;CH1145096157;0.8125;HSBC Holdings PLC;03.11.2031;FC;A;275000000;71100;Admission;;29.11.2021 12:20
01.12.2021;31.03.2026;CH1137122847;0.418;Scotiabank Chile;31.03.2027;FC;A;110000000;71100;Admission;;29.11.2021 12:20
