Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.05.2022;28.04.2028;CH1170565712;1.125;Zürich Versicherungs-Gesellschaft, Zürich;04.07.2029;DN;A;400000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2030;CH1177791840;0.75;Stadt Zürich;25.04.2031;DN;AA;150000000;59100;Admission;;2022-04-28 13:21:35
02.05.2022;28.09.2029;CH1174335781;1;Pfandbriefbank schweizerischer Hypothekarinstitute;06.09.2030;DN;AAA;480000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;28.04.2051;CH1174335807;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute;08.04.2052;DN;AAA;180000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2031;CH1170565720;1.3;Banque Cantonale Neuchteloise;28.04.2032;DN;A;100000000;59100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2041;CH1170565738;1.25;Emissionszentrale für gemeinnützige Wohnbauträger;25.04.2042;DN;AAA;111400000;57100;Admission;;2022-04-28 13:21:35
02.05.2022;30.06.2026;CH1168499817;0.75;Geberit AG;29.09.2027;DN;A;150000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2025;CH1179184390;0.875;BKW AG;27.04.2026;DN;A;200000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;28.04.2028;CH1179184408;1.125;BKW AG;27.04.2029;DN;A;100000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2027;CH1170565795;1.1;Pfandbriefzentrale der schweizerischen Kantonalbanken;18.04.2028;DN;AAA;324000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;29.03.2041;CH1170565811;1.45;Pfandbriefzentrale der schweizerischen Kantonalbanken;14.03.2042;DN;AAA;333000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;29.08.2031;CH1170565803;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;30.08.2032;DN;AAA;316000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2024;CH1167887277;0.8975;Natwest Markets PLC;04.04.2025;FC;A;300000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;31.10.2025;CH1174335757;0.4;Royal Bank of Canada;05.10.2026;FC;AAA;250000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2026;CH1174335724;0.235;Nederlandse Waterschapsbank N.V.;14.04.2027;FG;AAA;100000000;57100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2026;CH1166151972;0.5;Hypo Vorarlberg Bank AG;07.04.2027;FC;AAA;150000000;61100;Admission;;2022-04-28 13:21:35
02.05.2022;31.03.2026;CH1175016125;1.7;Digital Intrepid Holding B.V.;30.03.2027;FC;BBB;150000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;31.10.2022;CH1175016117;0.6;Digital Intrepid Holding B.V.;02.10.2023;FC;BBB;100000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;29.03.2030;CH1163572931;0.525;Province of Saskatchewan;01.03.2032;FG;AA;100000000;59100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2027;CH1174335815;0.545;Kommunalbanken AS;28.04.2028;FG;AAA;175000000;57100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2025;CH1181713616;1.0625;First Abu Dhabi Bank P.J.S.C;14.04.2026;FC;AA;200000000;71100;Admission;;2022-04-28 13:21:35
02.05.2022;28.04.2028;CH1179534958;0.9675;Canadian Imperial Bank of  Commerce;26.04.2029;FC;AAA;200000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2025;CH1175016091;0.375;Münchener Hypothekenbank;07.04.2026;FC;AAA;100000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2026;CH1167887251;0.278;The Bank of Nova Scotia;01.04.2027;FC;AAA;250000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2026;CH1174335765;0.5075;SpareBank 1 Boligkreditt AS;06.04.2027;FC;AAA;210000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;30.04.2024;CH1177791865;0.295;The Bank of Nova Scotia;25.04.2025;FC;AAA;135000000;62100;Admission;;2022-04-28 13:21:35
02.05.2022;28.04.2028;CH1177791873;0.7325;The Bank of Nova Scotia;25.04.2029;FC;AAA;100000000;62100;Admission;;2022-04-28 13:21:35
