Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.10.2023;30.09.2025;CH1280994307;2.73;AMAG Leasing AG;04.09.2026;DN;BBB;175000000;71100;Admission;;27.09.2023 13:11
02.10.2023;29.09.2028;CH1280994315;3.0125;AMAG Leasing AG;04.09.2029;DN;BBB;190000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1290975528;1.9;Freiburger Kantonalbank;08.09.2026;DN;AA;150000000;59100;Admission;;27.09.2023 13:11
02.10.2023;28.09.2029;CH1290222293;2.5;Bank Julius Bär & Co. AG;06.09.2030;DN;A;200000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2026;CH1290222285;2.375;Bank Julius Bär & Co. AG;06.09.2027;DN;A;160000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.06.2027;CH1289657111;2;Emmi Finanz AG;22.09.2028;DN;A;200000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2037;CH1290222319;2.5;Kantonsspital St. Gallen;06.09.2038;DN;AA;175000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2032;CH1290222301;2.4;Kantonsspital St. Gallen;06.09.2033;DN;AA;175000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2075;CH1290222327;1.875;Stadt Lausanne;14.09.2076;DN;AA;100000000;59100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1291827355;1.83;Schwyzer Kantonalbank;21.09.2028;DN;AA;100000000;59100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1290222335;2.2675;Swiss Prime Site Finance AG;18.09.2028;DN;A;150000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1290870869;2.25;Migrosbank, Zürich;26.09.2028;DN;A;200000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2032;CH1290870877;2.5;Migrosbank, Zürich;26.09.2033;DN;A;150000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1290870901;2.75;Clariant AG;22.09.2028;DN;BBB;150000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1293237983;1.9775;ABB Ltd;22.09.2028;DN;A;150000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1293237975;1.965;ABB Ltd;22.09.2026;DN;A;325000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2032;CH1293237991;2.1125;ABB Ltd;22.09.2033;DN;A;275000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1271007937;2.05;Corner Bank AG;26.09.2028;DN;AAA;100000000;62100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1293238015;2.5;Axpo Holding AG;22.09.2026;DN;BBB;300000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1293714346;2.25;Partners Group Holding AG;26.09.2028;DN;A;140000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2032;CH1293714353;2.4;Partners Group Holding AG;26.09.2033;DN;A;180000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2030;CH1293714361;2.375;Inselspital-Stiftung;29.09.2031;DN;A;125000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2037;CH1293714379;2.52;Inselspital-Stiftung;29.09.2038;DN;A;135000000;71100;Admission;;27.09.2023 13:11
02.10.2023;27.02.2026;CH1276313306;2.8422;Auto lease-now 2023-2 AG;22.02.2027;DN;AAA;135000000;64100;Admission;;27.09.2023 13:11
02.10.2023;31.12.2032;CH1280154308;1.75;Pfandbriefbank schweizerischer Hypothekarinstitute;23.12.2033;DN;AAA;356000000;62100;Admission;;27.09.2023 13:11
02.10.2023;31.01.2048;CH1280154324;1.75;Pfandbriefbank schweizerischer Hypothekarinstitute;26.01.2049;DN;AAA;248000000;62100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1271007945;2.1125;Raiffeisen Schweiz;28.09.2028;DN;AA;100000000;71100;Admission;;27.09.2023 13:11
02.10.2023;28.09.2040;CH0137992803;2;Graubündner Kantonalbank;30.09.2041;DN;AA;125000000;59100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1280994299;2.97;Nationwide Building Society;08.09.2027;FC;A;175000000;71100;Admission;;27.09.2023 13:11
02.10.2023;28.09.2029;CH1289657095;1.875;Hypo Vorarlberg Bank AG;13.09.2030;FC;AAA;135000000;61100;Admission;;27.09.2023 13:11
02.10.2023;29.09.2034;CH1277080508;1.885;Deutsche Bahn Finance GmbH, Berlin;13.09.2035;FC;AA;275000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2030;CH1291809916;2.55;Electricité de France;12.09.2031;FC;BBB;125000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2026;CH1291809908;2.3;Electricité de France;14.09.2027;FC;BBB;200000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1292012775;2.01;Santander UK PLC;12.09.2026;FC;AAA;260000000;64100;Admission;;27.09.2023 13:11
02.10.2023;29.09.2028;CH1292012783;2.005;Santander UK PLC;12.09.2029;FC;AAA;125000000;64100;Admission;;27.09.2023 13:11
02.10.2023;28.04.2028;CH1289657137;2.201;National Australia Bank Limited;12.04.2029;FC;AA;210000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2025;CH1290870885;1.97;The Toronto-Dominion Bank;18.09.2026;FC;AAA;315000000;62100;Admission;;27.09.2023 13:11
02.10.2023;29.09.2028;CH1290870893;1.945;The Toronto-Dominion Bank;18.09.2029;FC;AAA;185000000;62100;Admission;;27.09.2023 13:11
02.10.2023;30.06.2027;CH1271360625;2.875;EQUINIX EUROPE 1 FINANCING CORPORATION LLC;12.09.2028;FC;BBB;300000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2024;CH1271360633;2.1725;Korea Water Resources Corporation;18.09.2025;FC;AA;250000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1293238007;2.2025;DZ Bank AG Deutsche Zentral-Genossenschaftsbank;18.09.2028;FC;A;110000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2027;CH1293714338;2.7175;Embotelladora Andina S.A.;20.09.2028;FC;BBB;170000000;71100;Admission;;27.09.2023 13:11
02.10.2023;30.09.2026;CH1294486324;2.3825;The Bank of Nova Scotia;22.09.2027;FC;A;200000000;71100;Admission;;27.09.2023 13:11
02.10.2023;29.10.2027;CH1294486332;2.6025;Landesbank Baden-Württemberg;04.10.2028;FC;A;150000000;59100;Admission;;27.09.2023 13:11
02.10.2023;29.05.2037;CH1179535021;1.625;Pfandbriefbank schweizerischer Hypothekarinstitute;03.05.2038;DN;AAA;400000000;62100;Capital increase;150000000;27.09.2023 13:11
02.10.2023;28.09.2046;CH1214912029;2.05;Luzerner Kantonalbank AG;16.09.2047;DN;AA;225000000;59100;Capital increase;125000000;27.09.2023 13:11
02.10.2023;31.10.2051;CH1216740667;2.125;Basellandschaftliche Kantonalbank;04.10.2052;DN;AA;200000000;59100;Capital increase;65000000;27.09.2023 13:11
02.10.2023;30.10.2037;CH0440081567;1.5;Schweizerische Eidgenossenschaft;26.10.2038;DG;AAA;1737400000;51100;Capital increase;325250000;27.09.2023 13:11
02.10.2023;31.12.2029;CH1232107032;1.7;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.12.2030;DN;AAA;333000000;62100;Capital increase;69000000;27.09.2023 13:11
02.10.2023;29.12.2028;CH1239464725;2;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.12.2029;DN;AAA;410000000;62100;Capital increase;55000000;27.09.2023 13:11
02.10.2023;30.07.2027;CH1266847107;1.7;Pfandbriefzentrale der schweizerischen Kantonalbanken;24.07.2028;DN;AAA;249000000;62100;Capital increase;50000000;27.09.2023 13:11
02.10.2023;30.06.2042;CH0557778815;1.25;Schweizerische Eidgenossenschaft;28.06.2043;DG;AAA;1314790000;51100;Capital increase;412350000;27.09.2023 13:11
02.10.2023;31.05.2030;CH1266847214;1.85;Pfandbriefzentrale der schweizerischen Kantonalbanken;05.05.2031;DN;AAA;583000000;62100;Capital increase;151000000;27.09.2023 13:11
02.10.2023;30.11.2037;CH1266847289;1.85;Pfandbriefzentrale der schweizerischen Kantonalbanken;26.11.2038;DN;AAA;511000000;62100;Capital increase;86000000;27.09.2023 13:11
;29.09.2023;CH0221999813;1.625;Stadt Zürich;26.09.2024;DN;AA;250000000;59100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0222261494;1.75;Thurgauer Kantonalbank;30.09.2024;DN;AA;250000000;59100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0252379802;1.875;Mobimo Holding AG;16.09.2024;DN;BBB;150000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0249483683;1;Schweizerische Rückversicherungs-Gesellschaft AG;17.09.2024;DN;A;250000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0252703050;1.25;Kraftwerke Linth-Limmern AG Linthal;11.09.2024;DN;BBB;270000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0256434603;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;23.09.2024;DN;AAA;853000000;62100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0253243346;0.75;Emissionszentrale für gemeinnützige Wohnbauträger;24.09.2024;DN;AAA;125200000;57100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0434678352;1.125;Bobst Group SA;27.09.2024;DN;BBB;135000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0247902916;1.25;Wells Fargo & Co.;03.09.2024;FC;A;250000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0252511925;0.875;Lansforsakringar Hypotek AB;16.09.2024;FC;AAA;150000000;62100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0360172693;0.617;Mondelez International Inc.;30.09.2024;FC;BBB;125000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0353428060;0.55;Enel Finance International N.V.;03.09.2024;FC;BBB;225000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0465044623;0.3;BMW International Investment B.V.;05.09.2024;FC;A;335000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0419041543;0.25;Intesa Sanpaolo Bank Ireland Plc;30.09.2024;FC;BBB;250000000;71100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0251885791;0.75;Municipality Finance Ltd.;17.09.2024;FG;AA;150000000;57100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0315955903;0.304;Corporacion Andina de Fomento;16.09.2024;FS;AA;125000000;55100;Deletion;;27.09.2023 13:11
;29.09.2023;CH0398677713;0.314;Central American Bank for Economic Integration CABEI;05.09.2024;FS;AA;200000000;55100;Deletion;;27.09.2023 13:11
