Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
03.01.2024;31.12.2024;CH1307121264;2.25;Kraftwerke Linth-Limmern AG Linthal;05.12.2025;DN;BBB;100000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;29.12.2028;CH1307121272;2.375;Kraftwerke Linth-Limmern AG Linthal;05.12.2029;DN;BBB;110000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;31.12.2032;CH1306117057;1.6;Stadt Genf;06.12.2033;DN;AA;140000000;59100;Admission;;2023-12-20 11:09:41
03.01.2024;30.09.2027;CH1305916764;1.6;Roche Kapitalmarkt AG;15.09.2028;DN;AA;140000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;30.09.2032;CH1305916772;1.75;Roche Kapitalmarkt AG;15.09.2033;DN;AA;190000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;30.09.2037;CH1305916780;1.95;Roche Kapitalmarkt AG;15.09.2038;DN;AA;230000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;31.12.2026;CH1265890678;1.3;Kanton Basel-Stadt;01.12.2027;DN;AAA;105000000;59100;Admission;;2023-12-20 11:09:41
03.01.2024;30.12.2033;CH1306117073;1.45;Kanton Zürich;01.12.2034;DN;AAA;100000000;59100;Admission;;2023-12-20 11:09:41
03.01.2024;31.12.2025;CH1305916830;1.8;PSP Swiss Property AG;11.12.2026;DN;A;150000000;71100;Admission;;2023-12-20 11:09:41
03.01.2024;28.06.2041;CH1305916814;1.45;Stadt Zürich;13.06.2042;DN;AAA;300000000;59100;Admission;;2023-12-20 11:09:41
03.01.2024;29.01.2038;CH1306117123;1.45;Pfandbriefzentrale der schweizerischen Kantonalbanken;18.01.2039;DN;AAA;291000000;62100;Admission;;2023-12-20 11:09:41
03.01.2024;31.01.2031;CH1306117115;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.01.2032;DN;AAA;217000000;62100;Admission;;2023-12-20 11:09:41
03.01.2024;31.12.2027;CH1306117107;1.3;Pfandbriefzentrale der schweizerischen Kantonalbanken;27.12.2028;DN;AAA;165000000;62100;Admission;;2023-12-20 11:09:41
03.01.2024;30.04.2026;CH0184043542;1.5;Pfandbriefbank schweizerischer  Hypothekarinstitute;27.04.2027;DN;AAA;858000000;62100;Capital increase;220000000;2023-12-20 11:09:41
