Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.08.2022;31.07.2026;CH1189217867;2.1;Dätwyler Holding AG;13.07.2027;DN;BBB;240000000;71100;Admission;;2022-07-28 09:22:57
02.08.2022;29.07.2033;CH1196216985;2;BLS AG;26.07.2034;DN;AAA;100000000;57100;Admission;;2022-07-28 09:22:57
02.08.2022;31.07.2051;CH1194355074;2.25;Pfandbriefbank schweizerischer Hypothekarinstitute;05.07.2052;DN;AAA;106000000;62100;Admission;;2022-07-28 09:22:57
02.08.2022;31.10.2031;CH1194355058;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;18.10.2032;DN;AAA;240000000;62100;Admission;;2022-07-28 09:22:57
02.08.2022;30.05.2036;CH1194355066;2.375;Pfandbriefbank schweizerischer Hypothekarinstitute;20.05.2037;DN;AAA;215000000;62100;Admission;;2022-07-28 09:22:57
02.08.2022;30.06.2025;CH1194355082;1.875;Credit Suisse (Switzerland) Ltd.;29.06.2026;DN;AAA;210000000;62100;Admission;;2022-07-28 09:22:57
02.08.2022;29.07.2033;CH1194355124;2.5;Nestlé AG;14.07.2034;DN;AA;350000000;71100;Admission;;2022-07-28 09:22:57
02.08.2022;31.07.2029;CH1194355116;2.125;Nestlé AG;15.07.2030;DN;AA;475000000;71100;Admission;;2022-07-28 09:22:57
02.08.2022;31.07.2025;CH1194355108;1.625;Nestlé AG;15.07.2026;DN;AA;675000000;71100;Admission;;2022-07-28 09:22:57
02.08.2022;30.07.2027;CH1193213027;1.5;Kanton Basel-Stadt;21.07.2028;DN;AAA;110000000;59100;Admission;;2022-07-28 09:22:57
02.08.2022;29.07.2033;CH1199659942;1.875;Rhätische Bahn AG (RhB);21.07.2034;DN;AAA;100000000;57100;Admission;;2022-07-28 09:22:57
02.08.2022;31.07.2046;CH1199322343;2;BLS AG;26.07.2047;DN;AAA;100000000;57100;Admission;;2022-07-28 09:22:57
02.08.2022;28.06.2024;CH1191066203;1.0725;Swiss Credit Card Issuance 2022-1 AG;15.06.2025;DN;AAA;190000000;64100;Admission;;2022-07-28 09:22:57
02.08.2022;30.04.2029;CH1189217891;1.45;Pfandbriefzentrale der schweizerischen Kantonalbanken;30.04.2030;DN;AAA;292000000;62100;Admission;;2022-07-28 09:22:57
02.08.2022;31.12.2031;CH1189217909;1.65;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.12.2032;DN;AAA;346000000;62100;Admission;;2022-07-28 09:22:57
