Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.02.2023;30.07.2027;CH1232107131;2.05;Walliser Kantonalbank;24.07.2028;DN;AA;220000000;59100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2031;CH1231094355;2.125;Luzerner Kantonalbank AG;30.01.2032;DN;AA;300000000;59100;Admission;;2023-01-31 15:31:35
01.02.2023;30.01.2032;CH1239494995;1.875;Pfandbriefbank schweizerischer Hypothekarinstitute;14.01.2033;DN;AAA;515000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;31.03.2028;CH1239494987;1.75;Pfandbriefbank schweizerischer Hypothekarinstitute;22.03.2029;DN;AAA;180000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;30.01.2032;CH1231094371;1.7;Stadt Bern;24.01.2033;DN;AA;100000000;59100;Admission;;2023-01-31 15:31:35
01.02.2023;31.10.2024;CH1236363433;2.04;Swiss Life Holding AG;26.01.2026;DN;A;200000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;30.04.2027;CH1242301278;2.2588;Swiss Life Holding AG;26.07.2028;DN;A;200000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;31.10.2030;CH1242301286;2.61;Swiss Life Holding AG;26.01.2032;DN;A;200000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2029;CH1239495059;1.91;Crédit Agricole next bank (Suisse) SA;25.01.2030;DN;AAA;150000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2036;CH1232107149;1.625;Stadt Zürich;26.01.2037;DN;AA;165000000;59100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2031;CH1232107180;2.2;Bâloise Holding AG;30.01.2032;DN;A;175000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;29.01.2027;CH1230759552;2.445;Royal Bank of Canada;25.01.2028;FC;A;200000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2025;CH1236363409;1.7575;Nationwide Building Society;23.01.2026;FC;AAA;315000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2029;CH1236363417;2.0125;Nationwide Building Society;23.01.2030;FC;AAA;170000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2029;CH1239494979;1.7125;AB Svensk Exportkredit;17.01.2030;FG;AA;125000000;57100;Admission;;2023-01-31 15:31:35
01.02.2023;30.01.2026;CH1242969199;2.3;Banque Fédérative du Crédit Mutuel;30.01.2027;FC;AA;235000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;29.01.2027;CH1236363425;2.4875;Coöperatieve Rabobank U.A.;25.01.2029;FC;A;150000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;29.01.2027;CH1227937716;2.4125;BNP Paribas;13.01.2028;FC;AA;335000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2025;CH1239495067;1.475;Royal Bank of Canada;30.01.2026;FC;AAA;175000000;62100;Admission;;2023-01-31 15:31:35
01.02.2023;29.01.2027;CH1244319450;3.645;Deutsche Bank AG;27.01.2029;FC;BBB;265000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;29.02.2028;CH1243018814;2.26;Bank of Montreal;01.02.2029;FC;A;185000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2025;CH1227937724;2.2475;Banco Santander S.A.;30.01.2026;FC;A;220000000;71100;Admission;;2023-01-31 15:31:35
01.02.2023;29.01.2027;CH1243933558;2.2025;The Toronto-Dominion Bank;31.01.2028;FC;A;200000000;71200;Admission;;2023-01-31 15:31:35
01.02.2023;31.01.2048;CH0009755197;4;Schweizerische Eidgenossenschaft;06.01.2049;DG;AAA;2790820000;51100;Capital increase;250650000;2023-01-31 15:31:35
01.02.2023;31.05.2029;CH0224397171;0.5;Schweizerische Eidgenossenschaft;27.05.2030;DG;AAA;3500087000;51100;Capital increase;318300000;2023-01-31 15:31:35
01.02.2023;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;1868130000;51100;Capital increase;458550000;2023-01-31 15:31:35
01.02.2023;30.01.2037;CH1199659975;1.875;Pfandbriefbank schweizerischer Hypothekarinstitute;25.01.2038;DN;AAA;358000000;62100;Capital increase;173000000;2023-01-31 15:31:35
01.02.2023;30.12.2024;CH1232106992;2.43;First Swiss Mobility 2022-1 AG;16.12.2031;DN;AAA;218800000;64100;Reallocation to maturity buckets based on the first call date;;2023-01-31 15:31:35
01.02.2023;31.12.2024;CH1230759487;3.1;AKEB AG für Kernenergie-Beteiligungen Luzern;19.12.2025;DN;BBB;210000000;71100;Capital increase;25000000;2023-01-31 15:31:35
;31.01.2023;CH0122787606;2.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;25.01.2024;DN;AAA;385000000;62100;Deletion;;2023-01-31 15:31:35
;31.01.2023;CH0203872863;1.125;Zürcher Kantonalbank;29.01.2024;DN;AAA;300000000;59100;Deletion;;2023-01-31 15:31:35
;31.01.2023;CH0459297435;0.875;UBS Group AG;30.01.2025;DN;A;400000000;71100;Deletion;;2023-01-31 15:31:35
;31.01.2023;CH0412528611;0.633;GS-Caltex Corp;31.01.2024;FC;BBB;100000000;71100;Deletion;;2023-01-31 15:31:35
;31.01.2023;CH1160112814;0.465;Doha Finance Ltd;24.01.2024;FC;BBB;175000000;71100;Deletion;;2023-01-31 15:31:35
01.03.2023;30.05.2025;CH1230759560;1.95;Inselspital-Stiftung;07.05.2026;DN;A;250000000;71100;Admission;;2023-01-31 15:31:35
01.03.2023;29.02.2028;CH1232107172;1.625;Stadt Lugano;01.02.2029;DN;AA;100000000;59100;Admission;;2023-01-31 15:31:35
01.03.2023;26.02.2027;CH1243018830;3.085;AMAG Leasing AG;10.02.2028;DN;BBB;125000000;71100;Admission;;2023-01-31 15:31:35
01.03.2023;30.09.2024;CH1243018822;2.8025;AMAG Leasing AG;10.09.2025;DN;BBB;175000000;71100;Admission;;2023-01-31 15:31:35
01.03.2023;29.02.2028;CH1243933566;3.13;HIAG Immobilien Holding AG;16.02.2029;DN;BBB;100000000;71100;Admission;;2023-01-31 15:31:35
01.03.2023;31.08.2028;CH1243651903;2.4113;Cembra Money Bank AG;08.08.2029;DN;A;235000000;71100;Admission;;2023-01-31 15:31:35
