Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
03.11.2025;29.10.2027;CH1478430833;0.55;Straumann Holding AG;03.10.2028;DN;A;250000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2030;CH1478430866;0.875;BKW AG;15.10.2031;DN;A;200000000;75510100;Admission;;29.10.2025 11:20
03.11.2025;31.07.2030;CH1471403886;1.3;Siegfried Holding AG;08.10.2031;DN;BBB;300000000;73515100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2028;CH1487331923;1.05;AKEB AG für Kernenergie-Beteiligungen Luzern;24.10.2029;DN;A;100000000;75510100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2032;CH1487331931;1.6;AKEB AG für Kernenergie-Beteiligungen Luzern;24.10.2033;DN;A;120000000;75510100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2032;CH1487331956;0.9275;Sonova Holding AG;06.10.2033;DN;A;150000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;30.04.2030;CH1485827088;0.375;Kanton Genf;10.04.2031;DN;AA;225000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;28.04.2034;CH1485827096;0.625;Kanton Genf;10.04.2035;DN;AA;175000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2049;CH1485827104;0.95;Kanton Genf;10.10.2050;DN;AA;150000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2034;CH1458320384;0.6;Kanton Solothurn;26.10.2035;DN;AAA;125000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2027;CH1452396539;0.45;Banque Cantonale du Jura SA;23.10.2028;DN;AA;100000000;52510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2034;CH1487331972;0.85;Schaffhauser Kantonalbank;26.10.2035;DN;AAA;100000000;52510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2039;CH1491533340;1.25;Banque Cantonale Vaudoise;29.10.2040;DN;AA;130000000;74010100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2029;CH1487331998;0.6;Nidwaldner Kantonalbank;28.10.2030;DN;AA;100000000;52510100;Admission;;29.10.2025 11:20
03.11.2025;31.05.2033;CH1477384122;0.75;Pfandbriefbank schweizerischer Hypothekarinstitute AG;26.05.2034;DN;AAA;330000000;61010100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2049;CH1477384148;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute AG;14.10.2050;DN;AAA;150000000;61010100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2050;CH1462975165;1.15;Stadt Bern;24.10.2051;DN;AA;120000000;53015100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2041;CH1477384155;0.85;Rhätische Bahn AG (RhB);31.10.2042;DN;AAA;100000000;52010100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2027;CH1458320392;0.26;Stadt St. Gallen;24.10.2028;DN;AA;100000000;53015100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2030;CH1487332061;1.04;Allreal Holding AG;27.10.2031;DN;BBB;110000000;76015100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2049;CH1458320400;0.9925;Kanton Tessin;31.10.2050;DN;AA;100000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2034;CH1484611442;0.6825;Landwirtschaftliche Rentenbank;02.10.2035;FG;AAA;125000000;52010100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2033;CH1485827054;0.7375;New Zealand Local Government Funding Agency Ltd;06.10.2034;FG;AA;180000000;52010100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2029;CH1472996938;1.525;Commerzbank AG;15.10.2035;FC;BBB;125000000;74010200;Admission;;29.10.2025 11:20
03.11.2025;31.10.2039;CH1485827120;0.8175;International Bank for Reconstruction and Development;30.10.2040;FS;AAA;130000000;51515100;Admission;;29.10.2025 11:20
03.11.2025;30.04.2026;CH1450810259;0.4773;DH Switzerland Finance S.à.r.l.;09.04.2027;FC;A;250000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2028;CH1485827336;0.8875;DH Switzerland Finance S.à.r.l.;10.10.2029;FC;A;325000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2032;CH1485827344;1.265;DH Switzerland Finance S.à.r.l.;10.10.2033;FC;A;325000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2036;CH1485827351;1.6249;DH Switzerland Finance S.à.r.l.;09.10.2037;FC;A;225000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2044;CH1485827369;1.94;DH Switzerland Finance S.à.r.l.;10.10.2045;FC;A;125000000;73510100;Admission;;29.10.2025 11:20
03.11.2025;29.10.2032;CH1450810234;1.3975;Empresa de Transporte de Pasajeros Metro SA;07.10.2033;FG;A;205000000;52015100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2034;CH1496186524;0.9175;Province of Quebec;24.10.2035;FG;AA;435000000;52515100;Admission;;29.10.2025 11:20
03.11.2025;31.10.2029;CH1487332079;1.035;Banco Del Estado De Chile;29.10.2030;FC;A;100000000;74010100;Admission;;29.10.2025 11:20
03.11.2025;31.05.2057;CH0224397338;0.5;Schweizerische Eidgenossenschaft;30.05.2058;DG;AAA;2800190000;51010100;Capital increase;117010000;29.10.2025 11:20
03.11.2025;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;3233175000;51010100;Capital increase;223880000;29.10.2025 11:20
03.11.2025;29.02.2028;CH1151526170;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;19.02.2029;DN;AAA;845000000;61010100;Capital increase;300000000;29.10.2025 11:20
