Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.11.2018;31.10.2024;CH0435590358;0.75;BKW AG;15.10.2025;DN;A;200000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2031;CH0398633492;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;01.10.2032;DN;AAA;129000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;31.07.2025;CH0398633484;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;20.07.2026;DN;AAA;195000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2022;CH0398633450;0.875;Mobimo Holding AG;02.10.2023;DN;BBB;155000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2024;CH0434678378;0;Kanton Luzern;15.10.2025;DN;AA;100000000;59100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2022;CH0422393121;0.875;EFIAG - Emissions- und Finanz AG;18.10.2023;DN;BBB;100000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2027;CH0437180935;0.75;Swisscom AG;12.10.2028;DN;A;150000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2024;CH0398633526;0.75;SGS AG;29.10.2025;DN;A;225000000;71000;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2027;CH0398633534;1.25;SGS AG;27.10.2028;DN;A;175000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2027;CH0434678394;0.625;Pfandbriefbank schweizerischer Hypothekarinstitute;09.10.2028;DN;AAA;430000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2047;CH0434678402;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute;09.10.2048;DN;AAA;250000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;30.10.2020;CH0434678410;0.625;Sulzer AG;22.10.2021;DN;BBB;210000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2023;CH0434678428;1.6;Sulzer AG;22.10.2024;DN;BBB;250000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2036;CH0434678436;1.2;Stadt Lausanne;26.10.2037;DN;A;100000000;59100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2021;CH0434678444;1;HIAG Immobilien Holding AG;26.10.2022;DN;BBB;125000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2046;CH0438965581;1.125;Pfandbriefbank schweizerischer Hypothekarinstitute;18.10.2047;DN;AAA;150000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;30.07.2027;CH0398633542;1;Zürich Versicherungs-Gesellschaft, Zürich;30.10.2028;DN;A;200000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2027;CH0435590382;0.5;Credit Agricole Home Loan SFH;03.10.2028;FC;AAA;150000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2023;CH0435590390;1.25;Glencore Finance (Europe) Limited;09.10.2024;FC;BBB;175000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;31.10.2023;CH0438965532;0.1;Münchener Hypothekenbank;31.10.2024;FC;AAA;125000000;62100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2021;CH0438965516;1.115;CBQ Finance Limited;17.10.2022;FC;BBB;100000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;29.10.2021;CH0438965540;0.625;Santander Consumer Finance, S.A.;24.10.2022;FC;A;150000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;30.09.2022;CH0441186472;1.63;CPI Property Group;25.10.2023;FC;BBB;165000000;71100;Admission;;2018-10-31 14:45:21
01.11.2018;30.12.2022;CH0280569093;0.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;04.12.2023;DN;AAA;357000000;62100;Capital increase;155000000;2018-10-31 14:45:21
