Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.04.2019;31.03.2043;CH0419040925;1.05;Stadt Lausanne;07.03.2044;DN;A;100000000;59100;Admission;;27.03.2019 14:50
01.04.2019;28.04.2028;CH0419040941;0.3;Pfandbriefzentrale der schweizerischen Kantonalbanken;09.04.2029;DN;AAA;349000000;62100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2038;CH0419040958;0.7;Pfandbriefzentrale der schweizerischen Kantonalbanken;04.03.2039;DN;AAA;133000000;62100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2027;CH0465044649;0.1;Stadt Winterthur;20.03.2028;DN;AA;120000000;59100;Admission;;27.03.2019 14:50
01.04.2019;31.08.2022;CH0463112083;0.25;Swiss Life Holding AG;11.10.2023;DN;BBB;250000000;71100;Admission;;27.03.2019 14:50
01.04.2019;30.12.2027;CH0419040982;0.5;Swisscom AG;15.03.2029;DN;A;200000000;71100;Admission;;27.03.2019 14:50
01.04.2019;29.03.2041;CH0419040974;0.85;Luzerner Kantonalbank AG;12.03.2042;DN;AA;185000000;59100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2039;CH0467182389;0.875;Pfandbriefbank schweizerischer Hypothekarinstitute;15.03.2040;DN;AAA;190000000;62100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2021;CH0465044656;0.15;Swiss Auto Lease 2019-1 GmbH;23.03.2022;DN;AAA;250000000;64100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2025;CH0460054437;1.72;Aroundtown SA;05.03.2026;FC;BBB;200000000;71100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2023;CH0463112042;0.578;FONPLATA;11.03.2024;FS;A;150000000;55100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2028;CH0460054452;0.25;Province of Manitoba;15.03.2029;FG;A;250000000;59100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2038;CH0460054460;0.8;Province of Manitoba;15.03.2039;FG;A;150000000;59100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2033;CH0463112059;0.55;Münchener Hypothekenbank;15.03.2034;FC;AAA;100000000;62100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2023;CH0463112067;0.05;DNB Bank ASA;13.03.2024;FC;AA;150000000;71100;Admission;;27.03.2019 14:50
01.04.2019;30.09.2021;CH0465347661;1.625;Deutsche Bank AG;12.09.2022;FC;BBB;125000000;71100;Admission;;27.03.2019 14:50
01.04.2019;28.02.2023;CH0463112075;0.875;Societe Generale;28.02.2024;FC;BBB;165000000;71100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2023;CH0465044607;0.2;Central American Bank for Economic Integration CABEI;25.03.2024;FS;A;200000000;55100;Admission;;27.03.2019 14:50
01.04.2019;29.09.2023;CH0465044623;0.3;BMW International Investment B.V.;05.09.2024;FC;A;335000000;71100;Admission;;27.03.2019 14:50
01.04.2019;30.09.2026;CH0465044631;0.75;BMW International Investment B.V.;03.09.2027;FC;A;265000000;71100;Admission;;27.03.2019 14:50
01.04.2019;29.11.2024;CH0465767769;1;Credit Agricole S.A., London Branch;07.11.2025;FC;BBB;135000000;71100;Admission;;27.03.2019 14:50
01.04.2019;31.08.2023;CH0465767785;0.384;Banco Santander-Chile;27.09.2024;FC;A;150000000;71100;Admission;;27.03.2019 14:50
01.04.2019;30.11.2022;CH0465767793;0;Korea Gas Corporation;28.11.2023;FC;AA;300000000;71100;Admission;;27.03.2019 14:50
01.04.2019;31.03.2022;CH0273037892;0.25;Walliser Kantonalbank;16.03.2023;DN;AA;225000000;59100;Capital increase;25000000;27.03.2019 14:50
01.04.2019;30.12.2022;CH0280569093;0.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;04.12.2023;DN;AAA;561000000;62100;Capital increase;204000000;27.03.2019 14:50
01.04.2019;30.06.2028;CH0224397346;0;Schweizerische Eidgenossenschaft;22.06.2029;DG;AAA;2412658000;51100;Capital increase;132400000;27.03.2019 14:50
01.04.2019;30.06.2044;CH0344958498;0.5;Schweizerische Eidgenossenschaft;28.06.2045;DG;AAA;1221075000;51100;Capital increase;107475000;27.03.2019 14:50
01.04.2019;31.10.2023;CH0398633567;0.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;31.10.2024;DN;AAA;506000000;62100;Capital increase;271000000;27.03.2019 14:50
01.04.2019;29.05.2026;CH0441186506;0.375;Pfandbriefbank schweizerischer Hypothekarinstitute;12.05.2027;DN;AAA;660000000;62100;Capital increase;450000000;27.03.2019 14:50
01.04.2019;30.01.2026;CH0398633799;0.15;Zürcher Kantonalbank;25.01.2027;DN;AAA;200000000;59100;Capital increase;70000000;27.03.2019 14:50
01.04.2019;29.02.2024;CH0419040768;2;Kernkraftwerk Leibstadt AG;14.02.2025;DN;BBB;160000000;71100;Capital increase;25000000;27.03.2019 14:50
01.04.2019;28.02.2020;CH0204567322;1.375;Corporacion Andina de Fomento;11.02.2021;FS;A;350000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;30.08.2019;CH0219080048;1.5;Corporacion Andina de Fomento;13.08.2020;FS;A;250000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;28.02.2023;CH0225173332;2;Corporacion Andina de Fomento;05.02.2024;FS;A;300000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;31.12.2027;CH0260067779;1.5;Corporacion Andina de Fomento;01.12.2028;FS;A;225000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;28.02.2025;CH0270382093;0.5;Corporacion Andina de Fomento;26.02.2026;FS;A;350000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;30.09.2022;CH0292086193;0.45;Corporacion Andina de Fomento;07.09.2023;FS;A;200000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;26.02.2021;CH0310451833;0.15;Corporacion Andina de Fomento;24.02.2022;FS;A;150000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;30.09.2025;CH0315955937;0.51;Corporacion Andina de Fomento;16.09.2026;FS;A;125000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;29.09.2023;CH0315955903;0.304;Corporacion Andina de Fomento;16.09.2024;FS;A;125000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;30.04.2024;CH0360172727;0.3;Corporacion Andina de Fomento;07.04.2025;FS;A;275000000;55100;Rating change;;27.03.2019 14:50
01.04.2019;30.06.2027;CH0417086086;0.5;Münchener Hypothekenbank;14.06.2028;FC;AAA;200000000;62100;Capital increase;50000000;27.03.2019 14:50
01.04.2019;28.02.2023;CH0419040917;0.7325;Hyundai Capital Services;26.02.2024;FC;BBB;250000000;71100;Capital increase;50000000;27.03.2019 14:50
;29.03.2019;CH0110442859;3.375;Credit Suisse AG;16.03.2020;DN;BBB;200000000;71200;Deletion;;27.03.2019 14:50
;29.03.2019;CH0110814065;2.5;Banque Cantonale Vaudoise;25.03.2020;DN;AA;200000000;71100;Deletion;;27.03.2019 14:50
;29.03.2019;CH0112272783;2.125;Zürcher Kantonalbank;12.03.2020;DN;AAA;300000000;59100;Deletion;;27.03.2019 14:50
;29.03.2019;CH0237650814;0.75;Schwyzer Kantonalbank;12.03.2020;DN;AA;200000000;59100;Deletion;;27.03.2019 14:50
;29.03.2019;CH0328298028;0.22;Swiss Auto Lease 2016-1 GmbH;23.03.2020;DN;AAA;200000000;64100;Deletion;;27.03.2019 14:50
;29.03.2019;CH0234487384;1;ANZ New Zealand International Limited;10.03.2020;FC;A;300000000;71100;Deletion;;27.03.2019 14:50
;29.03.2019;CH0360172685;0.05;Mondelez International Inc.;30.03.2020;FC;BBB;225000000;71100;Deletion;;27.03.2019 14:50
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
