Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.10.2020;30.09.2031;CH0565650832;0.25;Basellandschaftliche Kantonalbank;02.09.2032;DN;AA;175000000;59100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2026;CH0553331890;0.93;Kernkraftwerk Goesgen-Daeniken AG;30.09.2027;DN;BBB;100000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2031;CH0545754688;0.125;Basler Kantonalbank;10.09.2032;DN;AA;200000000;59100;Admission;;2020-09-30 09:36:44
01.10.2020;31.07.2024;CH0553331809;1.05;Ferring Holding S.A.;09.07.2025;DN;BBB;270000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;29.09.2034;CH0536893214;0.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;03.09.2035;DN;AAA;218000000;62100;Admission;;2020-09-30 09:36:44
01.10.2020;30.06.2027;CH0536893198;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.06.2028;DN;AAA;355000000;62100;Admission;;2020-09-30 09:36:44
01.10.2020;30.03.2029;CH0536893230;0.95;Georg Fischer AG;25.03.2030;DN;BBB;200000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2043;CH0568056219;0.14;Stadt St. Gallen;16.09.2044;DN;AA;100000000;59100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2025;CH0564642061;0.35;Lonza Swiss Finanz AG;22.09.2026;DN;BBB;150000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2024;CH0561923845;0.8;Sulzer AG;23.09.2025;DN;BBB;300000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;28.09.2029;CH0536893255;0.3;Liechtensteinische Landesbank AG;24.09.2030;DN;AA;150000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2027;CH0536893271;0.7;Allreal Holding AG;22.09.2028;DN;BBB;175000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;29.09.2028;CH0564642053;0.07;Crédit Agricole next bank (Suisse) SA;18.09.2029;DN;AAA;200000000;62100;Admission;;2020-09-30 09:36:44
01.10.2020;30.06.2033;CH0536893339;0.15;Swissgrid AG;30.06.2034;DN;AA;125000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2030;CH0515152467;0.13;Swisscom AG;18.09.2031;DN;A;100000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;29.06.2029;CH0569237651;0.03;Kanton Genf;28.06.2030;DN;AA;300000000;59100;Admission;;2020-09-30 09:36:44
01.10.2020;29.09.2034;CH0569237669;0.2;Kanton Genf;28.09.2035;DN;AA;180000000;59100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2024;CH0553331882;0.7;Corporacion Andina de Fomento;04.09.2025;FS;A;350000000;55100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2027;CH0561923837;0.25;Münchener Hypothekenbank;18.09.2028;FC;AA;200000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;29.09.2028;CH0564642095;0.125;New York Life Funding;11.09.2029;FC;AAA;360000000;65100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2027;CH0561923852;0.25;Berlin Hyp AG;11.09.2028;FC;AA;125000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;31.03.2026;CH0568231861;1;Glencore Capital Finance DAC;30.03.2027;FC;BBB;225000000;71100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2027;CH0569237677;0.125;Metropolitan Life Global Funding I;25.09.2028;FC;AA;250000000;65100;Admission;;2020-09-30 09:36:44
01.10.2020;30.09.2024;CH0569237701;1.205;Africa Finance Corporation;30.09.2025;FS;A;150000000;55100;Admission;;2020-09-30 09:36:44
01.10.2020;30.11.2021;CH0187218901;3;LafargeHolcim Ltd.;22.11.2022;DN;BBB;411510000;71100;Capital decrease;-38490000;2020-09-30 09:36:44
01.10.2020;31.10.2034;CH0319415946;0.5;Pfandbriefbank schweizerischer  Hypothekarinstitute;05.10.2035;DN;AAA;761000000;62100;Capital increase;140000000;2020-09-30 09:36:44
01.10.2020;30.09.2042;CH0338330423;0.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;23.09.2043;DN;AAA;540000000;62100;Capital increase;140000000;2020-09-30 09:36:44
01.10.2020;31.10.2031;CH0398633492;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;01.10.2032;DN;AAA;524000000;62100;Capital increase;266000000;2020-09-30 09:36:44
01.10.2020;30.06.2033;CH0440081393;0;Schweizerische Eidgenossenschaft;26.06.2034;DG;AAA;1117275000;51100;Capital increase;195650000;2020-09-30 09:36:44
01.10.2020;26.02.2027;CH0525158397;0;Pfandbriefbank schweizerischer Hypothekarinstitute;25.02.2028;DN;AAA;675000000;62100;Capital increase;150000000;2020-09-30 09:36:44
01.10.2020;30.06.2026;CH0185907083;1.375;Municipality Finance Ltd.;08.06.2027;FG;AA;200000000;57100;Capital increase;50000000;2020-09-30 09:36:44
;30.09.2020;CH0105134925;2.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.09.2021;DN;AAA;171000000;62100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0136940282;2.25;Alpiq Holding AG;20.09.2021;DN;BBB;143675000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0136846992;1.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.09.2021;DN;AAA;634000000;62100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0138460958;1.5;Zuger Kantonalbank AG;27.09.2021;DN;AAA;125000000;59100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0143708870;3.875;Raiffeisen Schweiz;21.12.2020;DN;BBB;535000000;71200;Deletion, Change of maturity date from 21.12.2021 to 21.12.2020;;2020-09-30 09:36:44
;30.09.2020;CH0222760826;1.375;Schwyzer Kantonalbank;24.09.2021;DN;AA;300000000;59100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0221961730;1.25;Kanton Bern;20.09.2021;DN;AA;200000000;59100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0295050915;0.5;Cembra Money Bank AG;15.09.2021;DN;A;175000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0293343395;0.08;Walliser Kantonalbank;15.09.2021;DN;AA;125000000;59100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0290876496;0.5;Kraftwerke Linth-Limmern AG Linthal;09.09.2021;DN;BBB;170000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0026791225;3.125;Citigroup Inc.;27.09.2021;FC;A;300000000;71100;Deletion, Rating change due to new SBI composite rating methodology;;2020-09-30 09:36:44
;30.09.2020;CH0115457670;2;Rabobank Nederland;16.09.2021;FC;AA;500000000;71100;Deletion, Rating change due to new SBI composite rating methodology;;2020-09-30 09:36:44
;30.09.2020;CH0254859116;1;Credit Suisse London Branch;24.09.2021;FC;A;400000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0253514753;0.625;BAT International Finance plc;08.09.2021;FC;BBB;400000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0255286707;0.75;BP Capital Markets p.l.c.;27.09.2021;FC;A;200000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0311427675;0.55;Goldman Sachs Group Inc.;09.09.2021;FC;BBB;275000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0338330498;0.01;BAWAG P.S.K.;15.09.2021;FC;A;175000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0495570944;0;Bank of the Philippine Islands;24.09.2021;FC;BBB;100000000;71100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0190125051;1;Oesterreichische Kontrollbank AG OEKB;28.09.2021;FG;AA;400000000;57100;Deletion;;2020-09-30 09:36:44
;30.09.2020;CH0247904557;1;Republic of Poland;17.09.2021;FG;A;500000000;53100;Deletion;;2020-09-30 09:36:44
02.11.2020;29.10.2027;CH0564642079;0.01;Lindt & Sprüngli AG;06.10.2028;DN;A;250000000;71100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2031;CH0564642087;0.25;Lindt & Sprüngli AG;06.10.2032;DN;A;250000000;71100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2030;CH0570347341;0.1;Zuger Kantonalbank AG;14.10.2031;DN;AAA;200000000;59100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2059;CH0561923878;0;Stadt Zürich;26.10.2060;DN;AA;150000000;59100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2031;CH0536893362;0.15;Walliser Kantonalbank;05.10.2032;DN;AA;125000000;59100;Admission;;2020-09-30 09:36:44
02.11.2020;31.07.2029;CH0536893412;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.07.2030;DN;AAA;155000000;62100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2042;CH0536893420;0.05;Pfandbriefzentrale der schweizerischen Kantonalbanken;06.10.2043;DN;AAA;131000000;62100;Admission;;2020-09-30 09:36:44
02.11.2020;31.10.2069;CH0572515507;0.04;Stadt Bern;02.10.2070;DN;AA;100000000;59100;Admission;;2020-09-30 09:36:44
02.11.2020;30.08.2024;CH0572326988;0;Pfandbriefbank schweizerischer Hypothekarinstitute;12.08.2025;DN;AAA;252000000;62100;Admission;;2020-09-30 09:36:44
02.11.2020;29.10.2032;CH0572327002;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;14.10.2033;DN;AAA;224000000;62100;Admission;;2020-09-30 09:36:44
02.11.2020;29.05.2026;CH0361532820;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;26.05.2027;DN;AAA;693000000;62100;Capital increase;116000000;2020-09-30 09:36:44
02.11.2020;31.05.2028;CH0474977698;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;08.05.2029;DN;AAA;725000000;62100;Capital increase;75000000;2020-09-30 09:36:44
02.11.2020;31.05.2044;CH0525158413;0;Pfandbriefbank schweizerischer Hypothekarinstitute;10.05.2045;DN;AAA;332000000;62100;Capital increase;182000000;2020-09-30 09:36:44
