Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
03.02.2025;30.04.2029;CH1381197107;1.42;HIAG Immobilien Holding AG;23.04.2030;DN;BBB;100000000;76015100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2028;CH1405471967;0.65;Zürcher Kantonalbank;22.01.2029;DN;AAA;135000000;52510100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2036;CH1405471975;0.95;Zürcher Kantonalbank;22.01.2037;DN;AAA;225000000;52510100;Admission;;12.02.2025 09:03
03.02.2025;28.06.2030;CH1405471983;1.15;Swiss Prime Site Finance AG;20.06.2031;DN;A;210000000;76015100;Admission;;12.02.2025 09:03
03.02.2025;30.01.2032;CH1400064502;1.1;Helvetia Swiss Insurance Company Ltd;31.01.2033;DN;A;140000000;74020100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2028;CH1400064494;0.8;Helvetia Swiss Insurance Company Ltd;31.01.2029;DN;A;110000000;74020100;Admission;;12.02.2025 09:03
03.02.2025;29.01.2027;CH1383924722;0.74;Crédit Agricole next bank (Suisse) SA;24.01.2028;DN;AAA;100000000;61515100;Admission;;12.02.2025 09:03
03.02.2025;31.03.2031;CH1383924730;0.9338;Crédit Agricole next bank (Suisse) SA;24.03.2032;DN;AAA;100000000;61515100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2028;CH1411547321;0.75;St.Galler Kantonalbank AG;23.01.2029;DN;AAA;135000000;52510100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2034;CH1409388480;0.85;Stadt Zürich;23.01.2035;DN;AAA;265000000;53015100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2042;CH1409388498;0.95;Stadt Zürich;23.01.2043;DN;AAA;140000000;53015100;Admission;;12.02.2025 09:03
03.02.2025;31.01.2050;CH1409388506;0.95;Stadt Zürich;23.01.2051;DN;AAA;120000000;53015100;Admission;;12.02.2025 09:03
