Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.04.2022;31.03.2028;CH1164800661;0.45;Engadiner Kraftwerke AG;02.03.2029;DN;BBB;100000000;71100;Admission;;30.03.2022 11:05
01.04.2022;30.03.2057;CH1167134845;0.68;Stadt Lausanne;11.03.2058;DN;A;100000000;59100;Admission;;30.03.2022 11:05
01.04.2022;31.08.2026;CH1148728251;0.35;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.08.2027;DN;AAA;448000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.10.2030;CH1148728269;0.65;Pfandbriefzentrale der schweizerischen Kantonalbanken;03.10.2031;DN;AAA;411000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.03.2036;CH1148728277;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.03.2037;DN;AAA;156000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.03.2028;CH1163572949;0.625;Banque Cantonale de Genève;16.03.2029;DN;AA;150000000;71100;Admission;;30.03.2022 11:05
01.04.2022;31.08.2034;CH1166151949;0.75;Pfandbriefbank schweizerischer Hypothekarinstitute;10.08.2035;DN;AAA;150000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.03.2026;CH1166151923;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;15.03.2027;DN;AAA;150000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.03.2027;CH1170565621;0.25;Zürcher Kantonalbank;28.03.2028;DN;AAA;160000000;59100;Admission;;30.03.2022 11:05
01.04.2022;31.03.2034;CH1160382987;0.625;Kanton Bern;27.03.2035;DN;AA;200000000;59100;Admission;;30.03.2022 11:05
01.04.2022;27.02.2026;CH1168499775;0.75;ABB Ltd;25.03.2027;DN;A;425000000;71100;Admission;;30.03.2022 11:05
01.04.2022;30.09.2022;CH1167887285;0;ABB Ltd;25.09.2023;DN;A;275000000;71100;Admission;;30.03.2022 11:05
01.04.2022;31.08.2029;CH1170565654;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.08.2030;DN;AAA;445000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.05.2032;CH1170565662;0.9;Pfandbriefzentrale der schweizerischen Kantonalbanken;20.05.2033;DN;AAA;212000000;62100;Admission;;30.03.2022 11:05
01.04.2022;31.10.2036;CH1170565670;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;12.10.2037;DN;AAA;168000000;62100;Admission;;30.03.2022 11:05
