Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.10.2025;29.09.2028;CH1474857047;1.1375;Sulzer AG;17.09.2029;DN;BBB;230000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1474857054;1.365;Sulzer AG;17.09.2032;DN;BBB;100000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;28.09.2029;CH1474857070;0.85;Tecan Group AG;11.09.2030;DN;BBB;150000000;73515100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2026;CH1474857104;1.375;OC Oerlikon Corporation AG;03.09.2027;DN;BBB;150000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;28.09.2029;CH1474857112;2;OC Oerlikon Corporation AG;03.09.2030;DN;BBB;200000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;29.09.2034;CH1474857120;0.8075;Stadt Lausanne;19.09.2035;DN;AA;100000000;53015100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1471403795;1.25;Zug Estates Holding AG;17.09.2032;DN;BBB;100000000;76015100;Admission;;2025-09-30 10:20:20
01.10.2025;30.06.2032;CH1478430700;0.95;Geberit AG;26.09.2033;DN;A;200000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1452396513;1.4;Luzerner Kantonalbank AG;17.09.2037;DN;BBB;200000000;74010200;Admission;;2025-09-30 10:20:20
01.10.2025;29.03.2030;CH1471403811;0.5;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;03.03.2031;DN;AAA;382000000;61010100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2033;CH1471403829;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;04.09.2034;DN;AAA;632000000;61010100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1452396521;0.45;Kanton Bern;24.09.2032;DN;AA;200000000;52515100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1478430718;0.95;Schweizerische Radio- und Fernsehgesellschaft SRG;29.09.2032;DN;BBB;100000000;75015100;Admission;;2025-09-30 10:20:20
01.10.2025;31.10.2033;CH1458320368;0.875;Pfandbriefbank schweizerischer Hypothekarinstitute AG;20.10.2034;DN;AAA;300000000;61010100;Admission;;2025-09-30 10:20:20
01.10.2025;28.09.2029;CH1478430791;2.05;Bobst Group SA;30.09.2030;DN;BBB;190000000;72010100;Admission;;2025-09-30 10:20:20
01.10.2025;29.09.2034;CH1471403860;0.75;Stadt Genf;28.09.2035;DN;AA;100000000;53015100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2027;CH1485826999;1.16;AMAG Leasing AG;25.09.2028;DN;BBB;165000000;74015100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2030;CH1485827005;1.53;AMAG Leasing AG;25.09.2031;DN;BBB;115000000;74015100;Admission;;2025-09-30 10:20:20
01.10.2025;30.09.2031;CH1477661263;0.55;Stadt Bern;27.09.2032;DN;AA;100000000;53015100;Admission;;2025-09-30 10:20:20
01.10.2025;29.09.2034;CH1471403928;0.7;Kanton Tessin;24.09.2035;DN;AA;150000000;52515100;Admission;;2025-09-30 10:20:20
