Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.03.2023;30.05.2025;CH1230759560;1.95;Inselspital-Stiftung;07.05.2026;DN;A;250000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;31.07.2025;CH1232107164;2;PSP Swiss Property AG;01.07.2026;DN;A;100000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;29.02.2028;CH1232107172;1.625;Stadt Lugano;01.02.2029;DN;AA;100000000;59100;Admission;;2023-02-28 19:08:54
01.03.2023;26.02.2027;CH1243018830;3.085;AMAG Leasing AG;10.02.2028;DN;BBB;125000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;30.09.2024;CH1243018822;2.8025;AMAG Leasing AG;10.09.2025;DN;BBB;175000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;29.02.2028;CH1243933566;3.13;HIAG Immobilien Holding AG;16.02.2029;DN;BBB;100000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;31.08.2028;CH1243651903;2.4113;Cembra Money Bank AG;08.08.2029;DN;A;235000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;27.02.2037;CH1239464550;1.9;Pfandbriefzentrale der schweizerischen Kantonalbanken;12.02.2038;DN;AAA;200000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;30.05.2025;CH1239464576;2.4925;First Swiss Mobility 2023-1 AG;15.05.2032;DN;AAA;216800000;64100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2047;CH1239464568;2.1;Stadt Lausanne;17.02.2048;DN;A;100000000;59100;Admission;;2023-02-28 19:08:54
01.03.2023;27.02.2032;CH1243651929;2.5;LGT Bank AG;28.02.2033;DN;A;250000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;31.01.2030;CH1243651952;1.875;Pfandbriefbank schweizerischer Hypothekarinstitute;15.01.2031;DN;AAA;396000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;31.08.2028;CH1217066583;1.875;Basellandschaftliche Kantonalbank;23.08.2029;DN;AA;180000000;59100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2033;CH1217066591;2;Basellandschaftliche Kantonalbank;23.02.2034;DN;AA;130000000;59100;Admission;;2023-02-28 19:08:54
01.03.2023;29.12.2028;CH1243651994;2.1;Lonza Swiss Finanz AG;12.09.2029;DN;BBB;300000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;31.08.2029;CH1248666930;1.875;Swisscom AG;23.08.2030;DN;A;150000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;30.11.2023;CH1249415998;2.4586;Credit Suisse (Switzerland) Ltd.;22.11.2024;DN;AAA;500000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;31.05.2029;CH1233900005;1.875;Münchener Hypothekenbank;07.05.2030;FC;AAA;150000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;30.05.2025;CH1233900013;2.375;Hypo Vorarlberg Bank AG;04.05.2026;FC;A;125000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;26.02.2027;CH1239495042;3.0325;Hyundai Capital Services;01.02.2028;FC;BBB;100000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2025;CH1243018806;2.745;Lloyds Banking Group PLC;02.02.2027;FC;A;215000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;31.12.2025;CH1243018798;1.585;BAWAG P.S.K.;16.12.2026;FC;AAA;140000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2025;CH1243933574;1.815;Korea Housing Finance Corp;10.02.2026;FG;AAA;165000000;61100;Admission;;2023-02-28 19:08:54
01.03.2023;26.02.2027;CH1243933582;1.8925;Korea Housing Finance Corp;10.02.2028;FG;AAA;100000000;61100;Admission;;2023-02-28 19:08:54
01.03.2023;27.02.2026;CH1245295758;3.2625;Commerzbank Aktiengesellschaft, Frankfurt;03.02.2027;FC;BBB;200000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2029;CH1243933590;2.4275;Corporacion Andina de Fomento;15.02.2030;FS;AA;190000000;55100;Admission;;2023-02-28 19:08:54
01.03.2023;31.08.2028;CH1244731753;2.625;DZ BANK AG Deutsche Zentral-Genossenschaftsbank;27.08.2029;FC;A;125000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2030;CH1249151049;1.75;Caisse des Depots et Consignations;24.02.2031;FG;AA;100000000;57100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2025;CH1244731795;2.125;Berlin Hyp AG;27.02.2026;FC;A;150000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2025;CH1248666948;2.2775;Societe Generale;27.02.2026;FC;A;180000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;28.02.2029;CH1248666955;2.6175;Societe Generale;27.02.2030;FC;A;260000000;71100;Admission;;2023-02-28 19:08:54
01.03.2023;29.01.2027;CH1242301302;1.735;Fédération des caisses Desjardins du Québec;31.01.2028;FC;AAA;325000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;27.02.2032;CH1243651911;1.715;National Australia Bank Limited;03.02.2033;FC;AAA;250000000;62100;Admission;;2023-02-28 19:08:54
01.03.2023;30.03.2035;CH0024524966;2.5;Schweizerische Eidgenossenschaft;08.03.2036;DG;AAA;4305890000;51100;Capital increase;283750000;2023-02-28 19:08:54
01.03.2023;30.09.2027;CH0263432988;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;22.09.2028;DN;AAA;1120000000;62100;Capital increase;251000000;2023-02-28 19:08:54
01.03.2023;30.06.2028;CH0224397346;0;Schweizerische Eidgenossenschaft;22.06.2029;DG;AAA;4613028000;51100;Capital increase;509080000;2023-02-28 19:08:54
01.03.2023;30.06.2044;CH0344958498;0.5;Schweizerische Eidgenossenschaft;28.06.2045;DG;AAA;3650145000;51100;Capital increase;269750000;2023-02-28 19:08:54
01.03.2023;29.08.2031;CH1170565803;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;30.08.2032;DN;AAA;813000000;62100;Capital increase;201000000;2023-02-28 19:08:54
01.03.2023;31.12.2041;CH1204259746;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;22.12.2042;DN;AAA;339000000;62100;Capital increase;119000000;2023-02-28 19:08:54
01.03.2023;31.08.2033;CH1214797131;2;Pfandbriefbank schweizerischer Hypothekarinstitute;25.08.2034;DN;AAA;503000000;62100;Capital increase;180000000;2023-02-28 19:08:54
;28.02.2023;CH0123423276;2.375;Stadt Zürich;21.02.2024;DN;AA;250000000;59100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0149176163;1.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;14.02.2024;DN;AAA;570000000;62100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0236122740;1.75;SGS AG;27.02.2024;DN;A;250000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0307256435;0.5;PSP Swiss Property AG;16.02.2024;DN;A;300000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0353688929;0.11;Aargauische Kantonalbank;21.02.2024;DN;AAA;200000000;59100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0357676151;0.01;Pfandbriefzentrale der schweizerischen Kantonalbanken;05.02.2024;DN;AAA;712000000;62100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0398678901;0.375;Bell Food Group AG;01.02.2024;DN;BBB;200000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0400971617;0.35;Raiffeisen Schweiz;16.02.2024;DN;A;400000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0519465170;0.125;AMAG Leasing AG;12.02.2024;DN;BBB;100000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0143838396;1.5;Deutsche Bahn Finance GmbH, Berlin;21.02.2024;FC;AA;100000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0238053125;1.75;BP Capital Markets p.l.c.;28.02.2024;FC;A;200000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0233911988;1.5;National Australia Bank Limited;07.02.2024;FC;AAA;200000000;62100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0234789193;1.5;Compagnie de financement foncier;19.02.2024;FC;AAA;175000000;62100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0306770600;0.375;Westpac Securities NZ Ltd, London Branch;05.02.2024;FC;A;375000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0310175515;0.75;Macquarie Bank Ltd London Branch;05.02.2024;FC;A;200000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0441004386;0.725;ADCB Finance (Cayman) Limited;15.02.2024;FC;A;100000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0419040750;0.4;Banque Fédérative du Crédit Mutuel;12.02.2024;FC;AA;100000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0419040875;0.125;Korea Western Power Co Ltd;27.02.2024;FC;AA;200000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0457206842;0.001;Münchener Hypothekenbank;19.02.2024;FC;AAA;160000000;62100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0419040917;0.7325;Hyundai Capital Services;26.02.2024;FC;BBB;250000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0463112075;0.875;Societe Generale;28.02.2024;FC;BBB;165000000;71100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0204017005;1.125;Auckland Council;07.02.2024;FG;AA;200000000;59100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0232842341;1.5;Province of Quebec;05.02.2024;FG;AA;200000000;59100;Deletion;;2023-02-28 19:08:54
;28.02.2023;CH0225173332;2;Corporacion Andina de Fomento;05.02.2024;FS;AA;300000000;55100;Deletion;;2023-02-28 19:08:54
