Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
04.05.2020;29.10.2021;CH0539032885;0.35;Geberit AG;20.10.2022;DN;A;300000000;71100;Admission;;29.04.2020 11:22
04.05.2020;30.03.2029;CH0525158454;0;Swiss Auto Lease 2020-1 GmbH;23.03.2024;DN;AAA;250000000;64100;Admission;;29.04.2020 11:22
04.05.2020;30.04.2027;CH0528881193;0.2975;The Bank of Nova Scotia;03.04.2028;FC;AAA;180000000;62100;Admission;;29.04.2020 11:22
04.05.2020;30.04.2026;CH0535271206;0.155;Royal Bank of Canada;06.04.2027;FC;AAA;200000000;62100;Admission;;29.04.2020 11:22
04.05.2020;30.04.2027;CH0528881227;0.25;Province of Alberta;20.04.2028;FG;AA;260000000;59100;Admission;;29.04.2020 11:22
04.05.2020;30.04.2025;CH0536893586;0.035;Bank of Montreal;07.04.2026;FC;AAA;160000000;62100;Admission;;29.04.2020 11:22
04.05.2020;29.04.2039;CH0537261866;0.7;Province of Manitoba;20.04.2040;FG;A;100000000;59100;Admission;;29.04.2020 11:22
04.05.2020;31.10.2022;CH0537261874;0.1;Canadian Imperial Bank of  Commerce;24.10.2023;FC;AAA;580000000;62100;Admission;;29.04.2020 11:22
04.05.2020;30.04.2024;CH0538763514;0.875;Korea National Oil Corp;21.04.2025;FC;AA;200000000;71100;Admission;;29.04.2020 11:22
04.05.2020;29.04.2022;CH0541537996;0.2725;Henkel AG & Co KGaA;28.04.2023;FC;A;330000000;71100;Admission;;29.04.2020 11:22
04.05.2020;30.12.2022;CH0538763506;0.096;Bank of Montreal;22.12.2023;FC;AAA;325000000;62100;Admission;;29.04.2020 11:22
04.05.2020;30.05.2025;CH0224396983;1.25;Schweizerische Eidgenossenschaft;28.05.2026;DG;AAA;2837430000;51100;Capital increase;475600000;29.04.2020 11:22
04.05.2020;30.12.2022;CH0248209642;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;18.12.2023;DN;AAA;770000000;62100;Capital increase;233000000;29.04.2020 11:22
04.05.2020;30.09.2027;CH0263432988;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;22.09.2028;DN;AAA;869000000;62100;Capital increase;214000000;29.04.2020 11:22
04.05.2020;31.07.2028;CH0273485398;0.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.07.2029;DN;AAA;727000000;62100;Capital increase;263000000;29.04.2020 11:22
04.05.2020;30.11.2029;CH0300874283;0.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;01.11.2030;DN;AAA;906000000;62100;Capital increase;230000000;29.04.2020 11:22
04.05.2020;28.09.2029;CH0306173748;0.5;Pfandbriefzentrale der schweizerischen Kantonalbanken;20.09.2030;DN;AAA;812000000;62100;Capital increase;283000000;29.04.2020 11:22
04.05.2020;28.11.2025;CH0342587638;0.05;Zürcher Kantonalbank;23.11.2026;DN;AAA;315000000;59100;Capital increase;65000000;29.04.2020 11:22
04.05.2020;30.06.2038;CH0364277415;0.625;Stadt Bern;13.06.2039;DN;AA;200000000;59100;Capital increase;75000000;29.04.2020 11:22
04.05.2020;30.07.2027;CH0373476073;0.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;24.07.2028;DN;AAA;866000000;62100;Capital increase;195000000;29.04.2020 11:22
04.05.2020;30.06.2031;CH0344958688;0.5;Schweizerische Eidgenossenschaft;27.06.2032;DG;AAA;1264700000;51100;Capital increase;120400000;29.04.2020 11:22
04.05.2020;31.03.2028;CH0398633575;0.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;08.03.2029;DN;AAA;1000000000;62100;Capital increase;690000000;29.04.2020 11:22
04.05.2020;29.09.2028;CH0419041170;0.2;Pfandbriefzentrale der schweizerischen Kantonalbanken;10.09.2029;DN;AAA;710000000;62100;Capital increase;355000000;29.04.2020 11:22
04.05.2020;31.01.2030;CH0461239086;0.05;Basellandschaftliche Kantonalbank;28.01.2031;DN;AA;380000000;59100;Capital increase;130000000;29.04.2020 11:22
04.05.2020;31.03.2031;CH0461239136;0.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;23.03.2032;DN;AAA;705000000;62100;Capital increase;338000000;29.04.2020 11:22
04.05.2020;31.01.2039;CH0506071171;0.02;Pfandbriefzentrale der schweizerischen Kantonalbanken;30.01.2040;DN;AAA;394000000;62100;Capital increase;204000000;29.04.2020 11:22
04.05.2020;31.03.2022;CH0204477308;1.75;Credit Agricole S.A., London Branch;13.03.2023;FC;AA;120000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;29.04.2022;CH0209675211;1.625;Banque Fédérative du Crédit Mutuel;11.04.2023;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2023;CH0238315664;2.125;Credit Agricole S.A., London Branch;30.10.2024;FC;AA;250000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.05.2023;CH0243069280;2;Banque Fédérative du Crédit Mutuel;22.05.2024;FC;AA;125000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.10.2020;CH0255590801;1;Credit Agricole S.A., London Branch;08.10.2021;FC;AA;150000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.01.2024;CH0266842704;1;Credit Agricole S.A., London Branch;27.01.2025;FC;AA;125000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.09.2022;CH0262883363;0.625;Credit Agricole S.A., London Branch;15.09.2023;FC;AA;150000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.06.2021;CH0282018990;0.25;BNZ International Funding Ltd;24.06.2022;FC;A;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.09.2021;CH0292086714;0.55;Credit Agricole S.A., London Branch;01.09.2022;FC;AA;150000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.12.2022;CH0303925652;0.55;Banque Fédérative du Crédit Mutuel;08.12.2023;FC;AA;255000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.05.2023;CH0311427584;0.5;Heathrow Funding Limited;17.05.2024;FC;BBB;400000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;28.02.2023;CH0306770600;0.375;Westpac Securities NZ Ltd, London Branch;05.02.2024;FC;A;375000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2022;CH0310451825;0.25;ANZ New Zealand International Limited;25.10.2023;FC;A;225000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.12.2025;CH0323735677;0.55;Credit Agricole S.A., London Branch;14.12.2026;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.08.2023;CH0350030414;0.2;ASB Finance Ltd;02.08.2024;FC;A;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;29.02.2024;CH0355139855;0.32;Banque Fédérative du Crédit Mutuel;10.02.2025;FC;AA;190000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.12.2024;CH0368825474;0.4;Banque Fédérative du Crédit Mutuel;19.12.2025;FC;AA;250000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.07.2024;CH0373945044;0.375;Jackson National Life Global Funding;18.07.2025;FC;A;275000000;65100;Rating change;;29.04.2020 11:22
04.05.2020;30.04.2026;CH0379610972;0.6;Banque Fédérative du Crédit Mutuel;05.04.2027;FC;AA;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;28.04.2023;CH0379268763;0.3;Credit Agricole S.A., London Branch;18.04.2024;FC;AA;180000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2022;CH0398677697;0.2;Credit Agricole S.A., London Branch;30.10.2023;FC;AA;175000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2023;CH0398677747;0.35;ANZ New Zealand International Limited;22.10.2024;FC;A;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2023;CH0407809778;0.366;Banque Fédérative du Crédit Mutuel;10.10.2024;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.12.2022;CH0423233565;0.3;Jackson National Life Global Funding;18.12.2023;FC;A;200000000;65100;Rating change;;29.04.2020 11:22
04.05.2020;28.11.2025;CH0441186456;1;Banque Fédérative du Crédit Mutuel;13.11.2026;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;29.11.2024;CH0441186514;0.2;The Bank of Nova Scotia;19.11.2025;FC;AAA;830000000;62100;Capital increase;355000000;29.04.2020 11:22
04.05.2020;30.11.2021;CH0446595602;0.25;Daimler International Finance B.V.;14.11.2022;FC;BBB;215000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;29.11.2024;CH0446595610;0.85;Daimler International Finance B.V.;14.11.2025;FC;BBB;185000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.01.2024;CH0457206750;0.45;ASB Finance Ltd;30.01.2025;FC;A;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;28.02.2023;CH0419040750;0.4;Banque Fédérative du Crédit Mutuel;12.02.2024;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.07.2024;CH0467182421;0.25;Banque Fédérative du Crédit Mutuel;10.07.2025;FC;AA;200000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2025;CH0467182413;0.45;Heathrow Funding Limited;15.10.2026;FC;BBB;210000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.06.2025;CH0479514264;0.2;Banque Fédérative du Crédit Mutuel;12.06.2026;FC;AA;125000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2028;CH0503144393;0.25;Banque Fédérative du Crédit Mutuel;24.10.2029;FC;AA;100000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;31.10.2028;CH0498589024;0.25;Credit Agricole S.A., London Branch;10.10.2029;FC;AA;150000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.07.2027;CH0517825268;0.125;Jackson National Life Global Funding;14.07.2028;FC;A;300000000;65100;Rating change;;29.04.2020 11:22
04.05.2020;30.11.2027;CH0517825292;0.2;Banque Fédérative du Crédit Mutuel;03.11.2028;FC;AA;180000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.07.2027;CH0517825284;0.1275;Credit Agricole S.A., London Branch;27.07.2028;FC;AA;130000000;71100;Rating change;;29.04.2020 11:22
04.05.2020;30.07.2027;CH0461239094;0.111;BNZ International Funding Ltd;24.07.2028;FC;A;300000000;71100;Rating change;;29.04.2020 11:22
;30.04.2020;CH0111999816;2;Schweizerische Eidgenossenschaft;28.04.2021;DG;AAA;4258451000;51100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0039139404;2.875;Stadt Zürich;21.04.2021;DN;AA;400000000;59100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0183366167;1.25;Banque Cantonale Neuchateloise;26.04.2021;DN;A;100000000;59100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0210240302;0.875;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.04.2021;DN;AAA;394000000;62100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0234274493;1.75;Swiss Prime Site AG;16.04.2021;DN;BBB;300000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0262888933;0.5;VP Bank AG;07.04.2021;DN;A;100000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0406415320;0.12;Swiss Car ABS 2018-1 AG;18.04.2021;DN;AAA;275000000;64100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0127860184;2.625;ABN AMRO Bank N.V. London;27.04.2021;FC;AAA;100000000;62100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0127593140;2.25;Royal Bank of Canada;21.04.2021;FC;AAA;500000000;62100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0126453718;2.75;HSBC Bank PLC;01.04.2021;FC;AA;100000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0127513114;3.125;RBS N.V. London;27.04.2021;FC;A;100000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0238315656;1.5;BPCE (Banques Populaires et Caisses d'Epargne);30.04.2021;FC;A;175000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0239322495;1.125;Rabobank Nederland;08.04.2021;FC;AA;300000000;71100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0323735669;2.375;PEMEX Petroleos Mexicanos;14.12.2021;FC;BBB;150000000;71100;Deletion, Insufficient Rating Criteria BB;;29.04.2020 11:22
;30.04.2020;CH0416654272;1.75;PEMEX Petroleos Mexicanos;04.12.2023;FC;BBB;365000000;71100;Deletion, Insufficient Rating Criteria BB;;29.04.2020 11:22
;30.04.2020;CH0100525382;3;Caisse d`Amortissement de la Dette Sociale;21.04.2021;FG;AA;200000000;57100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0100262069;3;Municipality Finance Ltd.;15.04.2021;FG;AA;200000000;57100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0126455226;2.125;Kommunalbanken AS;01.04.2021;FG;AAA;100000000;57100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0256886505;0.375;Land Niederösterreich;27.04.2021;FG;AA;250000000;59100;Deletion;;29.04.2020 11:22
;30.04.2020;CH0100128351;3;European Investment Bank EIB;14.04.2021;FS;AAA;200000000;55100;Deletion;;29.04.2020 11:22
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
