Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.12.2019;30.11.2028;CH0419041626;0;Nidwaldner Kantonalbank;05.11.2029;DN;AA;100000000;59100;Admission;;20.11.2019 17:38
02.12.2019;29.11.2024;CH0502393405;0.5;AMAG Leasing AG;12.11.2025;DN;BBB;200000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2028;CH0505011871;0.375;LGT Bank AG;15.11.2029;DN;A;160000000;71100;Admission;;20.11.2019 17:38
02.12.2019;31.05.2027;CH0505011913;0;Kanton Genf;26.05.2028;DN;AA;175000000;59100;Admission;;20.11.2019 17:38
02.12.2019;30.05.2031;CH0505011921;0.125;Kanton Genf;28.05.2032;DN;AA;285000000;59100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2038;CH0505011939;0.3;Kanton Genf;28.11.2039;DN;AA;200000000;59100;Admission;;20.11.2019 17:38
02.12.2019;29.11.2030;CH0508785711;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;14.11.2031;DN;AAA;570000000;62100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2028;CH0461238880;0.6;VP Bank AG;29.11.2029;DN;A;155000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2038;CH0461238898;0.3;Emissionszentrale für gemeinnützige Wohnbauträger;25.11.2039;DN;AAA;194700000;57100;Admission;;20.11.2019 17:38
02.12.2019;31.05.2038;CH0508785752;0.25;Stadt Zürich;26.05.2039;DN;AA;150000000;59100;Admission;;20.11.2019 17:38
02.12.2019;31.10.2024;CH0419041675;0;Valiant Bank;31.10.2025;DN;AAA;190000000;62100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2026;CH0503924414;0.5;Citigroup Inc.;01.11.2028;FC;A;325000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2026;CH0506668836;0.125;Münchener Hypothekenbank;18.11.2027;FC;AAA;100000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2023;CH0461238856;0;Korea Railroad Corp;19.11.2024;FC;AA;150000000;71100;Admission;;20.11.2019 17:38
02.12.2019;31.05.2024;CH0506668851;0;The Export-Import Bank of Korea;27.05.2025;FG;AA;150000000;57100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2026;CH0505011947;0.2;Banco Santander S.A.;19.11.2027;FC;A;225000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2022;CH0461238872;1.5;BoS Funding Ltd;29.11.2023;FC;BBB;100000000;71100;Admission;;20.11.2019 17:38
02.12.2019;30.11.2028;CH0461238948;1.625;Hypo Vorarlberg Bank AG;29.11.2029;FC;BBB;100000000;71200;Admission;;20.11.2019 17:38
02.12.2019;29.09.2023;CH0256434603;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;23.09.2024;DN;AAA;853000000;62100;Capital increase;295000000;20.11.2019 17:38
02.12.2019;31.05.2029;CH0224397171;0.5;Schweizerische Eidgenossenschaft;27.05.2030;DG;AAA;2333597000;51100;Capital increase;235100000;20.11.2019 17:38
02.12.2019;30.06.2045;CH0336352767;0.375;Pfandbriefbank schweizerischer  Hypothekarinstitute;15.06.2046;DN;AAA;521000000;62100;Capital increase;160000000;20.11.2019 17:38
02.12.2019;29.09.2028;CH0419041170;0.2;Pfandbriefzentrale der schweizerischen Kantonalbanken;10.09.2029;DN;AAA;355000000;62100;Capital increase;90000000;20.11.2019 17:38
02.12.2019;30.05.2031;CH0398633922;0.375;Graubündner Kantonalbank;28.05.2032;DN;AA;287000000;59100;Capital increase;87000000;20.11.2019 17:38
02.12.2019;30.09.2036;CH0419041469;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;10.09.2037;DN;AAA;262000000;62100;Capital increase;147000000;20.11.2019 17:38
02.12.2019;31.03.2025;CH0502393355;0;Pfandbriefbank schweizerischer Hypothekarinstitute;30.03.2026;DN;AAA;340000000;62100;Capital increase;240000000;20.11.2019 17:38
02.12.2019;31.10.2022;CH0379268748;2.1;Joint Stock Company Russian Railways;02.10.2023;FC;BBB;450000000;71100;ICB Sector change from 2775 to 2777;;20.11.2019 17:38
02.12.2019;28.02.2020;CH0205819441;2.73;Joint Stock Company Russian Railways;26.02.2021;FC;BBB;150000000;71100;ICB Sector change from 2775 to 2777;;20.11.2019 17:38
02.12.2019;28.06.2030;CH0481013768;0.2;Münchener Hypothekenbank;18.06.2031;FC;AAA;150000000;62100;Capital increase;50000000;20.11.2019 17:38
02.12.2019;30.04.2027;CH0419041634;1.195;Joint Stock Company Russian Railways;03.04.2028;FC;BBB;150000000;71100;ICB Sector change from 2775 to 2777;;20.11.2019 17:38
02.12.2019;31.10.2024;CH0419041618;0.898;Joint Stock Company Russian Railways;03.10.2025;FC;BBB;350000000;71100;ICB Sector change from 2775 to 2777;;20.11.2019 17:38
;29.11.2019;CH0023266841;2.625;Luzerner Kantonalbank;25.11.2020;DN;AA;250000000;59100;Deletion;;20.11.2019 17:38
;29.11.2019;CH0122787564;2.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;25.11.2020;DN;AAA;525000000;62100;Deletion;;20.11.2019 17:38
;29.11.2019;CH0118607909;1.75;Basellandschaftliche Kantonalbank;09.11.2020;DN;AA;300000000;59100;Deletion;;20.11.2019 17:38
;29.11.2019;CH0118531521;1.75;Emissionszentrale für gemeinnützige Wohnbauträger;04.11.2020;DN;AAA;153300000;57100;Deletion;;20.11.2019 17:38
