Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.05.2023;31.01.2028;CH1253456086;2.25;Sika AG;13.04.2029;DN;A;250000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;31.01.2025;CH1253456078;2.25;Sika AG;13.04.2026;DN;A;200000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;31.07.2023;CH1253456060;2.125;Sika AG;11.10.2024;DN;A;200000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2029;CH1255924396;2;Engadiner Kraftwerke AG;11.04.2030;DN;BBB;100000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2030;CH1255924412;3.25;Ferring Holding S.A.;21.04.2031;DN;BBB;160000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2026;CH1255924404;2.7;Ferring Holding S.A.;21.04.2027;DN;BBB;250000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2024;CH1193213134;1.75;Basler Kantonalbank;04.04.2025;DN;AA;200000000;59100;Admission;;2023-04-28 15:01:16
02.05.2023;31.03.2032;CH1255924420;2;Pfandbriefbank schweizerischer Hypothekarinstitute;03.03.2033;DN;AAA;495000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2037;CH1255924438;2;Pfandbriefbank schweizerischer Hypothekarinstitute;02.04.2038;DN;AAA;331000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2030;CH1256367173;1.75;Kanton Tessin;21.04.2031;DN;AA;150000000;59100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2027;CH1239464691;3;Allreal Holding AG;19.04.2028;DN;BBB;150000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;29.03.2024;CH1217066609;1.875;Basellandschaftliche Kantonalbank;28.03.2025;DN;AA;235000000;59100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2024;CH1239464717;1.95;Glarner Kantonalbank;04.04.2025;DN;AA;125000000;59100;Admission;;2023-04-28 15:01:16
02.05.2023;29.12.2028;CH1239464725;2;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.12.2029;DN;AAA;355000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.05.2031;CH1239464733;2.05;Pfandbriefzentrale der schweizerischen Kantonalbanken;25.05.2032;DN;AAA;450000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;28.04.2034;CH1239464741;2.1;Pfandbriefzentrale der schweizerischen Kantonalbanken;27.04.2035;DN;AAA;230000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2026;CH1239464709;2.75;Zürcher Kantonalbank;19.04.2028;DN;AA;425000000;71200;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2027;CH1256367165;2.0525;BAWAG P.S.K.;14.04.2028;FC;AAA;180000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2026;CH1256367207;2.5075;Credit Agricole S.A., London Branch;27.04.2027;FC;AA;300000000;71100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2027;CH1261608892;2.0375;Bank of Montreal;27.04.2028;FC;AAA;325000000;62100;Admission;;2023-04-28 15:01:16
02.05.2023;30.04.2032;CH0015803239;3.5;Schweizerische Eidgenossenschaft;08.04.2033;DG;AAA;4555960000;51100;Capital increase;923300000;2023-04-28 15:01:16
