Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.12.2024;29.11.2030;CH1380910245;1.55;Kantonsspital Baden;06.11.2031;DN;AA;125000000;73510100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2063;CH1380910260;1.25;Stadt Lausanne;10.11.2064;DN;AA;100000000;53015100;Admission;;27.11.2024 09:41
02.12.2024;29.11.2030;CH1392762253;1.05;Schwyzer Kantonalbank;12.11.2031;DN;AA;125000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;31.10.2025;CH1290991343;0.875;Basellandschaftliche Kantonalbank;30.10.2026;DN;AA;165000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2032;CH1380910351;0.9;Stadt Bern;01.11.2033;DN;AA;160000000;53015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2043;CH1380910369;1.125;Stadt Bern;01.11.2044;DN;AA;140000000;53015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2028;CH1380910377;1.5;Intershop Holding AG;08.11.2029;DN;BBB;100000000;76015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2033;CH1349302948;1.125;Nidwaldner Kantonalbank;13.11.2034;DN;AA;100000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2032;CH1392903543;1;Stadt Lugano;25.11.2033;DN;AA;120000000;53015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2028;CH1380011374;1.775;PLAZZA AG;27.11.2029;DN;BBB;100000000;76015100;Admission;;27.11.2024 09:41
02.12.2024;31.10.2025;CH1390517006;0.75;Pfandbriefbank schweizerischer Hypothekarinstitute;20.10.2026;DN;AAA;420000000;61010100;Admission;;27.11.2024 09:41
02.12.2024;31.03.2031;CH1390517014;0.875;Pfandbriefbank Schweizerischer Hypothekarinstitute;10.03.2032;DN;AAA;376000000;61010100;Admission;;27.11.2024 09:41
02.12.2024;31.03.2036;CH1390517022;1;Pfandbriefbank Schweizerischer Hypothekarinstitute;17.03.2037;DN;AAA;206000000;61010100;Admission;;27.11.2024 09:41
02.12.2024;28.11.2031;CH1392903550;1;Zürcher Kantonalbank;22.11.2032;DN;AAA;150000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;28.11.2025;CH1354928892;0.85;Banca dello Stato del  Cantone Ticino;27.11.2026;DN;AA;150000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;28.11.2025;CH1354928884;0.8;Walliser Kantonalbank;25.11.2026;DN;AA;200000000;52510100;Admission;;27.11.2024 09:41
02.12.2024;28.11.2042;CH1392903568;1.05;Stadt Bern;25.11.2043;DN;AA;120000000;53015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2050;CH1381197099;0.948;Kanton Tessin;22.11.2051;DN;AA;100000000;52515100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2033;CH1396329760;1.74;Inselspital-Stiftung;27.11.2034;DN;A;250000000;73510100;Admission;;27.11.2024 09:41
02.12.2024;31.08.2026;CH1396329786;1.5;Syngenta Finance AG;26.11.2027;DN;BBB;120000000;71510100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2028;CH1391392466;1.6;Münchener Hypothekenbank;05.11.2029;FC;A;100000000;74015100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2026;CH1376931551;0.8875;Korea Railroad Corp;19.11.2027;FC;AA;120000000;72020100;Admission;;27.11.2024 09:41
02.12.2024;30.11.2027;CH1390516982;0.71;Auckland Council;27.11.2028;FG;AA;100000000;52515100;Admission;;27.11.2024 09:41
02.12.2024;31.05.2029;CH1396329752;1.1225;Toyota Motor Finance (Netherlands) B.V.;22.05.2030;FC;A;270000000;72510100;Admission;;27.11.2024 09:41
02.12.2024;31.08.2027;CH1376931569;1.05;McDonald's Corporation;27.11.2028;FC;BBB;300000000;72520100;Admission;;27.11.2024 09:41
02.12.2024;29.08.2031;CH1376931577;1.3;McDonald's Corporation;26.11.2032;FC;BBB;250000000;72520100;Admission;;27.11.2024 09:41
02.12.2024;30.06.2026;CH0187043820;1.375;St.Galler Kantonalbank AG;22.06.2027;DN;AA;355000000;52510100;Capital increase;185000000;27.11.2024 09:41
02.12.2024;31.01.2031;CH0352419615;0.625;St.Galler Kantonalbank AG;23.01.2032;DN;AAA;305000000;52510100;Capital increase;50000000;27.11.2024 09:41
02.12.2024;29.05.2054;CH0344958472;0.5;Schweizerische Eidgenossenschaft;24.05.2055;DG;AAA;2843980000;51010100;Capital increase;130610000;27.11.2024 09:41
02.12.2024;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;2575550000;51010100;Capital increase;178400000;27.11.2024 09:41
02.12.2024;31.03.2028;CH1163572949;0.625;Banque Cantonale de Genève;16.03.2029;DN;AA;225000000;74010100;Capital increase;75000000;27.11.2024 09:41
02.12.2024;28.02.2025;CH1206367562;2.25;AMAG Leasing AG;06.02.2026;DN;AAA;130000000;62010100;change SIX Classification Code from 62010100 to 61520100;;27.11.2024 09:41
02.12.2024;30.06.2042;CH0557778815;1.25;Schweizerische Eidgenossenschaft;28.06.2043;DG;AAA;2247490000;51010100;Capital increase;168550000;27.11.2024 09:41
02.12.2024;30.11.2026;CH1290222533;2.2;AMAG Leasing AG;22.11.2027;DN;AAA;175000000;62010100;change SIX Classification Code from 62010100 to 61520100;;27.11.2024 09:41
02.12.2024;30.11.2029;CH1290222541;2.4;AMAG Leasing AG;22.11.2030;DN;AAA;135000000;62010100;change SIX Classification Code from 62010100 to 61520100;;27.11.2024 09:41
