Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
03.07.2023;29.10.2027;CH1239464816;2.25;PSP Swiss Property AG;02.10.2028;DN;A;200000000;71100;Admission;;29.06.2023 15:52
03.07.2023;29.06.2029;CH1251998220;2.35;Grande Dixence S.A.;06.06.2030;DN;BBB;100000000;71100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2031;CH1267329279;2.1;Banque Cantonale Vaudoise;07.06.2032;DN;AA;150000000;71100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2027;CH1264887386;2.65;EFIAG - Emissions- und Finanz AG;06.06.2028;DN;BBB;100000000;71100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2025;CH1268922205;2.875;OC Oerlikon Corporation AG;02.06.2026;DN;BBB;220000000;71100;Admission;;29.06.2023 15:52
03.07.2023;31.10.2028;CH1268922213;3.25;OC Oerlikon Corporation AG;02.10.2029;DN;BBB;120000000;71100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2037;CH1266847073;2.55;Kantonsspital Baden;21.06.2038;DN;AA;150000000;71100;Admission;;29.06.2023 15:52
03.07.2023;29.06.2029;CH1266847131;2.665;Cembra Money Bank AG;28.06.2030;DN;A;210000000;71100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2025;CH1264887394;2.915;Swiss Credit Card Issuance 2023-1 AG;15.06.2028;DN;AAA;189400000;64100;Admission;;29.06.2023 15:52
03.07.2023;30.07.2027;CH1266847107;1.7;Pfandbriefzentrale der schweizerischen Kantonalbanken;24.07.2028;DN;AAA;199000000;62100;Admission;;29.06.2023 15:52
03.07.2023;28.06.2030;CH1231094389;1.9;Luzerner Kantonalbank AG;19.06.2031;DN;AA;250000000;59100;Admission;;29.06.2023 15:52
03.07.2023;30.11.2037;CH1231094397;2;Luzerner Kantonalbank AG;19.11.2038;DN;AA;350000000;59100;Admission;;29.06.2023 15:52
03.07.2023;30.06.2025;CH1266847156;1.9;Swissgrid AG;30.06.2026;DN;AA;200000000;71100;Admission;;29.06.2023 15:52
