Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.05.2024;31.10.2031;CH1337248962;1.65;PSP Swiss Property AG;11.10.2032;DN;A;100000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2030;CH1319968579;2.1;Allreal Holding AG;04.04.2031;DN;BBB;150000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2030;CH1319968587;2.375;Bank Julius Bär & Co. AG;04.04.2031;DN;A;460000000;71100;Admission;;29.04.2024 15:22
02.05.2024;31.07.2028;CH1325037021;1.7;Dätwyler Holding AG;30.10.2029;DN;BBB;120000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2031;CH1319968595;1.55;Stiftung PWG zur Erhaltung von preisg. Wohn- und Gewerber ZH;02.04.2032;DN;AA;120000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.11.2033;CH1319968611;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;06.11.2034;DN;AAA;437000000;62100;Admission;;29.04.2024 15:22
02.05.2024;31.03.2037;CH1319968629;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;15.03.2038;DN;AAA;364000000;62100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2030;CH1340267090;1.35;Aargauische Kantonalbank;30.04.2031;DN;AAA;200000000;59100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2038;CH1337248970;1.2;Kanton Bern;22.04.2039;DN;AA;200000000;59100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2035;CH1319968645;1.5;Schaffhauser Kantonalbank;25.04.2036;DN;AAA;200000000;59100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2031;CH1342551046;1.55;Valiant Bank;23.04.2032;DN;AAA;400000000;62100;Admission;;29.04.2024 15:22
02.05.2024;29.07.2033;CH1341034960;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;20.07.2034;DN;AAA;240000000;62100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2038;CH1341034978;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;19.04.2039;DN;AAA;220000000;62100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2053;CH1341034986;1.375;Pfandbriefbank schweizerischer Hypothekarinstitute;24.04.2054;DN;AAA;250000000;62100;Admission;;29.04.2024 15:22
02.05.2024;30.01.2032;CH1341035017;1.6575;Swiss Life Holding AG;26.04.2033;DN;A;275000000;71100;Admission;;29.04.2024 15:22
02.05.2024;31.01.2029;CH1341035009;1.5025;Swiss Life Holding AG;26.04.2030;DN;A;200000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.01.2026;CH1341034994;1.41;Swiss Life Holding AG;26.04.2027;DN;A;125000000;71100;Admission;;29.04.2024 15:22
02.05.2024;31.01.2030;CH1331113634;1.65;Galenica AG;30.04.2031;DN;BBB;100000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2030;CH1290871040;1.875;Metropolitan Life Global Funding I;08.04.2031;FC;AA;250000000;65100;Admission;;29.04.2024 15:22
02.05.2024;31.10.2029;CH1331113576;2.0105;SWEDBANK AB (publ);10.10.2030;FC;A;130000000;71100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2029;CH1331113592;1.42;Fédération des caisses Desjardins du Québec;18.04.2030;FC;AAA;175000000;62100;Admission;;29.04.2024 15:22
02.05.2024;30.04.2026;CH1331113584;1.355;Fédération des caisses Desjardins du Québec;18.04.2027;FC;AAA;265000000;62100;Admission;;29.04.2024 15:22
02.05.2024;29.04.2033;CH1342764060;1.3675;Province of Quebec;26.04.2034;FG;AA;290000000;59100;Admission;;29.04.2024 15:22
02.05.2024;29.01.2027;CH0147144361;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;21.01.2028;DN;AAA;901000000;62100;Capital increase;305000000;29.04.2024 15:22
02.05.2024;30.09.2026;CH0193395537;1.25;Kanton Neuenburg;24.09.2027;DN;AA;200000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.10.2024;CH0224923513;1.75;Schaffhauser Kantonalbank;28.10.2025;DN;AAA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;27.02.2026;CH0269697931;0.375;Schaffhauser Kantonalbank;16.02.2027;DN;AAA;200000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.05.2029;CH0224397171;0.5;Schweizerische Eidgenossenschaft;27.05.2030;DG;AAA;3733437000;51100;Capital increase;104850000;29.04.2024 15:22
02.05.2024;30.09.2026;CH0361533174;0.5;Banque Cantonale Neuchteloise;30.09.2027;DN;AA;150000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;28.11.2036;CH0385997116;0.7;Kanton Neuenburg;23.11.2037;DN;AA;125000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.05.2027;CH0373476784;0.5;Schaffhauser Kantonalbank;31.05.2028;DN;AAA;140000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.09.2025;CH0398633369;0.35;Banque Cantonale Neuchteloise;14.09.2026;DN;AA;160000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.11.2032;CH0441004410;0.75;Kanton Neuenburg;28.11.2033;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.07.2038;CH0419041303;0.3;Kanton Neuenburg;19.07.2039;DN;AA;125000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.10.2048;CH0498589032;0.1;Kanton Neuenburg;29.10.2049;DN;AA;125000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.05.2029;CH0543827171;0.15;Kanton Jura;22.05.2030;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.07.2049;CH0551990705;0.35;Kanton Neuenburg;14.07.2050;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.01.2030;CH0536893461;0.1;Banque Cantonale du Jura SA;24.01.2031;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;2397150000;51100;Capital increase;231370000;29.04.2024 15:22
02.05.2024;31.10.2028;CH1137122805;0;Kanton Neuenburg;29.10.2029;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.04.2031;CH1170565720;1.3;Banque Cantonale Neuchteloise;28.04.2032;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;28.09.2029;CH1211713172;1.45;Kanton Neuenburg;23.09.2030;DN;AA;100000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;31.12.2025;CH1228837873;3;Kanton Neuenburg;21.12.2026;DN;AA;137500000;59100;Rating change;;29.04.2024 15:22
02.05.2024;30.04.2026;CH1239464709;2.75;Zürcher Kantonalbank;19.04.2028;DN;AA;425000000;71200;Asset Type change from 71200 to 71100;;29.04.2024 15:22
02.05.2024;31.05.2027;CH1239464782;2.05;Banque Cantonale Neuchateloise;24.05.2028;DN;AA;130000000;59100;Rating change;;29.04.2024 15:22
02.05.2024;28.09.2040;CH0137992803;2;Graubündner Kantonalbank;30.09.2041;DN;AA;175000000;59100;Capital increase;50000000;29.04.2024 15:22
02.05.2024;31.01.2031;CH1306117115;1.4;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.01.2032;DN;AAA;404000000;62100;Capital increase;187000000;29.04.2024 15:22
02.05.2024;30.06.2027;CH1271360427;1.75;Münchener Hypothekenbank;23.06.2028;FC;AAA;150000000;62100;Capital increase;50000000;29.04.2024 15:22
02.05.2024;26.02.2038;CH1290870992;1.5825;Société Nationale des Chemins de fer Français Mobilités;07.02.2039;FC;AA;150000000;57100;Capital increase;50000000;29.04.2024 15:22
02.05.2024;30.03.2035;CH1290871024;1.5125;Régie Autonome des Transports Parisiens SA RATP;06.03.2036;FC;AA;200000000;57100;Capital increase;50000000;29.04.2024 15:22
