Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.03.2022;28.02.2031;CH0522158960;0.3126;Freiburger Kantonalbank;02.02.2032;DN;AA;140000000;59100;Admission;;28.02.2022 11:12
01.03.2022;28.02.2029;CH1148266245;0.3;Walliser Kantonalbank;07.02.2030;DN;AA;140000000;59100;Admission;;28.02.2022 11:12
01.03.2022;28.11.2031;CH1148728178;0.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;03.11.2032;DN;AAA;249000000;62100;Admission;;28.02.2022 11:12
01.03.2022;28.02.2041;CH1148728186;0.45;Pfandbriefzentrale der schweizerischen Kantonalbanken;11.02.2042;DN;AAA;156000000;62100;Admission;;28.02.2022 11:12
01.03.2022;28.04.2028;CH1148728194;0.75;Zug Estates Holding AG;17.04.2029;DN;BBB;100000000;71100;Admission;;28.02.2022 11:12
01.03.2022;27.02.2026;CH1160188343;0.625;Axpo Holding AG;04.02.2027;DN;BBB;300000000;71100;Admission;;28.02.2022 11:12
01.03.2022;29.02.2024;CH1160188335;0.25;Axpo Holding AG;04.02.2025;DN;BBB;200000000;71100;Admission;;28.02.2022 11:12
01.03.2022;27.02.2026;CH1148728210;0.3;Bâloise Holding AG;16.02.2027;DN;A;200000000;71100;Admission;;28.02.2022 11:12
01.03.2022;31.10.2023;CH1160680141;0;BKW AG;18.10.2024;DN;A;200000000;71100;Admission;;28.02.2022 11:12
01.03.2022;30.05.2025;CH1160382912;0;Pfandbriefbank schweizerischer Hypothekarinstitute;26.05.2026;DN;AAA;200000000;62100;Admission;;28.02.2022 11:12
01.03.2022;29.02.2036;CH1166151915;1;Roche Kapitalmarkt AG;25.02.2037;DN;AA;300000000;71100;Admission;;28.02.2022 11:12
01.03.2022;28.02.2030;CH1166151907;0.75;Roche Kapitalmarkt AG;25.02.2031;DN;AA;625000000;71100;Admission;;28.02.2022 11:12
01.03.2022;27.02.2026;CH1166151899;0.5;Roche Kapitalmarkt AG;25.02.2027;DN;AA;825000000;71100;Admission;;28.02.2022 11:12
