Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.07.2018;30.06.2022;CH0373476768;1.25;Grande Dixence S.A.;06.06.2023;DN;BBB;100000000;71100;Admission;;02.07.2018 09:41
02.07.2018;28.06.2019;CH0373476792;0.35;Investis Holding SA;12.06.2020;DN;BBB;100000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2025;CH0419042475;0.875;Cembra Money Bank AG;08.06.2026;DN;A;125000000;71100;Admission;;02.07.2018 09:41
02.07.2018;28.06.2024;CH0373476800;0.75;Coop-Gruppe Genossenschaft;06.06.2025;DN;BBB;300000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2020;CH0417086094;0.1;Swiss Credit Card Issuance 2018-1 AG;15.06.2021;DN;AAA;190400000;64100;Admission;;02.07.2018 09:41
02.07.2018;28.06.2024;CH0373476933;0;Kanton Zürich;27.06.2025;DN;AAA;240000000;59100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2032;CH0373476966;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.06.2033;DN;AAA;176000000;62100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2027;CH0419042509;0.75;Nestlé AG;28.06.2028;DN;AA;600000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2023;CH0419042491;0.25;Nestlé AG;28.06.2024;DN;AA;900000000;71100;Admission;;02.07.2018 09:41
02.07.2018;29.12.2023;CH0398633229;0.5;Zürich Versicherungs-Gesellschaft, Zürich;18.12.2024;DN;A;350000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2031;CH0344958688;0.5;Schweizerische Eidgenossenschaft;27.06.2032;DG;AAA;506200000;51100;Admission;;02.07.2018 09:41
02.07.2018;30.12.2022;CH0416654272;1.75;PEMEX Petroleos Mexicanos;04.12.2023;FC;BBB;365000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2023;CH0417086060;0.4;Westpac Banking Corporation;06.06.2024;FC;AA;200000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2022;CH0416445325;0.373;Korea National Oil Corp;01.06.2023;FC;AA;500000000;71100;Admission;;02.07.2018 09:41
02.07.2018;31.12.2020;CH0418609589;0.875;Banco Mercantil del Norte, S.A.;14.12.2021;FC;A;100000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2027;CH0417086086;0.5;Münchener Hypothekenbank;14.06.2028;FC;AAA;150000000;62100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2022;CH0417086078;0.303;The Korea Development Bank;14.06.2023;FG;AA;200000000;57100;Admission;;02.07.2018 09:41
02.07.2018;28.06.2024;CH0418620180;1;BNP Paribas;06.06.2025;FC;BBB;125000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2021;CH0418609613;0.565;mBank S.A.;07.06.2022;FC;BBB;180000000;71100;Admission;;02.07.2018 09:41
02.07.2018;30.06.2022;CH0418609621;0.695;Hyundai Capital Services;27.06.2023;FC;BBB;300000000;71100;Admission;;02.07.2018 09:41
02.07.2018;31.12.2021;CH0420465947;0.75;AMP Group Finance Services Ltd;19.12.2022;FC;A;110000000;71100;Admission;;02.07.2018 09:41
02.07.2018;31.12.2020;CH0143708870;3.875;Raiffeisen Schweiz;21.12.2021;DN;BBB;535000000;71200;Rating change;;02.07.2018 09:41
02.07.2018;28.02.2020;CH0235475347;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.02.2021;DN;AAA;842000000;62100;Capital increase;124000000;02.07.2018 09:41
02.07.2018;29.04.2022;CH0242596143;1.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;28.04.2023;DN;AAA;870000000;62100;Capital increase;175000000;02.07.2018 09:41
02.07.2018;28.04.2023;CH0253609231;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;15.04.2024;DN;AAA;713000000;62100;Capital increase;143000000;02.07.2018 09:41
02.07.2018;29.10.2027;CH0344583817;0.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;24.10.2028;DN;AAA;742000000;62100;Capital increase;330000000;02.07.2018 09:41
02.07.2018;28.02.2023;CH0357676151;0.01;Pfandbriefzentrale der schweizerischen Kantonalbanken;05.02.2024;DN;AAA;549000000;62100;Capital increase;89000000;02.07.2018 09:41
02.07.2018;31.12.2025;CH0357676169;0.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;07.12.2026;DN;AAA;815000000;62100;Capital increase;295000000;02.07.2018 09:41
02.07.2018;27.02.2032;CH0373476420;0.65;Pfandbriefzentrale der schweizerischen Kantonalbanken;15.02.2033;DN;AAA;657000000;62100;Capital increase;111000000;02.07.2018 09:41
02.07.2018;31.05.2027;CH0373476412;0.5;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.05.2028;DN;AAA;723000000;62100;Capital increase;350000000;02.07.2018 09:41
02.07.2018;29.07.2022;CH0217677654;2.25;EnBW International Finance B.V., Aamersfoort, Niederlande;12.07.2023;FC;A;100000000;71100;Rating change;;02.07.2018 09:41
