Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.08.2023;31.07.2024;CH1276269748;3;Corner Banca SA;14.07.2025;DN;BBB;150000000;71100;Admission;;28.07.2023 09:19
02.08.2023;03.05.2038;CH1266847172;2.4;Kebag AG;19.07.2038;DN;A;125000000;71100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2027;CH1276313280;3.45;ENAG Energiefinanzierungs AG;06.07.2028;DN;BBB;165000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2024;CH1276313272;3.05;ENAG Energiefinanzierungs AG;04.07.2025;DN;BBB;170000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2031;CH1279293000;1.95;Zuger Kantonalbank AG;07.07.2032;DN;AA;150000000;59100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2032;CH1276313314;1.75;Pfandbriefbank schweizerischer Hypothekarinstitute;07.07.2033;DN;AAA;260000000;62100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2037;CH1276313322;1.75;Pfandbriefbank schweizerischer Hypothekarinstitute;09.07.2038;DN;AAA;440000000;62100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2032;CH1280155040;1.75;Aargauische Kantonalbank;28.07.2033;DN;AAA;100000000;59100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2032;CH1280155461;1.8;St.Galler Kantonalbank AG;13.07.2033;DN;AA;240000000;59100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2025;CH1264887444;2.9025;CA Auto Finance Suisse SA;20.07.2026;DN;BBB;160000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2030;CH1276313330;2.35;Nant de Drance SA;24.07.2031;DN;A;200000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2043;CH1279261163;1.7;Stadt Zürich;26.07.2044;DN;AA;300000000;59100;Admission;;28.07.2023 09:19
02.08.2023;31.05.2030;CH1266847214;1.85;Pfandbriefzentrale der schweizerischen Kantonalbanken;05.05.2031;DN;AAA;432000000;62100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2037;CH1266847222;1.85;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.07.2038;DN;AAA;526000000;62100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2027;CH1276531253;1.6025;African Development Bank;05.07.2028;FS;AAA;100000000;55100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2029;CH1276269730;2.73;Banque Fédérative du Crédit Mutuel;11.07.2030;FC;AA;250000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2029;CH1271360583;1.81;Kommunalbanken AS;10.07.2030;FG;AAA;100000000;57100;Admission;;28.07.2023 09:19
02.08.2023;30.01.2026;CH1277582008;2.34;ENGIE SA;04.01.2027;FC;BBB;190000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2030;CH1277582016;2.49;ENGIE SA;04.07.2031;FC;BBB;225000000;71100;Admission;;28.07.2023 09:19
02.08.2023;01.05.2028;CH1276269763;2.9325;Santander Consumer Finance, S.A.;04.07.2028;FC;A;130000000;71100;Admission;;28.07.2023 09:19
02.08.2023;01.05.2025;CH1276269755;2.7325;Santander Consumer Finance, S.A.;04.07.2025;FC;A;265000000;71100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2026;CH1277240938;2.7725;La Banque Postale;12.07.2027;FC;A;180000000;57100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2029;CH1277240946;2.8275;La Banque Postale;12.07.2030;FC;A;150000000;57100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2032;CH1271360591;1.46;European Investment Bank EIB;18.07.2033;FS;AAA;200000000;55100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2027;CH1279261122;1.91;Canadian Imperial Bank of  Commerce;14.07.2028;FC;AAA;300000000;62100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2032;CH1279261130;4.2425;Landesbank Hessen-Thueringen Girozentrale;25.07.2033;FC;A;100000000;59200;Admission;;28.07.2023 09:19
02.08.2023;31.07.2029;CH1279261148;1.8375;Compagnie de financement foncier;18.07.2030;FC;AAA;160000000;61100;Admission;;28.07.2023 09:19
02.08.2023;31.07.2025;CH1279261155;2.2225;The Korea Development Bank;24.07.2026;FG;AA;200000000;57100;Admission;;28.07.2023 09:19
02.08.2023;30.07.2027;CH1271360609;1.6275;NRW.BANK;27.07.2028;FC;AA;100000000;59100;Admission;;28.07.2023 09:19
