Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.07.2021;30.11.2029;CH1112011569;0;Stadt Zürich;25.11.2030;DN;AA;150000000;59100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2025;CH1111392994;0.3;Intershop Holding AG;29.06.2026;DN;BBB;100000000;71100;Admission;;30.06.2021 11:50
01.07.2021;28.06.2030;CH0522158895;0;Kanton Luzern;25.06.2031;DN;AA;100000000;59100;Admission;;30.06.2021 11:50
01.07.2021;31.05.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;975850000;51100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2023;CH1118483663;0.35;Swiss Credit Card Issuance 2021-1 AG;15.06.2024;DN;AAA;190000000;64100;Admission;;30.06.2021 11:50
01.07.2021;30.11.2029;CH0522158903;0.1;Valiant Bank;29.11.2030;DN;AAA;215000000;62100;Admission;;30.06.2021 11:50
01.07.2021;28.06.2030;CH1117896477;0.03;Province of Quebec;18.06.2031;FG;AA;250000000;59100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2027;CH1112011577;0.31;Banco Santander S.A.;09.06.2028;FC;A;465000000;71100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2028;CH1115424702;0.25;Banque Fédérative du Crédit Mutuel;21.06.2029;FC;AA;160000000;71100;Admission;;30.06.2021 11:50
01.07.2021;31.03.2026;CH1112011601;0.33;Banco Santander-Chile;22.06.2027;FC;A;150000000;71100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2025;CH1115424686;0.315;Barclays Plc;04.06.2027;FC;BBB;260000000;71100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2028;CH1118460984;0.2125;Credit Agricole S.A., London Branch;21.06.2029;FC;AA;150000000;71100;Admission;;30.06.2021 11:50
01.07.2021;30.06.2027;CH1118461008;0.1175;ASB Finance Ltd;29.06.2028;FC;A;150000000;71100;Admission;;30.06.2021 11:50
01.07.2021;31.07.2024;CH0184249990;1.5;Schweizerische Eidgenossenschaft;24.07.2025;DG;AAA;3459745000;51100;Capital increase;692350000;30.06.2021 11:50
01.07.2021;30.04.2030;CH0506071163;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.04.2031;DN;AAA;627000000;62100;Capital increase;481000000;30.06.2021 11:50
01.07.2021;28.02.2035;CH0589031035;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;15.02.2036;DN;AAA;573000000;62100;Capital increase;170000000;30.06.2021 11:50
01.07.2021;31.03.2027;CH1101096522;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;13.03.2028;DN;AAA;627000000;62100;Capital increase;280000000;30.06.2021 11:50
01.07.2021;30.09.2027;CH0561923837;0.25;Münchener Hypothekenbank;18.09.2028;FC;AA;305000000;71100;Capital increase;50000000;30.06.2021 11:50
;30.06.2021;CH0031084087;3;Stadt Zürich;08.06.2022;DN;;250000000;59100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0031442731;3.25;Basler Kantonalbank;29.06.2022;DN;;350000000;59100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0113982562;2.125;Zürcher Kantonalbank;29.06.2022;DN;AAA;450000000;59100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0181932929;1;Kanton Waadt;07.06.2022;DN;AAA;275000000;59100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0185754352;1.125;Stadt Lugano;01.06.2022;DN;AA;100000000;59100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0201591705;0.875;Pfandbriefzentrale der schweizerischen Kantonalbanken;20.06.2022;DN;AAA;703000000;62100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0228531452;2;Holcim Ltd;09.06.2022;DN;BBB;221995000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0284400410;0.5;Clientis AG;29.06.2022;DN;A;105000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0479514223;0.04;SWISS CREDIT CARD ISSUANCE 2019-1 AG;15.06.2022;DN;AAA;190800000;64100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0030876111;3;Compagnie de Financement Foncier;07.06.2022;FC;AAA;310000000;61100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0129918071;2.5;Swedbank Mortgage AB;03.06.2022;FC;AAA;150000000;62100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0278875973;0.375;Wells Fargo & Co.;02.06.2022;FC;A;200000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0283726088;0.575;DVB Bank Societas Europaea;17.06.2022;FC;A;100000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0282018990;0.25;BNZ International Funding Ltd;24.06.2022;FC;A;200000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0282018974;0.76;Sinochem Offshore Capital Co Ltd;17.06.2022;FC;A;250000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0418609613;0.565;mBank S.A.;07.06.2022;FC;BBB;180000000;71100;Deletion;;30.06.2021 11:50
;30.06.2021;CH0246199050;3.638;National Company Kazakhstan Temir Zholy JSC;20.06.2022;FC;BBB;185000000;57100;Deletion, Admission due to new SBI composite rating methodology;;30.06.2021 11:50
;30.06.2021;CH0031102061;3;Oesterreichische Kontrollbank Aktiengesellschaft, Wien;14.06.2022;FG;AA;300000000;57100;Deletion;;30.06.2021 11:50
