Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.04.2021;31.03.2032;CH0593893958;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;03.03.2033;DN;AAA;350000000;62100;Admission;;31.03.2021 15:59
01.04.2021;31.01.2040;CH0593893966;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;24.01.2041;DN;AAA;200000000;62100;Admission;;31.03.2021 15:59
01.04.2021;30.03.2035;CH0506071395;0.25;Basler Kantonalbank;10.03.2036;DN;AA;150000000;59100;Admission;;31.03.2021 15:59
01.04.2021;29.03.2030;CH0593893990;0.95;Aeroport International de Geneve;25.03.2031;DN;BBB;180000000;71100;Admission;;31.03.2021 15:59
01.04.2021;31.10.2030;CH0589031118;0.1;Pfandbriefzentrale der schweizerischen Kantonalbanken;03.10.2031;DN;AAA;504000000;62100;Admission;;31.03.2021 15:59
01.04.2021;30.04.2035;CH0589031126;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.04.2036;DN;AAA;183000000;62100;Admission;;31.03.2021 15:59
01.04.2021;29.03.2030;CH1101096464;0.1;Zürcher Kantonalbank;31.03.2031;DN;AAA;300000000;59100;Admission;;31.03.2021 15:59
01.04.2021;31.03.2037;CH0522158820;0.4;Luzerner Kantonalbank AG;15.03.2038;DN;AA;330000000;59100;Admission;;31.03.2021 15:59
01.04.2021;30.03.2029;CH1102417735;0.1;Basellandschaftliche Kantonalbank;18.03.2030;DN;AA;175000000;59100;Admission;;31.03.2021 15:59
01.04.2021;29.03.2030;CH1100259758;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;19.03.2031;DN;AAA;350000000;62100;Admission;;31.03.2021 15:59
01.04.2021;31.03.2025;CH1100259790;0;Kanton Tessin;31.03.2026;DN;AA;150000000;59100;Admission;;31.03.2021 15:59
01.04.2021;30.12.2025;CH1101561525;0.25;LafargeHolcim Helvetia Finance Ltd;18.03.2027;DN;BBB;300000000;71100;Admission;;31.03.2021 15:59
01.04.2021;30.09.2025;CH0593893933;0.556;FONPLATA;03.09.2026;FS;A;200000000;55100;Admission;;31.03.2021 15:59
01.04.2021;29.03.2030;CH0595205516;0.2;Münchener Hypothekenbank;03.03.2031;FC;AA;150000000;71100;Admission;;31.03.2021 15:59
01.04.2021;30.03.2040;CH0593893982;0.002;Nederlandse Waterschapsbank N.V.;04.03.2041;FG;AAA;100000000;57100;Admission;;31.03.2021 15:59
