Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.11.2020;29.10.2027;CH0564642079;0.01;Chocoladefabriken Lindt & Sprüngli AG;06.10.2028;DN;A;250000000;71100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2031;CH0564642087;0.25;Chocoladefabriken Lindt & Sprüngli AG;06.10.2032;DN;A;250000000;71100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2030;CH0570347341;0.1;Zuger Kantonalbank AG;14.10.2031;DN;AAA;200000000;59100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2059;CH0561923878;0;Stadt Zürich;26.10.2060;DN;AA;150000000;59100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2031;CH0536893362;0.15;Walliser Kantonalbank;05.10.2032;DN;AA;125000000;59100;Admission;;30.10.2020 13:47
02.11.2020;31.07.2029;CH0536893412;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.07.2030;DN;AAA;155000000;62100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2042;CH0536893420;0.05;Pfandbriefzentrale der schweizerischen Kantonalbanken;06.10.2043;DN;AAA;131000000;62100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2069;CH0572515507;0.04;Stadt Bern;02.10.2070;DN;AA;100000000;59100;Admission;;30.10.2020 13:47
02.11.2020;30.08.2024;CH0572326988;0;Pfandbriefbank schweizerischer Hypothekarinstitute;12.08.2025;DN;AAA;252000000;62100;Admission;;30.10.2020 13:47
02.11.2020;29.10.2032;CH0572327002;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;14.10.2033;DN;AAA;224000000;62100;Admission;;30.10.2020 13:47
02.11.2020;29.07.2022;CH0572142468;1.25;Syngenta Finance AG;16.10.2023;DN;BBB;265000000;71100;Admission;;30.10.2020 13:47
02.11.2020;31.01.2030;CH0536893461;0.1;Banque Cantonale du Jura SA;24.01.2031;DN;A;100000000;59100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2022;CH0536893370;0.625;Swiss Car ABS 2020-1 AG;18.08.2030;DN;AAA;250000000;64100;Admission;;30.10.2020 13:47
02.11.2020;28.11.2059;CH0576005877;0.23;Stadt Lausanne;01.11.2060;DN;A;100000000;59100;Admission;;30.10.2020 13:47
02.11.2020;31.10.2024;CH0572327028;0.85;Athene Global Funding;14.10.2025;FC;A;265000000;65100;Admission;;30.10.2020 13:47
02.11.2020;31.08.2022;CH0290007134;0.375;Basler Kantonalbank;10.08.2023;DN;AA;350000000;59100;Capital increase;50000000;30.10.2020 13:47
02.11.2020;29.05.2026;CH0361532820;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;26.05.2027;DN;AAA;693000000;62100;Capital increase;116000000;30.10.2020 13:47
02.11.2020;30.09.2026;CH0379268706;0.4;Aeroport International de Geneve;20.09.2027;DN;BBB;175000000;71100;Rating change;;30.10.2020 13:47
02.11.2020;31.05.2028;CH0474977698;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;08.05.2029;DN;AAA;725000000;62100;Capital increase;75000000;30.10.2020 13:47
02.11.2020;30.06.2028;CH0482172407;0.31;Aeroport International de Geneve;27.06.2029;DN;BBB;100000000;71100;Rating change;;30.10.2020 13:47
02.11.2020;30.07.2038;CH0440081401;0;Schweizerische Eidgenossenschaft;24.07.2039;DG;AAA;1294810000;51100;Capital increase;163250000;30.10.2020 13:47
02.11.2020;31.05.2044;CH0525158413;0;Pfandbriefbank schweizerischer Hypothekarinstitute;10.05.2045;DN;AAA;332000000;62100;Capital increase;182000000;30.10.2020 13:47
02.11.2020;31.05.2022;CH0539032943;1.05;Aeroport International de Geneve;26.05.2023;DN;BBB;300000000;71100;Rating change;;30.10.2020 13:47
02.11.2020;31.10.2030;CH0026985520;2.875;KommuneKredit;13.10.2031;FG;AAA;590000000;57100;Capital increase;75000000;30.10.2020 13:47
;30.10.2020;CH0139265000;2.25;ABB Ltd;11.10.2021;DN;A;350000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0225941605;1.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;29.10.2021;DN;AAA;400000000;62100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0244006414;0.875;Pfandbriefbank schweizerischer  Hypothekarinstitute;05.10.2021;DN;AAA;600000000;62100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0254212225;0.375;Kanton Zürich;06.10.2021;DN;AAA;175000000;59100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0340912150;0.01;Sonova Holding AG;11.10.2021;DN;A;360000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0381583886;0;Basellandschaftliche Kantonalbank;06.10.2021;DN;AA;150000000;59100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0384629884;0.375;dormakaba Finance AG;13.10.2021;DN;BBB;360000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0385997033;0.35;AMAG Leasing AG;27.10.2021;DN;BBB;300000000;71100;Deletion,;;30.10.2020 13:47
;30.10.2020;CH0434678410;0.625;Sulzer AG;22.10.2021;DN;BBB;210000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0117615374;2.25;Compagnie de financement foncier;13.10.2021;FC;AAA;300000000;62100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0255590801;1;Credit Agricole S.A., London Branch;08.10.2021;FC;AA;150000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0338330449;0.125;Hypo Vorarlberg Bank AG;06.10.2021;FC;A;215000000;71100;Deletion, Rating change from BBB to A;;30.10.2020 13:47
;30.10.2020;CH0383104376;1.05;Cooperativa Del Personal de la Universidad de Chile Ltda;15.10.2021;FC;BBB;125000000;71100;Deletion;;30.10.2020 13:47
;30.10.2020;CH0026950078;2.75;Network Rail Infrastructure Finance plc, London;06.10.2021;FG;AA;300000000;57100;Deletion;;30.10.2020 13:47
01.12.2020;30.11.2029;CH0572142484;0.2;LGT Bank AG;04.11.2030;DN;A;225000000;71100;Admission;;30.10.2020 13:47
01.12.2020;30.11.2037;CH0536893511;0.1;Emissionszentrale für gemeinnützige Wohnbauträger;02.11.2038;DN;AAA;126300000;57100;Admission;;30.10.2020 13:47
01.12.2020;30.11.2027;CH0572327036;0.15;Givaudan SA;10.11.2028;DN;BBB;150000000;71100;Admission;;30.10.2020 13:47
01.12.2020;31.05.2028;CH0570576113;0.875;Nant de Drance SA;23.05.2029;DN;A;230000000;71100;Admission;;30.10.2020 13:47
01.12.2020;28.11.2031;CH0570576121;0.05;Zürcher Kantonalbank;04.11.2032;DN;AAA;150000000;59100;Admission,;;30.10.2020 13:47
01.12.2020;30.11.2029;CH0577734301;0;Schwyzer Kantonalbank;13.11.2030;DN;AA;100000000;59100;Admission,;;30.10.2020 13:47
01.12.2020;29.11.2024;CH0572899091;0.1825;Raiffeisen Schweiz;11.11.2025;DN;A;150000000;71100;Admission;;30.10.2020 13:47
01.12.2020;30.11.2027;CH0572899257;0.5;Raiffeisen Schweiz;11.11.2028;DN;A;175000000;71100;Admission;;30.10.2020 13:47
01.12.2020;30.11.2026;CH0576402165;0.875;Sulzer AG;18.11.2027;DN;BBB;200000000;71100;Admission;;30.10.2020 13:47
