Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.12.2022;02.08.2027;CH1214797164;2.25;Corner Banca SA;11.10.2027;DN;AAA;100000000;62100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2071;CH1223336004;2.148;Stadt Lausanne;03.11.2072;DN;A;100000000;59100;Admission;;30.11.2022 15:18
01.12.2022;28.02.2025;CH1206367562;2.25;AMAG Leasing AG;06.02.2026;DN;AAA;130000000;61100;Admission;;30.11.2022 15:18
01.12.2022;30.04.2025;CH1206367570;1.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;07.04.2026;DN;AAA;237000000;62100;Admission;;30.11.2022 15:18
01.12.2022;31.08.2029;CH1206367588;2.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.08.2030;DN;AAA;432000000;62100;Admission;;30.11.2022 15:18
01.12.2022;28.11.2036;CH1206367596;2.35;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.11.2037;DN;AAA;260000000;62100;Admission;;30.11.2022 15:18
01.12.2022;29.11.2024;CH1221150506;1.625;Nestlé AG;07.11.2025;DN;AA;360000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2028;CH1226543838;2.25;Nestlé AG;08.11.2029;DN;AA;310000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2034;CH1226543846;2.625;Nestlé AG;08.11.2035;DN;AA;260000000;71100;Admission;;30.11.2022 15:18
01.12.2022;31.05.2023;CH1226543853;1.6;Sika AG;28.05.2024;DN;A;100000000;71100;Admission,;;30.11.2022 15:18
01.12.2022;30.08.2024;CH1226543861;1.9;Sika AG;28.11.2025;DN;A;200000000;71100;Admission;;30.11.2022 15:18
01.12.2022;31.08.2027;CH1226543879;2.35;Sika AG;28.11.2028;DN;A;300000000;71100;Admission;;30.11.2022 15:18
01.12.2022;29.11.2041;CH1206367620;2.125;Emissionszentrale für gemeinnützige Wohnbauträger;24.11.2042;DN;AAA;136900000;57100;Admission;;30.11.2022 15:18
01.12.2022;31.08.2026;CH1214797206;2.3775;Adecco Group AG;17.11.2027;DN;BBB;300000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2026;CH1206367638;1.85;Zürcher Kantonalbank;29.11.2027;DN;AAA;185000000;59100;Admission;;30.11.2022 15:18
01.12.2022;28.11.2036;CH1223665055;2;Kanton Tessin;20.11.2037;DN;AA;100000000;59100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2026;CH1193213100;1.4;Kanton Basel-Stadt;24.11.2027;DN;AAA;200000000;59100;Admission;;30.11.2022 15:18
01.12.2022;31.12.2025;CH1228837873;3;Kanton Neuenburg;21.12.2026;DN;A;137500000;59100;Admission;;30.11.2022 15:18
01.12.2022;31.05.2028;CH1206367661;2.2;Bâloise Holding AG;30.05.2029;DN;A;225000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.09.2031;CH1206367471;2.55;Groupe E SA;30.09.2032;DN;A;100000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.09.2026;CH1206367463;1.95;Groupe E SA;30.09.2027;DN;A;120000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2026;CH1221150480;1.9575;National Bank of Canada;03.11.2027;FC;AAA;280000000;62100;Admission;;30.11.2022 15:18
01.12.2022;29.08.2025;CH1206367604;2.1;Würth Finance  International B.V.;16.11.2026;FC;A;300000000;71100;Admission;;30.11.2022 15:18
01.12.2022;29.11.2041;CH1228838129;2.285;Deutsche Bahn Finance GmbH, Berlin;28.11.2042;FC;AA;150000000;71100;Admission;;30.11.2022 15:18
01.12.2022;29.11.2024;CH1228837865;2.33;UBS AG, London Branch;14.11.2025;FC;AA;375000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2026;CH1214797214;2.955;BAWAG P.S.K.;29.11.2027;FC;A;175000000;71100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2028;CH1231312674;1.75;Caisse des Depots et Consignations;28.11.2029;FG;AA;100000000;57100;Admission;;30.11.2022 15:18
01.12.2022;30.11.2027;CH1228837907;2.77;Banco Bilbao Vizcaya Argentaria, Chile;28.11.2028;FC;A;210000000;71100;Admission;;30.11.2022 15:18
01.12.2022;29.11.2024;CH1228837899;2.4075;Banco Bilbao Vizcaya Argentaria, Chile;28.11.2025;FC;A;215000000;71100;Admission;;30.11.2022 15:18
01.12.2022;31.12.2027;CH0120168486;2.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;01.12.2028;DN;AAA;658000000;62100;Capital increase;150000000;30.11.2022 15:18
01.12.2022;31.05.2029;CH0128833289;2.625;Kanton Basel-Landschaft;10.05.2030;DN;AAA;100000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;31.05.2028;CH0128833255;2.625;Kanton Basel-Landschaft;10.05.2029;DN;AAA;100000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;30.06.2036;CH0127181193;1.25;Schweizerische Eidgenossenschaft;27.06.2037;DG;AAA;4054084000;51100;Capital increase;294030000;30.11.2022 15:18
01.12.2022;30.06.2042;CH0214925882;1.75;Kanton Basel-Landschaft;26.06.2043;DN;AAA;100000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;30.06.2027;CH0214925874;1.5;Kanton Basel-Landschaft;26.06.2028;DN;AAA;200000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;29.06.2063;CH0224397007;2;Schweizerische Eidgenossenschaft;25.06.2064;DG;AAA;3408205000;51100;Capital increase;331080000;30.11.2022 15:18
01.12.2022;30.09.2033;CH0252903767;1.375;Kanton Basel-Landschaft;29.09.2034;DN;AAA;400000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;31.03.2026;CH0252903726;1;Kanton Basel-Landschaft;30.03.2027;DN;AAA;300000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;28.02.2035;CH0267855994;0.625;Kanton Basel-Landschaft;26.02.2036;DN;AAA;110000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;28.02.2025;CH0267855986;0.125;Kanton Basel-Landschaft;26.02.2026;DN;AAA;215000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;31.03.2039;CH0272154177;1;Kanton Basel-Landschaft;05.03.2040;DN;AAA;250000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;30.06.2031;CH0282857876;0.75;Kanton Basel-Landschaft;24.06.2032;DN;AAA;200000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;30.06.2023;CH0282857868;0.25;Kanton Basel-Landschaft;24.06.2024;DN;AAA;175000000;59100;Rating change;;30.11.2022 15:18
01.12.2022;30.06.2031;CH0344958688;0.5;Schweizerische Eidgenossenschaft;27.06.2032;DG;AAA;3111420000;51100;Capital increase;142430000;30.11.2022 15:18
01.12.2022;31.10.2031;CH1194355058;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;18.10.2032;DN;AAA;590000000;62100;Capital increase;350000000;30.11.2022 15:18
01.12.2022;30.05.2036;CH1194355066;2.375;Pfandbriefbank schweizerischer Hypothekarinstitute;20.05.2037;DN;AAA;640000000;62100;Capital increase;425000000;30.11.2022 15:18
01.12.2022;30.11.2023;CH0575017105;0.735;CBQ Finance Limited;27.11.2024;FC;A;185000000;71100;Rating change;;30.11.2022 15:18
;30.11.2022;CH0142900775;1.5;Zuger Kantonalbank AG;28.11.2023;DN;AAA;160000000;59100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0142132007;1.625;Kanton Genf;28.11.2023;DN;AA;200000000;59100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0199589588;1.125;Pfandbriefbank schweizerischer  Hypothekarinstitute;16.11.2023;DN;AAA;685000000;62100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0227678973;1.375;Stadt Lausanne;27.11.2023;DN;A;100000000;59100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0224761517;1.875;Sika AG;14.11.2023;DN;A;200000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0227694574;1.875;Spitalverband Limmattal;29.11.2023;DN;A;100000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0445625004;0;Kanton Basel-Stadt;28.11.2023;DN;AAA;250000000;59100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0536892570;0.45;SGS AG;06.11.2023;DN;A;175000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0536892620;1;Firmenich International SA;19.12.2023;DN;BBB;475000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0575017014;0.625;First Swiss Mobility 2020-2 AG;22.11.2023;DN;AAA;250100000;64100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0226752290;2;Unibail-Rodamco Se;20.11.2023;FC;BBB;135000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0299477353;0.5;Wells Fargo & Co.;02.11.2023;FC;A;500000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0302790115;0.25;Nordea Bank Abp;27.11.2023;FC;AA;275000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0445088385;0.568;Banco de Chile;21.11.2023;FC;A;115000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0446595636;0.125;DNB Bank ASA;30.11.2023;FC;AA;100000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0459297419;0.5;BPCE Banques Populaires et Caisses d'Epargne;08.11.2023;FC;A;130000000;71100;Deletion;;30.11.2022 15:18
;30.11.2022;CH0465767793;0;Korea Gas Corporation;28.11.2023;FC;AA;300000000;71100;Deletion;;30.11.2022 15:18
