Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.10.2021;29.09.2028;CH1129053786;0.41;Kernkraftwerk Goesgen-Daeniken AG;21.09.2029;DN;BBB;140000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2032;CH1129053794;0.125;Walliser Kantonalbank;15.09.2033;DN;AA;220000000;59100;Admission;;29.09.2021 09:59
01.10.2021;31.07.2030;CH1131931243;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;25.07.2031;DN;AAA;206000000;62100;Admission;;29.09.2021 09:59
01.10.2021;28.09.2035;CH1131931250;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.09.2036;DN;AAA;200000000;62100;Admission;;29.09.2021 09:59
01.10.2021;28.09.2035;CH1118223499;0.3;Kantonsspital St. Gallen;30.09.2036;DN;AA;150000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH1118223481;0.05;Kantonsspital St. Gallen;30.09.2031;DN;AA;125000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.06.2039;CH1129053828;0.2;Swissgrid AG;29.06.2040;DN;AA;100000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.06.2032;CH1129053810;0.05;Swissgrid AG;30.06.2033;DN;AA;110000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2024;CH1131931276;0;Kantonsspital Winterthur;30.09.2025;DN;AA;100000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH0515152475;0.16;PSP Swiss Property AG;16.09.2031;DN;A;100000000;71100;Admission;;29.09.2021 09:59
01.10.2021;28.09.2035;CH1131931284;0.35;Kantonsspital Baden;30.09.2036;DN;AA;125000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.06.2025;CH1131931292;0;Swissgrid AG;30.06.2026;DN;AA;150000000;71100;Admission;;29.09.2021 09:59
01.10.2021;28.09.2035;CH1130818813;0;Rhätische Bahn AG (RhB);29.09.2036;DN;AAA;100000000;57100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH1131931300;0.25;Allgemeine Baugenossenschaft Zürich (ABZ);30.09.2031;DN;A;120000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2032;CH1131931318;0.2;WWZ AG;29.09.2033;DN;AA;100000000;71200;Admission;;29.09.2021 09:59
01.10.2021;28.06.2024;CH1130818821;0.175;AMAG Leasing AG;16.06.2025;DN;BBB;175000000;71200;Admission;;29.09.2021 09:59
01.10.2021;29.06.2029;CH1130818839;0.125;Bâloise Holding AG;27.06.2030;DN;A;200000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH1132966297;0.03;Crédit Agricole next bank (Suisse) SA;24.09.2031;DN;AAA;150000000;62100;Admission;;29.09.2021 09:59
01.10.2021;29.09.2028;CH1131931326;0.1;Primeo Holding AG;28.09.2029;DN;A;100000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2027;CH0515152483;0.405;Raiffeisen Schweiz;28.09.2029;DN;A;165000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.06.2028;CH1132966347;0.2;Six Group AG;28.09.2029;DN;A;450000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.06.2027;CH1132966263;0.5;Glencore Capital Finance DAC;07.09.2028;FC;BBB;150000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2026;CH1132966271;0.125;SpareBank 1 Nord-Norge;15.09.2028;FC;A;130000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2025;CH1134691620;0.315;Deutsche Bank AG;14.09.2027;FC;BBB;225000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH1132966289;0.2;Royal Bank of Canada;22.09.2031;FC;A;200000000;71100;Admission;;29.09.2021 09:59
01.10.2021;30.09.2030;CH1135555576;0.17;Central American Bank for Economic Integration CABEI;29.09.2031;FS;AA;200000000;55100;Admission;;29.09.2021 09:59
01.10.2021;26.02.2027;CH1135555584;0.25;Erste Group Bank AG;02.10.2028;FC;A;200000000;71100;Admission;;29.09.2021 09:59
01.10.2021;31.07.2024;CH0184249990;1.5;Schweizerische Eidgenossenschaft;24.07.2025;DG;AAA;3550645000;51100;Capital increase;90900000;29.09.2021 09:59
01.10.2021;29.05.2026;CH0361532820;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;26.05.2027;DN;AAA;888000000;62100;Capital increase;195000000;29.09.2021 09:59
01.10.2021;30.06.2044;CH0344958498;0.5;Schweizerische Eidgenossenschaft;28.06.2045;DG;AAA;2165725000;51100;Capital increase;222550000;29.09.2021 09:59
01.10.2021;30.06.2031;CH0344958688;0.5;Schweizerische Eidgenossenschaft;27.06.2032;DG;AAA;2275800000;51100;Capital increase;283500000;29.09.2021 09:59
01.10.2021;31.03.2027;CH0465044649;0.1;Stadt Winterthur;20.03.2028;DN;AA;120000000;59100;Capital increase;20000000;29.09.2021 09:59
01.10.2021;31.05.2030;CH1112940601;0.05;Nidwaldner Kantonalbank;27.05.2031;DN;AA;150000000;59100;Capital increase;50000000;29.09.2021 09:59
01.10.2021;31.07.2029;CH1105672682;0.125;New York Life Funding;23.07.2030;FC;AAA;475000000;65100;Rating change;;29.09.2021 09:59
;30.09.2021;CH0138523680;1.625;Stadt Lausanne;30.09.2022;DN;A;100000000;59100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0180513183;1.625;Roche Kapitalmarkt AG;23.09.2022;DN;AA;500000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193744916;1;Zuger Kantonalbank AG;26.09.2022;DN;AAA;200000000;59100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193265995;1;Glarner Kantonalbank;21.09.2022;DN;AA;100000000;59100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193717540;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;09.09.2022;DN;AAA;611000000;62100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0221732040;1.5;St.Galler Kantonalbank AG;13.09.2022;DN;AA;440000000;59100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0221386144;2.5;Georg Fischer Finanz AG;12.09.2022;DN;BBB;150000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0253592734;1.375;CRH Finance Switzerland AG;30.09.2022;DN;BBB;330000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0252740250;0.625;St.Galler Kantonalbank AG;09.09.2022;DN;AA;450000000;59100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0326371439;0.25;Coop-Gruppe Genossenschaft;30.09.2022;DN;BBB;200000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0428194275;0.75;Vifor Pharma AG;13.09.2022;DN;BBB;465000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0496692960;0;Bâloise Holding AG;23.09.2022;DN;A;200000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193270730;2.375;Societe Generale;19.09.2022;FC;A;120000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193040604;1.875;BNP Paribas;12.09.2022;FC;AA;200000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0253225921;0.5;EBN B.V.;22.09.2022;FC;AAA;175000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0254282202;1;Metropolitan Life Global Funding I;19.09.2022;FC;AA;400000000;65100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0292086714;0.55;Credit Agricole S.A., London Branch;01.09.2022;FC;AA;150000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0295653577;0.3;The Bank of Nova Scotia;16.09.2022;FC;AA;425000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0316423265;0.3;SpareBank 1 Nord-Norge;16.09.2022;FC;A;125000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0465347661;1.625;Deutsche Bank AG;12.09.2022;FC;BBB;125000000;71100;Deletion;;29.09.2021 09:59
;30.09.2021;CH0193069835;1.125;BNG Bank N.V;13.09.2022;FG;AAA;125000000;57100;Deletion;;29.09.2021 09:59
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
