Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.11.2021;30.03.2035;CH1132966339;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;25.03.2036;DN;AAA;230000000;62100;Admission;;27.10.2021 13:42
01.11.2021;30.08.2030;CH1132966321;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;19.08.2031;DN;AAA;480000000;62100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2024;CH1137122755;0.05;Tecan Group AG;06.10.2025;DN;BBB;250000000;71100;Admission;;27.10.2021 13:42
01.11.2021;29.09.2028;CH1132966354;0.125;Inselspital-Stiftung;28.09.2029;DN;A;150000000;71100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2030;CH1138869784;0.125;Basellandschaftliche Kantonalbank;06.10.2031;DN;AA;200000000;59100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2030;CH1131931342;0.15;Zürcher Kantonalbank;21.10.2031;DN;AAA;150000000;59100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2035;CH1131931409;0.3;Pfandbriefzentrale der schweizerischen Kantonalbanken;29.10.2036;DN;AAA;227000000;62100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2025;CH1139995786;0.525;AMAG Leasing AG;27.10.2026;DN;BBB;125000000;71100;Admission;;27.10.2021 13:42
01.11.2021;30.06.2023;CH1139995778;0.21;AMAG Leasing AG;27.06.2024;DN;BBB;125000000;71100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2028;CH1137122805;0;Kanton Neuenburg;29.10.2029;DN;A;100000000;59100;Admission;;27.10.2021 13:42
01.11.2021;31.10.2028;CH1135555592;0.25;Berlin Hyp AG;04.10.2029;FC;AA;200000000;71100;Admission;;27.10.2021 13:42
01.11.2021;28.04.2028;CH1137407412;0.18;Canadian Imperial Bank of  Commerce;20.04.2029;FC;A;275000000;71100;Admission;;27.10.2021 13:42
01.11.2021;29.10.2027;CH1137407420;0.1425;The Bank of Nova Scotia;25.10.2028;FC;A;175000000;71100;Admission;;27.10.2021 13:42
