Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
02.03.2020;30.11.2027;CH0517825292;0.2;Banque Fédérative du Crédit Mutuel;03.11.2028;FC;A;180000000;71100;Admission;;26.02.2020 15:13
02.03.2020;30.11.2021;CH0517825300;0.6;Tanner Servicios Financieros S.A.;07.11.2022;FC;BBB;200000000;71100;Admission;;26.02.2020 15:13
02.03.2020;29.02.2024;CH0519933219;0.8;Deutsche Bank AG;07.02.2025;FC;BBB;200000000;71100;Admission;;26.02.2020 15:13
02.03.2020;29.02.2024;CH0517825318;0.26;Hyundai Capital Services;11.02.2025;FC;BBB;300000000;71100;Admission;;26.02.2020 15:13
02.03.2020;31.12.2024;CH0517825334;0.1;Münchener Hypothekenbank;17.12.2025;FC;A;240000000;71100;Admission;;26.02.2020 15:13
02.03.2020;28.02.2031;CH0521333655;0.435;Deutsche Telekom AG;06.02.2032;FC;BBB;300000000;71100;Admission;;26.02.2020 15:13
02.03.2020;28.11.2025;CH0506071148;0.775;Cellnex Telecom S.A.;18.02.2027;FC;BBB;185000000;71100;Admission;;26.02.2020 15:13
02.03.2020;27.02.2026;CH0521617339;0.25;Societe Generale;25.02.2027;FC;BBB;160000000;71100;Admission;;26.02.2020 15:13
02.03.2020;29.08.2025;CH0522690707;0.125;Banco Bilbao Vizcaya Argentaria, Chile;27.08.2026;FC;BBB;160000000;71100;Admission;;26.02.2020 15:13
02.03.2020;31.05.2029;CH0224397171;0.5;Schweizerische Eidgenossenschaft;27.05.2030;DG;AAA;2424997000;51100;Capital increase;91400000;26.02.2020 15:13
02.03.2020;31.01.2024;CH0284687404;0.5;Pfandbriefbank schweizerischer  Hypothekarinstitute;24.01.2025;DN;AAA;875000000;62100;Capital increase;175000000;26.02.2020 15:13
02.03.2020;30.01.2026;CH0336587719;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;27.01.2027;DN;AAA;789000000;62100;Capital increase;209000000;26.02.2020 15:13
02.03.2020;31.01.2033;CH0419040776;0.7;Stadt Bern;30.01.2034;DN;AA;200000000;59100;Capital increase;30000000;26.02.2020 15:13
02.03.2020;31.07.2028;CH0483180938;0.05;Banca dello Stato del  Cantone Ticino;10.07.2029;DN;AA;150000000;59100;Capital increase;50000000;26.02.2020 15:13
02.03.2020;29.04.2033;CH0485252818;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;26.04.2034;DN;AAA;643000000;62100;Capital increase;150000000;26.02.2020 15:13
02.03.2020;30.07.2038;CH0440081401;0;Schweizerische Eidgenossenschaft;24.07.2039;DG;AAA;714600000;51100;Capital increase;111950000;26.02.2020 15:13
02.03.2020;28.02.2023;CH0225173332;2;Corporacion Andina de Fomento;05.02.2024;FS;A;300000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;31.12.2027;CH0260067779;1.5;Corporacion Andina de Fomento;01.12.2028;FS;A;225000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;28.02.2025;CH0270382093;0.5;Corporacion Andina de Fomento;26.02.2026;FS;A;350000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;30.09.2022;CH0292086193;0.45;Corporacion Andina de Fomento;07.09.2023;FS;A;200000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;26.02.2021;CH0310451833;0.15;Corporacion Andina de Fomento;24.02.2022;FS;A;150000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;30.09.2025;CH0315955937;0.51;Corporacion Andina de Fomento;16.09.2026;FS;A;125000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;29.09.2023;CH0315955903;0.304;Corporacion Andina de Fomento;16.09.2024;FS;A;125000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;30.04.2024;CH0360172727;0.3;Corporacion Andina de Fomento;07.04.2025;FS;A;275000000;55100;Rating change;;26.02.2020 15:13
02.03.2020;28.11.2031;CH0386949314;0.55;Münchener Hypothekenbank;22.11.2032;FC;AAA;160000000;62100;Capital increase;60000000;26.02.2020 15:13
;28.02.2020;CH0124131001;2.25;Thurgauer Kantonalbank;25.02.2021;DN;AA;200000000;59100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123590991;2.25;Kanton Genf;22.02.2021;DN;AA;300000000;59100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0200044771;1.5;Nant de Drance SA;15.02.2021;DN;A;250000000;71100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0235475347;1;Pfandbriefzentrale der schweizerischen Kantonalbanken;17.02.2021;DN;AAA;842000000;62100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0233341657;1.125;Freiburger Kantonalbank;05.02.2021;DN;AA;200000000;59100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0419040818;0.773;Investis Holding SA;15.02.2021;DN;BBB;140000000;71100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0013843443;2.875;SNCF Réseau;26.02.2021;FC;AA;300000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123385756;2.25;Société Nationale des Chemins de fer Français Mobilités;25.02.2021;FC;AA;150000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0129734916;2.375;Statnett SF;08.02.2021;FC;A;150000000;71100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123117019;2.25;Skandinaviska Enskilda Banken;09.02.2021;FC;AAA;100000000;61100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123069038;2.125;Swedbank Mortgage AB;08.02.2021;FC;AAA;100000000;62100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0232635869;1.375;BNZ International Funding Ltd;03.02.2021;FC;A;200000000;71100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0205819441;2.73;Joint Stock Company Russian Railways;26.02.2021;FC;BBB;150000000;71100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123918424;2.25;Akademiska Hus AB;22.02.2021;FG;AA;200000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0123360254;2.25;Eksportfinans asa;11.02.2021;FG;BBB;200000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0124205532;2.25;Nederlandse Waterschapsbank N.V.;24.02.2021;FG;AAA;200000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0124071959;2.25;BNG Bank N.V.;23.02.2021;FG;AAA;255000000;57100;Deletion;;26.02.2020 15:13
;28.02.2020;CH0204567322;1.375;Corporacion Andina de Fomento;11.02.2021;FS;AA;350000000;55100;Deletion, Rating change due to new SBI composite rating methodology;;26.02.2020 15:13
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
