Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.09.2022;30.09.2025;CH1196217009;1.875;Primeo Holding AG;23.09.2026;DN;A;150000000;71100;Admission;;2022-08-31 12:01:34
01.09.2022;30.01.2037;CH1199659975;1.875;Pfandbriefbank schweizerischer Hypothekarinstitute;25.01.2038;DN;AAA;185000000;62100;Admission;;2022-08-31 12:01:34
01.09.2022;30.08.2024;CH1199659959;0.75;Pfandbriefbank schweizerischer Hypothekarinstitute;12.08.2025;DN;AAA;240000000;62100;Admission;;2022-08-31 12:01:34
01.09.2022;31.12.2041;CH1204259746;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;22.12.2042;DN;AAA;220000000;62100;Admission;;2022-08-31 12:01:34
01.09.2022;30.06.2031;CH1204259738;1.375;Pfandbriefbank schweizerischer Hypothekarinstitute;10.06.2032;DN;AAA;300000000;62100;Admission;;2022-08-31 12:01:34
01.09.2022;31.08.2028;CH1209697551;1.25;Thurgauer Kantonalbank;29.08.2029;DN;AA;200000000;59100;Admission;;2022-08-31 12:01:34
01.09.2022;29.08.2031;CH1202242264;3.845;DZ BANK AG Deutsche Zentral-Genossenschaftsbank;17.08.2032;FC;A;225000000;71200;Admission;;2022-08-31 12:01:34
01.09.2022;31.08.2027;CH1210198128;2.08;Corporacion Andina de Fomento;31.08.2028;FS;AA;225000000;55100;Admission;;2022-08-31 12:01:34
01.09.2022;29.08.2025;CH1202242249;0.9675;Berlin Hyp AG;04.08.2026;FC;AAA;200000000;62100;Admission;;2022-08-31 12:01:34
01.09.2022;26.02.2027;CH0206728823;1.5;Stadt Bern;25.02.2028;DN;AA;185000000;59100;Capital increase;30000000;2022-08-31 12:01:34
01.09.2022;31.07.2029;CH0211588949;1.625;Pfandbriefbank schweizerischer  Hypothekarinstitute;03.07.2030;DN;AAA;832000000;62100;Capital increase;320000000;2022-08-31 12:01:34
01.09.2022;31.05.2029;CH1189217719;1.3;Graubündner Kantonalbank;27.05.2030;DN;AA;200000000;59100;Capital increase;75000000;2022-08-31 12:01:34
;31.08.2022;CH0236686843;1.375;Thurgauer Kantonalbank;28.08.2023;DN;AA;150000000;59100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0285849359;0.375;Pfandbriefzentrale der schweizerischen Kantonalbanken;30.08.2023;DN;AAA;756000000;62100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0290007134;0.375;Basler Kantonalbank;10.08.2023;DN;AA;350000000;59100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0463112083;0.25;Swiss Life Holding AG;11.10.2023;DN;A;250000000;71100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0502393348;0;Pfandbriefbank schweizerischer Hypothekarinstitute;16.08.2023;DN;AAA;285000000;62100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0033037679;3.5;Rabobank Nederland;31.08.2023;FC;AA;225000000;71100;Deletion, Rating change due to new SBI composite rating methodology;;2022-08-31 12:01:34
;31.08.2022;CH0220734930;3.238;DZ BANK AG Deutsche Zentral-Genossenschaftsbank;30.08.2023;FC;A;120000000;71200;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0292877880;0.375;Shell International Finance BV;21.08.2023;FC;AA;800000000;71100;Deletion;;2022-08-31 12:01:34
;31.08.2022;CH0423563540;0.2075;Korea Gas Corporation;02.08.2023;FC;AA;200000000;71100;Deletion;;2022-08-31 12:01:34
03.10.2022;30.09.2027;CH1199660007;1.125;Stadt Lugano;01.09.2028;DN;AA;100000000;59100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2024;CH1189217990;1.25;SGS AG;05.09.2025;DN;A;150000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2024;CH1189218006;1.7;SGS AG;05.09.2025;DN;A;350000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;31.03.2028;CH1204259787;2.5;Axpo Holding AG;15.03.2029;DN;BBB;200000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2025;CH1204259779;2;Axpo Holding AG;15.09.2026;DN;BBB;300000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.06.2025;CH1204259761;1.05;Glarner Kantonalbank;19.06.2026;DN;AA;150000000;59100;Admission;;2022-08-31 12:01:34
03.10.2022;30.04.2036;CH1206367422;1.85;Pfandbriefzentrale der schweizerischen Kantonalbanken;02.04.2037;DN;AAA;265000000;62100;Admission;;2022-08-31 12:01:34
03.10.2022;31.05.2028;CH1206367406;1.5;Pfandbriefzentrale der schweizerischen Kantonalbanken;22.05.2029;DN;AAA;252000000;62100;Admission;;2022-08-31 12:01:34
03.10.2022;30.06.2025;CH1206367380;1.5;Geberit AG;14.09.2026;DN;A;200000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.06.2028;CH1206367398;1.75;Geberit AG;14.09.2029;DN;A;200000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2026;CH1210198144;2.717;Clariant AG;24.09.2027;DN;BBB;175000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2025;CH1206367430;2.2;Aeroport International de Geneve;22.09.2026;DN;BBB;100000000;71100;Admission;;2022-08-31 12:01:34
03.10.2022;30.09.2026;CH1211713156;1.6075;Crédit Agricole next bank (Suisse) SA;23.09.2027;DN;AAA;100000000;62100;Admission;;2022-08-31 12:01:34
