Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
04.08.2025;31.07.2034;CH1415780167;1.45;Alpiq Holding AG;10.07.2035;DN;BBB;150000000;75510100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2031;CH1455990049;0.96;Einwohnergemeinde Köniz;09.07.2032;DN;A;100000000;53015100;Admission;;28.07.2025 13:27
04.08.2025;28.04.2034;CH1454185880;1.315;Baloise Holding AG;16.07.2035;DN;A;200000000;74020100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2029;CH1455990056;0.725;Cembra Money Bank AG;18.07.2030;DN;AAA;150000000;61520100;Admission;;28.07.2025 13:27
04.08.2025;29.07.2033;CH1441314148;1;Walliser Kantonalbank;28.07.2034;DN;AA;100000000;52510100;Admission;;28.07.2025 13:27
04.08.2025;30.07.2049;CH1435012112;1.07;Kanton Tessin;08.07.2050;DN;AA;150000000;52515100;Admission;;28.07.2025 13:27
04.08.2025;29.08.2025;CH1142754337;0.125;Six Group AG;27.11.2026;DN;A;150000000;74015100;Admission;;28.07.2025 13:27
04.08.2025;31.08.2027;CH1455990072;0.35;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;23.08.2028;DN;AAA;498000000;61010100;Admission;;28.07.2025 13:27
04.08.2025;31.08.2032;CH1455990080;0.8;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;22.08.2033;DN;AAA;775000000;61010100;Admission;;28.07.2025 13:27
04.08.2025;29.07.2039;CH1455990098;1.15;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;13.07.2040;DN;AAA;288000000;61010100;Admission;;28.07.2025 13:27
04.08.2025;31.10.2044;CH1455990106;1.2;Pfandbriefzentrale der schweizerischen Kantonalbanken AG;26.10.2045;DN;AAA;297000000;61010100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2031;CH1423948525;0.425;International Development Association;15.07.2032;FS;AAA;255000000;51515100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2029;CH1454185906;1.605;DZ Bank AG Deutsche Zentral-Genossenschaftsbank;09.07.2035;FC;A;130000000;74010200;Admission;;28.07.2025 13:27
04.08.2025;31.07.2030;CH1450810168;1.1875;Banco de Chile;15.07.2031;FC;A;100000000;74010100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2031;CH1454185922;0.7075;Credit Agricole Home Loan SFH;08.07.2032;FC;AAA;150000000;61515100;Admission;;28.07.2025 13:27
04.08.2025;30.04.2031;CH1454185930;1.3275;Telefonica Emisiones S.A;08.07.2032;FC;BBB;130000000;75010100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2029;CH1454185948;1.04;Oriental Republic of Uruguay;23.07.2030;FG;BBB;160000000;51010100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2034;CH1454185955;1.6175;Oriental Republic of Uruguay;23.07.2035;FG;BBB;160000000;51010100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2036;CH1461438173;0.855;Republic of Austria;22.07.2037;FG;AA;165000000;51010100;Admission;;28.07.2025 13:27
04.08.2025;29.07.2033;CH1466688350;0.675;Inter-American Development Bank;28.07.2034;FS;AAA;180000000;51515100;Admission;;28.07.2025 13:27
04.08.2025;31.07.2034;CH1450810184;1.0175;Province of Ontario;30.07.2035;FC;AA;390000000;52515100;Admission;;28.07.2025 13:27
04.08.2025;31.05.2029;CH0224397171;0.5;Schweizerische Eidgenossenschaft;27.05.2030;DG;AAA;4049987000;51010100;Capital increase;316550000;28.07.2025 13:27
04.08.2025;31.10.2029;CH0384125073;0.625;Pfandbriefbank schweizerischer Hypothekarinstitute;18.10.2030;DN;AAA;945000000;61010100;Capital increase;350000000;28.07.2025 13:27
04.08.2025;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;3009295000;51010100;Capital increase;126660000;28.07.2025 13:27
04.08.2025;30.04.2053;CH1341034986;1.375;Pfandbriefbank schweizerischer Hypothekarinstitute;24.04.2054;DN;AAA;450000000;61010100;Capital increase;200000000;28.07.2025 13:27
04.08.2025;30.06.2033;CH1348968657;1.6;Graubündner Kantonalbank;26.06.2034;DN;AA;185000000;52510100;Capital increase;50000000;28.07.2025 13:27
04.08.2025;30.06.2032;CH1371736757;1;Pfandbriefbank schweizerischer Hypothekarinstitute;07.06.2033;DN;AAA;656000000;61010100;Capital increase;350000000;28.07.2025 13:27
04.08.2025;30.06.2034;CH1453402633;0.95;Graubündner Kantonalbank;12.06.2035;DN;AA;200000000;52510100;Capital increase;38000000;28.07.2025 13:27
04.08.2025;31.01.2031;CH1400064528;1.235;The Toronto-Dominion Bank;22.01.2032;FC;A;305000000;74010100;Capital increase;90000000;28.07.2025 13:27
04.08.2025;28.02.2039;CH1400064635;0.97;Nederlandse Waterschapsbank N.V.;10.02.2040;FG;AAA;220000000;52015100;Capital increase;50000000;28.07.2025 13:27
04.08.2025;31.03.2043;CH1428866961;1.094;BNG Bank N.V.;28.03.2044;FG;AAA;175000000;52015100;Capital increase;50000000;28.07.2025 13:27
;31.07.2025;CH0217850681;1.625;Kanton Zürich;29.07.2026;DN;AAA;125000000;52515100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0247776138;1.5;Swisscom AG;14.07.2026;DN;A;200000000;75010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0247611269;1.5;Zürich Versicherungs-Gesellschaft, Zürich;22.07.2026;DN;AA;150000000;74020100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0255678333;1;Pfandbriefbank schweizerischer  Hypothekarinstitute;07.07.2026;DN;AAA;380000000;61010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0326371462;0.875;Sulzer AG;10.07.2026;DN;BBB;125000000;72010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0398633484;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;20.07.2026;DN;AAA;195000000;61010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1118223382;1;Glarner Kantonalbank;28.07.2031;DN;BBB;150000000;74010200;Deletion;;28.07.2025 13:27
;31.07.2025;CH1142754345;0.125;Six Group AG;27.11.2026;DN;A;150000000;74015100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1154887132;0.375;Holcim Helvetia Finance Ltd;19.10.2026;DN;BBB;325000000;71510100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0522158994;0.01;Basellandschaftliche Kantonalbank;28.07.2026;DN;AA;200000000;52510100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1194355108;1.625;Nestlé AG;15.07.2026;DN;AA;675000000;73015100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1232107164;2;PSP Swiss Property AG;01.07.2026;DN;A;150000000;76015100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1249416038;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;07.07.2026;DN;AAA;306000000;61010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1264887444;2.9025;CA Auto Finance Suisse SA;20.07.2026;DN;BBB;160000000;74015100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0425766539;0.288;Total Capital International SA;13.07.2026;FC;A;200000000;71010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1112011593;0.477;CAIXABANK S.A.;01.07.2027;FC;BBB;200000000;74010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0522158911;0.385;Scotiabank Chile;22.07.2026;FC;A;175000000;74010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1125186663;0.1475;BNP Paribas;13.07.2027;FC;A;230000000;74010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1142700363;0.2975;Banco Santander-Chile;22.10.2026;FC;A;190000000;74010100;Deletion;;28.07.2025 13:27
;31.07.2025;CH1279261155;2.2225;The Korea Development Bank;24.07.2026;FG;AA;200000000;52015100;Deletion;;28.07.2025 13:27
;31.07.2025;CH0423233540;0.3;North American Development Bank;24.07.2026;FS;AA;125000000;51515100;Deletion;;28.07.2025 13:27
01.09.2025;31.08.2034;CH1462229902;0.9525;Stadt Lugano;08.08.2035;DN;AA;100000000;53015100;Admission;;28.07.2025 13:27
01.09.2025;31.08.2034;CH1468803452;0.76;International Finance Corporation, Washington, D.C.;07.08.2035;FS;AAA;115000000;51515100;Admission;;28.07.2025 13:27
01.09.2025;30.05.2031;CH1455990122;0.7;Münchener Hypothekenbank;04.05.2032;FC;AAA;100000000;61010100;Admission;;28.07.2025 13:27
01.09.2025;31.08.2032;CH1423948533;0.595;Landwirtschaftliche Rentenbank;26.08.2033;FG;AAA;100000000;52010100;Admission;;28.07.2025 13:27
01.09.2025;28.02.2034;CH1411424570;0.5975;Asian Development Bank;06.02.2035;FS;AAA;175000000;51515100;Capital increase;50000000;28.07.2025 13:27
01.09.2025;31.01.2039;CH1400064551;0.9175;BNG Bank N.V.;24.01.2040;FG;AAA;235000000;52015100;Capital increase;65000000;28.07.2025 13:27
01.09.2025;28.02.2034;CH1418473448;0.6825;Republic of Austria;26.02.2035;FG;AA;575000000;51010100;Capital increase;225000000;28.07.2025 13:27
