Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.11.2022;31.10.2051;CH1216740667;2.125;Basellandschaftliche Kantonalbank;04.10.2052;DN;AA;135000000;59100;Admission;;2022-10-31 10:37:25
01.11.2022;30.10.2026;CH1206367497;3.75;dormakaba Finance AG;14.10.2027;DN;BBB;275000000;71100;Admission;;2022-10-31 10:37:25
01.11.2022;31.01.2029;CH1214797198;2.375;ABB Ltd;05.04.2030;DN;A;150000000;71100;Admission;;2022-10-31 10:37:25
01.11.2022;31.07.2024;CH1214797180;2.1;ABB Ltd;03.10.2025;DN;A;150000000;71100;Admission;;2022-10-31 10:37:25
01.11.2022;31.10.2033;CH1206367539;2.2;Pfandbriefzentrale der schweizerischen Kantonalbanken;04.10.2034;DN;AAA;407000000;62100;Admission;;2022-10-31 10:37:25
01.11.2022;31.07.2029;CH1206367521;2.1;Pfandbriefzentrale der schweizerischen Kantonalbanken;19.07.2030;DN;AAA;184000000;62100;Admission;;2022-10-31 10:37:25
01.11.2022;30.06.2023;CH1218301948;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;25.06.2024;DN;AAA;275000000;62100;Admission;;2022-10-31 10:37:25
01.11.2022;31.07.2031;CH1218301955;2.125;Pfandbriefbank schweizerischer Hypothekarinstitute;07.07.2032;DN;AAA;200000000;62100;Admission;;2022-10-31 10:37:25
01.11.2022;30.09.2036;CH1218301963;2.25;Pfandbriefbank schweizerischer Hypothekarinstitute;25.09.2037;DN;AAA;225000000;62100;Admission;;2022-10-31 10:37:25
01.11.2022;30.10.2037;CH0440081567;1.5;Schweizerische Eidgenossenschaft;26.10.2038;DG;AAA;1066050000;51100;Admission;;2022-10-31 10:37:25
01.11.2022;30.04.2026;CH1206367554;3.1125;Cembra Money Bank AG;28.04.2027;DN;A;220000000;71100;Admission;;2022-10-31 10:37:25
01.11.2022;31.10.2024;CH1216400049;2.87;BAWAG P.S.K.;03.10.2025;FC;A;125000000;71100;Admission;;2022-10-31 10:37:25
01.11.2022;30.10.2026;CH1216400080;1.66;Auckland Council;18.10.2027;FG;AA;100000000;59100;Admission;;2022-10-31 10:37:25
01.11.2022;31.10.2031;CH1221150464;2.005;Auckland Council;18.10.2032;FG;AA;100000000;59100;Admission;;2022-10-31 10:37:25
