Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.07.2022;30.06.2027;CH1188229772;1.2;Zuger Kantonalbank AG;02.06.2028;DN;AAA;150000000;59100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2026;CH1189217784;1.1;Swissgrid AG;30.06.2027;DN;AA;175000000;71100;Admission;;29.06.2022 10:57
01.07.2022;30.09.2032;CH1191066187;1.5;Pfandbriefbank schweizerischer Hypothekarinstitute;06.09.2033;DN;AAA;500000000;62100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2028;CH1191714711;1.625;Givaudan SA;15.06.2029;DN;BBB;150000000;71100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2025;CH1191714703;1.125;Givaudan SA;15.06.2026;DN;BBB;150000000;71100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2026;CH1191066252;2;Kernkraftwerk Leibstadt AG;15.06.2027;DN;BBB;175000000;71100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2051;CH1191066237;1.5;Stadt Zürich;24.06.2052;DN;AA;220000000;59100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2031;CH1189217768;1.7;Kantonsspital Baselland;24.06.2032;DN;A;100000000;71100;Admission;;29.06.2022 10:57
01.07.2022;29.06.2029;CH0522159091;1.4;St.Galler Kantonalbank AG;21.06.2030;DN;AA;250000000;59100;Admission;;29.06.2022 10:57
01.07.2022;30.06.2028;CH1189217818;1.5;AEW Energie AG;29.06.2029;DN;AA;125000000;71100;Admission;;29.06.2022 10:57
01.07.2022;31.03.2028;CH1194000332;1.95;Helvetia Swiss Insurance Company Ltd;25.06.2029;DN;A;150000000;71100;Admission;;29.06.2022 10:57
01.07.2022;31.03.2025;CH1194000324;1.45;Helvetia Swiss Insurance Company Ltd;25.06.2026;DN;A;250000000;71100;Admission;;29.06.2022 10:57
