Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.09.2020;31.08.2049;CH0553331833;0.05;Rhätische Bahn AG (RhB);03.08.2050;DN;AAA;100000000;57100;Admission;;2020-08-31 12:45:54
01.09.2020;30.03.2040;CH0553331866;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;15.03.2041;DN;AAA;340000000;62100;Admission;;2020-08-31 12:45:54
01.09.2020;31.08.2029;CH0553331858;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;02.08.2030;DN;AAA;200000000;62100;Admission;;2020-08-31 12:45:54
01.09.2020;31.08.2039;CH0564642046;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;17.08.2040;DN;AAA;250000000;62100;Admission;;2020-08-31 12:45:54
01.09.2020;31.08.2039;CH0565630610;0.25;Luzerner Kantonalbank AG;28.08.2040;DN;AA;200000000;59100;Admission;;2020-08-31 12:45:54
01.09.2020;31.10.2029;CH0299297280;0.75;Zürcher Kantonalbank;28.10.2030;DN;AAA;360000000;59100;Capital increase;150000000;2020-08-31 12:45:54
01.09.2020;31.07.2045;CH0326213920;0.6;Kanton Genf;04.07.2046;DN;AA;460000000;59100;Capital increase;110000000;2020-08-31 12:45:54
01.09.2020;29.10.2055;CH0341725916;0.5;Kanton Genf;31.10.2056;DN;AA;300000000;59100;Capital increase;50000000;2020-08-31 12:45:54
01.09.2020;31.05.2024;CH0347556901;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;06.05.2025;DN;AAA;1024000000;62100;Capital increase;400000000;2020-08-31 12:45:54
01.09.2020;31.01.2034;CH0362748342;0.625;Pfandbriefbank schweizerischer Hypothekarinstitute;25.01.2035;DN;AAA;377000000;62100;Capital increase;200000000;2020-08-31 12:45:54
01.09.2020;30.07.2027;CH0428194242;0.375;Pfandbriefbank schweizerischer Hypothekarinstitute;10.07.2028;DN;AAA;886000000;62100;Capital increase;230000000;2020-08-31 12:45:54
01.09.2020;29.04.2039;CH0485261603;0.35;Emissionszentrale für gemeinnützige Wohnbauträger;27.04.2040;DN;AAA;176800000;57100;Capital increase;39300000;2020-08-31 12:45:54
01.09.2020;30.11.2028;CH0547243235;0.05;Kanton Genf;15.11.2029;DN;AA;225000000;59100;Capital increase;75000000;2020-08-31 12:45:54
01.09.2020;30.12.2022;CH0428194291;0.441;Banco Santander-Chile;21.12.2023;FC;A;101840000;71100;Capital decrease;-1000000;2020-08-31 12:45:54
01.09.2020;31.08.2023;CH0465767785;0.384;Banco Santander-Chile;27.09.2024;FC;A;112215000;71100;Capital decrease;-1000000;2020-08-31 12:45:54
01.09.2020;31.07.2026;CH0554992070;0.2625;Korea National Oil Corp;30.07.2027;FC;AA;200000000;71100;Capital increase;100000000;2020-08-31 12:45:54
;31.08.2020;CH0192241252;1;Pfandbriefbank schweizerischer  Hypothekarinstitute;13.08.2021;DN;AAA;940000000;62100;Deletion;;2020-08-31 12:45:54
;31.08.2020;CH0235034110;1.125;Credit Agricole Home Loan SFH;12.08.2021;FC;AAA;225000000;62100;Deletion;;2020-08-31 12:45:54
;31.08.2020;CH0245865842;1.75;Accor SA;27.06.2022;FC;BBB;150000000;71100;Deletion, Insufficient Rating Criteria BB;;2020-08-31 12:45:54
01.10.2020;30.09.2031;CH0565650832;0.25;Basellandschaftliche Kantonalbank;02.09.2032;DN;AA;175000000;59100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2026;CH0553331890;0.93;Kernkraftwerk Goesgen-Daeniken AG;30.09.2027;DN;BBB;100000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2031;CH0545754688;0.125;Basler Kantonalbank;10.09.2032;DN;AA;200000000;59100;Admission;;2020-08-31 12:45:54
01.10.2020;31.07.2024;CH0553331809;1.05;Ferring Holding S.A.;09.07.2025;DN;BBB;270000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;29.09.2034;CH0536893214;0.125;Pfandbriefzentrale der schweizerischen Kantonalbanken;03.09.2035;DN;AAA;218000000;62100;Admission;;2020-08-31 12:45:54
01.10.2020;30.06.2027;CH0536893198;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;21.06.2028;DN;AAA;355000000;62100;Admission;;2020-08-31 12:45:54
01.10.2020;30.03.2029;CH0536893230;0.95;Georg Fischer AG;25.03.2030;DN;BBB;200000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2043;CH0568056219;0.14;Stadt St. Gallen;16.09.2044;DN;AA;100000000;59100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2025;CH0564642061;0.35;Lonza Swiss Finanz AG;22.09.2026;DN;BBB;150000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2024;CH0561923845;0.8;Sulzer AG;23.09.2025;DN;BBB;300000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;28.09.2029;CH0536893255;0.3;Liechtensteinische Landesbank AG;24.09.2030;DN;AA;150000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2024;CH0553331882;0.7;Corporacion Andina de Fomento;04.09.2025;FS;A;350000000;55100;Admission;;2020-08-31 12:45:54
01.10.2020;30.09.2027;CH0561923837;0.25;Münchener Hypothekenbank;18.09.2028;FC;AA;200000000;71100;Admission;;2020-08-31 12:45:54
01.10.2020;31.10.2031;CH0398633492;0.75;Pfandbriefzentrale der schweizerischen Kantonalbanken;01.10.2032;DN;AAA;524000000;62100;Capital increase;266000000;2020-08-31 12:45:54
