Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.12.2020;30.11.2029;CH0572142484;0.2;LGT Bank AG;04.11.2030;DN;A;225000000;71100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2037;CH0536893511;0.1;Emissionszentrale für gemeinnützige Wohnbauträger;02.11.2038;DN;AAA;126300000;57100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2027;CH0572327036;0.15;Givaudan SA;10.11.2028;DN;A;150000000;71100;Admission;;30.11.2020 12:34
01.12.2020;31.05.2028;CH0570576113;0.875;Nant de Drance SA;23.05.2029;DN;A;230000000;71100;Admission;;30.11.2020 12:34
01.12.2020;28.11.2031;CH0570576121;0.05;Zürcher Kantonalbank;04.11.2032;DN;AAA;150000000;59100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2029;CH0577734301;0;Schwyzer Kantonalbank;13.11.2030;DN;AA;100000000;59100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2023;CH0572899091;0.1825;Raiffeisen Schweiz;11.11.2025;DN;A;150000000;71100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2026;CH0572899257;0.5;Raiffeisen Schweiz;11.11.2028;DN;A;175000000;71100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2026;CH0576402165;0.875;Sulzer AG;18.11.2027;DN;BBB;200000000;71100;Admission;;30.11.2020 12:34
01.12.2020;30.03.2029;CH0570576154;0;Pfandbriefzentrale der schweizerischen Kantonalbanken;15.03.2030;DN;AAA;405000000;62100;Admission;;30.11.2020 12:34
01.12.2020;29.11.2069;CH0579132918;0.15;Stadt Lugano;28.11.2070;DN;AA;140000000;59100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2033;CH0580291968;0.245;Swisscom AG;20.11.2034;DN;A;100000000;71100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2033;CH0580464698;1.5;Raiffeisen Schweiz;23.11.2034;DN;A;175000000;71100;Admission;;30.11.2020 12:34
01.12.2020;29.06.2035;CH0570576279;0.125;Swissgrid AG;30.06.2036;DN;AA;130000000;71100;Admission;;30.11.2020 12:34
01.12.2020;28.11.2031;CH0506071338;0.125;Luzerner Kantonalbank AG;25.11.2032;DN;AA;300000000;59100;Admission;;30.11.2020 12:34
01.12.2020;31.10.2028;CH0575017071;0;Pfandbriefbank schweizerischer Hypothekarinstitute;26.10.2029;DN;AAA;150000000;62100;Admission;;30.11.2020 12:34
01.12.2020;28.11.2031;CH0575017089;0.125;Pfandbriefbank schweizerischer Hypothekarinstitute;19.11.2032;DN;AAA;500000000;62100;Admission;;30.11.2020 12:34
01.12.2020;30.11.2055;CH0570576303;0.6;Stadt Lausanne;30.11.2056;DN;A;100000000;59100;Admission;;30.11.2020 12:34
01.12.2020;28.02.2029;CH0268786982;0.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;12.02.2030;DN;AAA;817000000;62100;Capital increase;117000000;30.11.2020 12:34
01.12.2020;31.07.2028;CH0273485398;0.625;Pfandbriefzentrale der schweizerischen Kantonalbanken;16.07.2029;DN;AAA;834000000;62100;Capital increase;107000000;30.11.2020 12:34
01.12.2020;29.04.2022;CH0278341224;1;Credit Suisse Group AG;14.04.2023;DN;BBB;1000000000;71100;sector change from FC to DN due to issuer change;;30.11.2020 12:34
01.12.2020;31.05.2057;CH0224397338;0.5;Schweizerische Eidgenossenschaft;30.05.2058;DG;AAA;1735850000;51100;Capital increase;227720000;30.11.2020 12:34
01.12.2020;31.12.2026;CH0373476198;0.25;Pfandbriefzentrale der schweizerischen Kantonalbanken;06.12.2027;DN;AAA;1000000000;62100;Capital increase;191000000;30.11.2020 12:34
01.12.2020;30.04.2025;CH0392885734;0.25;Pfandbriefbank schweizerischer Hypothekarinstitute;27.04.2026;DN;AAA;750000000;62100;Capital increase;210000000;30.11.2020 12:34
