Admission Date;Cancellation Date;ISIN;Coupon;Name;Maturity Date;Sector;Composite Rating;Issue Amount in CHF;Guarantee Type & Collateral;Comment;Capital increase/decrease;Updated on
01.06.2023;27.02.2032;CH1256367199;2.35;Baloise Holding AG;02.05.2033;DN;A;100000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2032;CH1193213142;2.1;Basler Kantonalbank;03.05.2033;DN;AA;250000000;59100;Admission;;2023-05-31 16:59:51
01.06.2023;31.08.2028;CH1255924453;2.35;Galenica AG;08.11.2029;DN;BBB;240000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2073;CH1266477004;2.355;Stadt Lausanne;25.05.2074;DN;A;100000000;59100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1239464782;2.05;Banque Cantonale Neuchateloise;24.05.2028;DN;A;130000000;59100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2028;CH1239464774;2.625;Mobimo Holding AG;25.05.2029;DN;BBB;100000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2029;CH1239464790;2.05;Banca dello Stato del  Cantone Ticino;24.05.2030;DN;AA;150000000;59100;Admission;;2023-05-31 16:59:51
01.06.2023;30.05.2025;CH1266846992;2.625;AMAG Leasing AG;26.05.2026;DN;BBB;170000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1270609485;1.85;Valiant Bank;31.05.2028;DN;AAA;180000000;62100;Admission;;2023-05-31 16:59:51
01.06.2023;28.02.2025;CH1255924487;2.9775;Auto lease-now 2023-1 AG;23.02.2026;DN;AAA;215000000;64100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2028;CH1261608900;2.8325;DZ Bank AG Deutsche Zentral-Genossenschaftsbank;16.05.2029;FC;A;100000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1264414322;3.8;Commerzbank Aktiengesellschaft, Frankfurt;03.05.2028;FC;BBB;125000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2032;CH1264823431;2.04;Province of Quebec;09.05.2033;FG;AA;390000000;59100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1264414330;3.5;RCI Banque SA;10.05.2028;FC;BBB;180000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;30.05.2025;CH1261608934;2.7475;Hyundai Capital Services;11.05.2026;FC;BBB;200000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2024;CH1264823472;2.7825;Scotiabank Chile;23.05.2025;FC;A;100000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;30.04.2027;CH1256367181;1.7925;BNG Bank N.V.;24.04.2028;FG;AAA;200000000;57100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2024;CH1264823480;2.385;UBS AG, London Branch;09.05.2025;FC;AA;310000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2028;CH1264823498;2.55;UBS AG, London Branch;09.05.2029;FC;AA;150000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2030;CH1231094363;1.96;BAWAG P.S.K.;26.05.2031;FC;AAA;125000000;62100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2029;CH1264823506;1.6875;BNG Bank N.V.;20.05.2030;FG;AAA;200000000;57100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1264823514;2.49;Nordea Bank Abp;26.05.2028;FC;A;300000000;71100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1268922189;1.825;Credit Agricole Home Loan SFH;26.05.2028;FC;AAA;280000000;62100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2029;CH1261608926;2.1425;The Bank of Nova Scotia;03.05.2030;FC;AAA;225000000;62100;Admission;;2023-05-31 16:59:51
01.06.2023;30.05.2025;CH1261608918;2.0425;The Bank of Nova Scotia;04.05.2026;FC;AAA;360000000;62100;Admission;;2023-05-31 16:59:51
01.06.2023;31.05.2027;CH1255924461;2.65;Massmutual Global Funding II;03.05.2028;FC;AA;215000000;65100;Admission;;2023-05-31 16:59:51
01.06.2023;28.02.2030;CH0124338937;2.625;Pfandbriefbank schweizerischer  Hypothekarinstitute;14.02.2031;DN;AAA;1000000000;62100;Capital increase;610000000;2023-05-31 16:59:51
01.06.2023;29.05.2054;CH0344958472;0.5;Schweizerische Eidgenossenschaft;24.05.2055;DG;AAA;2517720000;51100;Capital increase;605350000;2023-05-31 16:59:51
01.06.2023;30.06.2034;CH0557778310;0.25;Schweizerische Eidgenossenschaft;23.06.2035;DG;AAA;2165780000;51100;Capital increase;297650000;2023-05-31 16:59:51
01.06.2023;31.07.2051;CH1194355074;2.25;Pfandbriefbank schweizerischer Hypothekarinstitute;05.07.2052;DN;AAA;453000000;62100;Capital increase;222000000;2023-05-31 16:59:51
01.06.2023;31.07.2025;CH1232107164;2;PSP Swiss Property AG;01.07.2026;DN;A;150000000;71100;Capital increase;50000000;2023-05-31 16:59:51
01.06.2023;29.12.2028;CH1243651994;2.1;Lonza Swiss Finanz AG;12.09.2029;DN;BBB;450000000;71100;Capital increase;150000000;2023-05-31 16:59:51
01.06.2023;30.04.2037;CH1255924438;2;Pfandbriefbank schweizerischer Hypothekarinstitute;02.04.2038;DN;AAA;681000000;62100;Capital increase;350000000;2023-05-31 16:59:51
;31.05.2023;CH0030653916;3;EUROFIMA;22.05.2024;DN;AA;600000000;55100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0249088136;1;Pfandbriefbank schweizerischer  Hypothekarinstitute;21.05.2024;DN;AAA;680000000;62100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0312512723;0.625;Allreal Holding AG;10.05.2024;DN;BBB;150000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0330143147;1.75;Axpo Holding AG;29.05.2024;DN;BBB;350000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0385997090;0.25;Cembra Money Bank AG;23.05.2024;DN;A;200000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0414522273;0.1;Luzerner Kantonalbank AG;08.05.2024;DN;AA;200000000;59100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0409938153;0.625;Dätwyler Holding AG;30.05.2024;DN;BBB;150000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0373476776;0.125;Graubündner Kantonalbank;29.05.2024;DN;AA;300000000;59100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0471297983;0.875;HIAG Immobilien Holding AG;08.05.2024;DN;BBB;150000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0474178420;0.125;Raiffeisen Schweiz;07.05.2024;DN;AA;100000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0536892612;0.7;Flughafen Zürich AG;22.05.2024;DN;A;300000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH1148266195;0.625;Syngenta Finance AG;30.08.2024;DN;BBB;225000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH1226543853;1.6;Sika AG;28.05.2024;DN;A;100000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0243069363;1.625;Philip Morris International Inc;16.05.2024;FC;A;250000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0243069280;2;Banque Fédérative du Crédit Mutuel;22.05.2024;FC;AA;125000000;71100;Deletion;;2023-05-31 16:59:51
;31.05.2023;CH0311427584;0.5;Heathrow Funding Limited;17.05.2024;FC;BBB;400000000;71100;Deletion;;2023-05-31 16:59:51
